cricinfo_id,unique_player_id,final_player_name,source_country_text,Player,Span,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0,blank_col_14,format,stat_type,source,source_url
55279,55279,MG Burmester,ZIM,MG Burmester (ZIM),1992-1995,8,7,1,109,39,18.16,207,52.65,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
20233,20233,CL Smith,ENG,CL Smith (ENG),1984-1984,4,4,0,109,70,27.25,240,45.41,0,1,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
1229251,1229251,DS Bajwa,CAN,DS Bajwa (CAN),2024-2025,9,8,0,108,26,13.5,175,61.71,0,0,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
1161606,1161606,Haris Rauf,PAK,Haris Rauf (PAK),2020-2026,59,24,9,108,35,7.2,144,75,0,0,3,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
319439,319439,MJ McClenaghan,NZ,MJ McClenaghan (NZ),2013-2016,48,14,10,108,34*,27,138,78.26,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
459752,459752,SS McKechnie,HKG,SS McKechnie (HKG),2017-2018,8,8,1,108,29,15.42,193,55.95,0,0,2,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
696139,696139,R Murray,ZIM,R Murray (ZIM),2018-2018,5,5,1,108,47,27,178,60.67,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
1139511,1139511,Parvez Hossain Emon,BAN,Parvez Hossain Emon (BAN),2025-2025,3,3,0,108,67,36,129,83.72,0,1,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
311427,311427,Hamid Hassan,AFG,Hamid Hassan (AFG),2009-2019,38,22,6,107,17,6.68,195,54.87,0,0,4,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
19374,19374,SJ Rhodes,ENG,SJ Rhodes (ENG),1989-1995,9,8,2,107,56,17.83,150,71.33,0,1,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
700167,700167,NA Saini,IND,NA Saini (IND),2019-2021,8,5,3,107,45,53.5,137,78.1,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
402066,402066,Sufyan Mehmood,OMA,Sufyan Mehmood (OMA),2021-2025,8,7,1,107,72,17.83,138,77.53,0,1,3,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
10793,10793,G Cook,ENG,G Cook (ENG),1981-1983,6,6,0,106,32,17.66,261,40.61,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
23700,23700,CR Foggo,BER,CR Foggo (BER),2008-2008,4,4,0,106,60,26.5,174,60.91,0,1,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
555850,555850,SR Hain,ENG,SR Hain (ENG),2023-2023,2,2,0,106,89,53,100,106,0,1,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
232443,232443,KO Meth,ZIM,KO Meth (ZIM),2006-2012,11,8,0,106,53,13.25,183,57.92,0,1,2,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
55885,55885,Faruk Ahmed,BAN,Faruk Ahmed (BAN),1988-1999,7,7,0,105,57,15,273,38.46,0,1,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
45949,45949,RK Kleinveldt,SA,RK Kleinveldt (SA),2013-2013,10,7,0,105,43,15,124,84.67,0,0,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
6261,6261,TJ Laughlin,AUS,TJ Laughlin (AUS),1978-1979,6,5,1,105,74,26.25,160,65.62,0,1,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
7959,7959,PM Toohey,AUS,PM Toohey (AUS),1978-1979,5,4,2,105,54*,52.5,133,78.94,0,1,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
1039481,1039481,AAP Atkinson,ENG,AAP Atkinson (ENG),2023-2025,11,8,2,104,38,17.33,76,136.84,0,0,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
51481,51481,CD Collymore,WI,CD Collymore (WI),1999-2007,84,35,17,104,13*,5.77,261,39.84,0,0,8,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
230852,230852,D Elgar,SA,D Elgar (SA),2012-2018,8,7,1,104,42,17.33,177,58.75,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
6950,6950,BP Nash,WI,BP Nash (WI),2008-2009,9,7,3,104,39*,26,141,73.75,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
35280,35280,RP Singh,IND,RP Singh (IND),2005-2011,58,20,10,104,23,10.4,242,42.97,0,0,3,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
1402600,1402600,PS Athavale,OMA,PS Athavale (OMA),2024-2024,7,7,0,103,34,14.71,169,60.94,0,0,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
38132,38132,MW Priest,NZ,MW Priest (NZ),1990-1998,18,14,4,103,24,10.3,225,45.77,0,0,2,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
38751,38751,JW Wilson,NZ,JW Wilson (NZ),1993-2005,6,6,1,103,44*,20.6,112,91.96,0,0,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
40082,40082,Ehsan Khan,HKG,Ehsan Khan (HKG),2016-2018,15,12,3,102,27*,11.33,228,44.73,0,0,2,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
990081,990081,Mohammad Naim,BAN,Mohammad Naim (BAN),2020-2025,9,8,0,102,28,12.75,181,56.35,0,0,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
1124282,1124282,JR Philippe,AUS,JR Philippe (AUS),2021-2025,4,4,0,102,39,25.5,118,86.44,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
990039,990039,Shoriful Islam,BAN,Shoriful Islam (BAN),2021-2026,44,25,10,102,16,6.8,123,82.92,0,0,2,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
350632,350632,Waqas Barkat,HKG,Waqas Barkat (HKG),2014-2018,10,10,2,102,27,12.75,184,55.43,0,0,3,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
629059,629059,Yasir Ali,BAN,Yasir Ali (BAN),2022-2023,9,7,0,102,50,14.57,114,89.47,0,1,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
25532,25532,Arshad Laeeq,UAE,Arshad Laeeq (UAE),1994-1996,6,6,1,101,43*,20.2,215,46.97,0,0,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
5017,5017,XJ Doherty,AUS,XJ Doherty (AUS),2010-2015,60,23,16,101,15*,14.42,184,54.89,0,0,2,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
48803,48803,ERNS Fernando,SL,ERNS Fernando (SL),1983-1983,7,5,0,101,36,20.2,216,46.75,0,0,2,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
52055,52055,RO Hinds,WI,RO Hinds (WI),2001-2004,14,9,3,101,18*,16.83,170,59.41,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
55524,55524,WR James,ZIM,WR James (ZIM),1992-1996,11,8,1,101,29,14.42,255,39.6,0,0,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
625960,625960,KA Jamieson,NZ,KA Jamieson (NZ),2020-2026,23,10,6,101,25*,25.25,115,87.82,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
16322,16322,TA Lloyd,ENG,TA Lloyd (ENG),1984-1984,3,3,0,101,49,33.66,228,44.29,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
647785,647785,Sahibzada Farhan,PAK,Sahibzada Farhan (PAK),2026-2026,6,6,0,101,31,16.83,133,75.93,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
24139,24139,Tabarak Dar,HKG,Tabarak Dar (HKG),2004-2008,4,4,0,101,36,25.25,175,57.71,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
38617,38617,GB Troup,NZ,GB Troup (NZ),1976-1985,22,12,8,101,39,25.25,140,72.14,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
26226,26226,S Amarnath,IND,S Amarnath (IND),1978-1978,3,3,0,100,62,33.33,119,84.03,0,1,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
44960,44960,S Elworthy,SA,S Elworthy (SA),1998-2002,39,16,8,100,23,12.5,160,62.5,0,0,3,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
399259,399259,AC Evans,SCOT,AC Evans (SCOT),2009-2023,42,19,8,100,28,9.09,157,63.69,0,0,3,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
5726,5726,MG Hughes,AUS,MG Hughes (AUS),1988-1993,33,17,8,100,20,11.11,134,74.62,0,0,3,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
1175496,1175496,K Nitish Kumar Reddy,IND,K Nitish Kumar Reddy (IND),2025-2026,6,4,1,100,53,33.33,99,101.01,0,1,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
24599,24599,WB Rankin,ENG/IRE,WB Rankin (ENG/IRE),2007-2020,75,34,21,100,18*,7.69,239,41.84,0,0,4,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
370846,370846,Shahzaib Hasan,PAK,Shahzaib Hasan (PAK),2010-2010,3,3,0,100,50,33.33,113,88.49,0,1,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
20259,20259,NMK Smith,ENG,NMK Smith (ENG),1996-1996,7,6,1,100,31,20,132,75.75,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
1263691,1263691,Rehan Ahmed,ENG,Rehan Ahmed (ENG),2023-2026,9,7,0,99,27,14.14,122,81.14,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
379890,379890,CJ Bowes,NZ,CJ Bowes (NZ),2023-2023,6,6,0,99,51,16.5,119,83.19,0,1,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
51877,51877,LV Garrick,WI,LV Garrick (WI),2001-2001,3,3,0,99,76,33,204,48.52,0,1,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
51905,51905,AFG Griffith,WI,AFG Griffith (WI),1996-2000,9,8,1,99,47,14.14,177,55.93,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
208253,208253,Irfan Ahmed,HKG,Irfan Ahmed (HKG),2008-2014,6,6,0,99,37,16.5,125,79.2,0,0,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
19478,19478,BC Rose,ENG,BC Rose (ENG),1977-1977,2,2,0,99,54,49.5,210,47.14,0,1,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
317248,317248,Saad Nasim,PAK,Saad Nasim (PAK),2015-2015,3,3,1,99,77*,49.5,124,79.83,0,1,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
23756,23756,DCC Borden,BER,DCC Borden (BER),2006-2008,12,11,4,98,24,14,195,50.25,0,0,2,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
55321,55321,GJ Crocker,ZIM,GJ Crocker (ZIM),1992-1993,6,5,1,98,50,24.5,105,93.33,0,1,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
1168049,1168049,J Fraser-McGurk,AUS,J Fraser-McGurk (AUS),2024-2025,7,7,0,98,41,14,74,132.43,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
37103,37103,EJ Gray,NZ,EJ Gray (NZ),1984-1988,10,7,1,98,38,16.33,230,42.6,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
52280,52280,LR Johnson,WI,LR Johnson (WI),2008-2015,6,6,0,98,51,16.33,175,56,0,1,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
23846,23846,I Maraj,CAN,I Maraj (CAN),2003-2003,6,6,1,98,53*,19.6,264,37.12,0,1,2,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
25539,25539,Mohammad Ishaq,UAE,Mohammad Ishaq (UAE),1994-1996,5,5,1,98,51*,24.5,130,75.38,0,1,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
1159653,1159653,Ravinderpal Singh,CAN,Ravinderpal Singh (CAN),2023-2024,6,6,1,98,34,19.6,120,81.66,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
20217,20217,GC Small,ENG,GC Small (ENG),1987-1992,53,24,9,98,18*,6.53,188,52.12,0,0,6,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
56138,56138,Sohrawordi Shuvo,BAN,Sohrawordi Shuvo (BAN),2010-2011,17,10,3,98,20*,14,135,72.59,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
55419,55419,GM Ewing,ZIM,GM Ewing (ZIM),2004-2005,7,7,0,97,46,13.85,137,70.8,0,0,2,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
1278263,1278263,J Jarvis,SCOT,J Jarvis (SCOT),2023-2026,21,14,3,97,26,8.81,134,72.38,0,0,4,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
313432,313432,AL Kandappah,CAN,AL Kandappah (CAN),2007-2007,2,2,1,97,69*,97,156,62.17,0,1,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
6145,6145,RB Kerr,AUS,RB Kerr (AUS),1985-1985,4,4,1,97,87*,32.33,159,61,0,1,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
446807,446807,SP Khakurel,NEP,SP Khakurel (NEP),2018-2022,6,6,0,97,50,16.16,193,50.25,0,1,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
41264,41264,Manzoor Akhtar,PAK,Manzoor Akhtar (PAK),1997-1998,7,4,0,97,44,24.25,147,65.98,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
1112220,1112220,JTS Sumerauer,JER,JTS Sumerauer (JER),2023-2023,5,4,0,97,35,24.25,88,110.22,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
56229,56229,Azhar Hossain,BAN,Azhar Hossain (BAN),1988-1990,7,7,0,96,54,13.71,266,36.09,0,1,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
9089,9089,MP Bicknell,ENG,MP Bicknell (ENG),1990-1991,7,6,2,96,31*,24,104,92.3,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
434429,434429,Aamer Yamin,PAK,Aamer Yamin (PAK),2015-2018,4,3,2,95,62,95,96,98.95,0,1,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
51739,51739,D Daesrath,CAN,D Daesrath (CAN),2012-2013,4,3,0,95,40,31.66,137,69.34,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
44716,44716,AA Donald,SA,AA Donald (SA),1991-2003,164,40,18,95,13,4.31,279,34.05,0,0,12,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
25601,25601,Mohammad Tauqir,UAE,Mohammad Tauqir (UAE),2004-2015,11,9,2,95,55,13.57,164,57.92,0,1,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
55675,55675,HK Olonga,ZIM,HK Olonga (ZIM),1995-2003,50,27,14,95,31,7.3,163,58.28,0,0,6,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
38141,38141,JS Patel,NZ,JS Patel (NZ),2005-2017,43,15,8,95,34,13.57,162,58.64,0,0,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
23729,23729,KL Tucker,BER,KL Tucker (BER),2006-2007,12,12,2,95,34,9.5,246,38.61,0,0,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=8;size=200;template=results;type=batting
345825,345825,PC de Silva,SL,PC de Silva (SL),2014-2017,7,7,1,94,44,15.66,112,83.92,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=9;size=200;template=results;type=batting
51655,51655,VC Drakes,WI,VC Drakes (WI),1995-2004,34,17,5,94,25,7.83,174,54.02,0,0,2,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=9;size=200;template=results;type=batting
1181708,1181708,NA Greenwood,JER,NA Greenwood (JER),2023-2023,5,5,0,94,59,18.8,136,69.11,0,1,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=9;size=200;template=results;type=batting
45984,45984,GFJ Liebenberg,SA,GFJ Liebenberg (SA),1995-1998,4,4,0,94,39,23.5,199,47.23,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=9;size=200;template=results;type=batting
1185538,1185538,Mohammad Wasim (1),PAK,Mohammad Wasim (1) (PAK),2022-2026,27,14,3,94,17*,8.54,101,93.06,0,0,3,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=9;size=200;template=results;type=batting
943281,943281,Mohammed Qasim,UAE,Mohammed Qasim (UAE),2017-2017,5,5,0,94,41,18.8,188,50,0,0,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=9;size=200;template=results;type=batting
26169,26169,S Abid Ali,IND,S Abid Ali (IND),1974-1975,5,3,0,93,70,31,132,70.45,0,1,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=9;size=200;template=results;type=batting
8476,8476,Kabir Ali,ENG,Kabir Ali (ENG),2003-2006,14,9,3,93,39*,15.5,108,86.11,0,0,2,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=9;size=200;template=results;type=batting
431902,431902,Y Cariah,WI,Y Cariah (WI),2022-2023,14,7,1,93,52,15.5,166,56.02,0,1,0,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=9;size=200;template=results;type=batting
37111,37111,MR Gillespie,NZ,MR Gillespie (NZ),2006-2009,32,14,8,93,28,15.5,118,78.81,0,0,1,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=9;size=200;template=results;type=batting
