cricinfo_id,unique_player_id,final_player_name,source_country_text,Player,Span,Mat,Inns,Dis,Ct,St,Ct Wk,Ct Fi,MD,D/I,blank_col_12,format,stat_type,source,source_url
24154,24154,JPR Lamsam,HKG,JPR Lamsam (HKG),2004-2008,2,2,1,1,0,0,1,1 (1ct 0st),0.5,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
1195667,1195667,JAD Lawrenson,JER,JAD Lawrenson (JER),2023-2023,5,5,1,1,0,0,1,1 (1ct 0st),0.2,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
6270,6270,WM Lawry,AUS,WM Lawry (AUS),1971-1971,1,1,1,1,0,0,1,1 (1ct 0st),1,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
6291,6291,ML Lewis,AUS,ML Lewis (AUS),2005-2006,7,7,1,1,0,0,1,1 (1ct 0st),0.142,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
55560,55560,ACI Lock,ZIM,ACI Lock (ZIM),1996-1996,8,7,1,1,0,0,1,1 (1ct 0st),0.142,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
24808,24808,JL Louw,NAM,JL Louw (NAM),2003-2003,1,1,1,1,0,0,1,1 (1ct 0st),1,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
16352,16352,JD Love,ENG,JD Love (ENG),1981-1981,3,3,1,1,0,0,1,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
24920,24920,SW Lubbers,NED,SW Lubbers (NED),1996-1996,4,4,1,1,0,0,1,1 (1ct 0st),0.25,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
16406,16406,MJ Lumb,ENG,MJ Lumb (ENG),2014-2014,3,3,1,1,0,0,1,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
24703,24703,AS Luseno,KENYA,AS Luseno (KENYA),2003-2010,10,10,1,1,0,0,1,1 (1ct 0st),0.1,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
16378,16378,MA Lynch,ENG,MA Lynch (ENG),1988-1988,3,3,1,1,0,0,1,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
6549,6549,RJ McCurdy,AUS,RJ McCurdy (AUS),1985-1985,11,11,1,1,0,0,1,1 (1ct 0st),0.09,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
37703,37703,PE McEwan,NZ,PE McEwan (NZ),1980-1985,17,17,1,1,0,0,1,1 (1ct 0st),0.058,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
55568,55568,AJ Mackay,ZIM,AJ Mackay (ZIM),2001-2001,3,3,1,1,0,0,1,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
6576,6576,GD McKenzie,AUS,GD McKenzie (AUS),1971-1971,1,1,1,1,0,0,1,1 (1ct 0st),1,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
16876,16876,DL Maddy,ENG,DL Maddy (ENG),1998-2000,8,8,1,1,0,0,1,1 (1ct 0st),0.125,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
55965,55965,Mafizur Rahman,BAN,Mafizur Rahman (BAN),1997-1997,4,4,1,1,0,0,1,1 (1ct 0st),0.25,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
56032,56032,Mahbubul Alam,BAN,Mahbubul Alam (BAN),2009-2009,5,5,1,1,0,0,1,1 (1ct 0st),0.2,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
17944,17944,SI Mahmood,ENG,SI Mahmood (ENG),2004-2009,26,26,1,1,0,0,1,1 (1ct 0st),0.038,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
16885,16885,DE Malcolm,ENG,DE Malcolm (ENG),1990-1994,10,10,1,1,0,0,1,1 (1ct 0st),0.1,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
6474,6474,MF Malone,AUS,MF Malone (AUS),1977-1982,10,10,1,1,0,0,1,1 (1ct 0st),0.1,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
41264,41264,Manzoor Akhtar,PAK,Manzoor Akhtar (PAK),1997-1998,7,7,1,1,0,0,1,1 (1ct 0st),0.142,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
1294342,1294342,KT Maphaka,SA,KT Maphaka (SA),2024-2025,3,3,1,1,0,0,1,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
16925,16925,PJ Martin,ENG,PJ Martin (ENG),1995-1998,20,20,1,1,0,0,1,1 (1ct 0st),0.05,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
6518,6518,RAL Massie,AUS,RAL Massie (AUS),1972-1972,3,3,1,1,0,0,1,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
55582,55582,EZ Matambanadzo,ZIM,EZ Matambanadzo (ZIM),1996-1997,7,7,1,1,0,0,1,1 (1ct 0st),0.142,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
1253296,1253296,T Mayes,IRE,T Mayes (IRE),2025-2025,2,2,1,1,0,0,1,1 (1ct 0st),0.5,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
25536,25536,Mazhar Hussain,UAE,Mazhar Hussain (UAE),1994-1996,7,7,1,1,0,0,1,1 (1ct 0st),0.142,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
25537,25537,V Mehra,UAE,V Mehra (UAE),1994-1996,6,6,1,1,0,0,1,1 (1ct 0st),0.166,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
629084,629084,RTM Mendis,SL,RTM Mendis (SL),2021-2022,4,4,1,1,0,0,1,1 (1ct 0st),0.25,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
961713,961713,RP Meredith,AUS,RP Meredith (AUS),2021-2026,3,3,1,1,0,0,1,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
232443,232443,KO Meth,ZIM,KO Meth (ZIM),2006-2012,11,11,1,1,0,0,1,1 (1ct 0st),0.09,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
37720,37720,JP Millmow,NZ,JP Millmow (NZ),1990-1990,5,5,1,1,0,0,1,1 (1ct 0st),0.2,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
310958,310958,A Mithun,IND,A Mithun (IND),2010-2011,5,5,1,1,0,0,1,1 (1ct 0st),0.2,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
1125867,1125867,Mohammad Boota,UAE,Mohammad Boota (UAE),2018-2019,9,9,1,0,1,0,0,1 (0ct 1st),0.111,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
25539,25539,Mohammad Ishaq,UAE,Mohammad Ishaq (UAE),1994-1996,5,5,1,1,0,0,1,1 (1ct 0st),0.2,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
55982,55982,Mohammad Salim,BAN,Mohammad Salim (BAN),2003-2003,1,1,1,1,0,1,0,1 (1ct 0st),1,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
55986,55986,Mohammad Sharif,BAN,Mohammad Sharif (BAN),2001-2007,9,9,1,1,0,0,1,1 (1ct 0st),0.111,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
41299,41299,Mohammad Zahid,PAK,Mohammad Zahid (PAK),1996-2002,11,11,1,1,0,0,1,1 (1ct 0st),0.09,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
52490,52490,D Mohammed,WI,D Mohammed (WI),2006-2008,7,7,1,1,0,0,1,1 (1ct 0st),0.142,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
1125317,1125317,LR Morris,AUS,LR Morris (AUS),2024-2024,3,3,1,1,0,0,1,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
56017,56017,Mosharraf Hossain,BAN,Mosharraf Hossain (BAN),2008-2016,5,5,1,1,0,0,1,1 (1ct 0st),0.2,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
1172968,1172968,DR Mousley,ENG,DR Mousley (ENG),2024-2024,3,3,1,1,0,0,1,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
948593,948593,M Mpongwana,SA,M Mpongwana (SA),2025-2025,1,1,1,1,0,0,1,1 (1ct 0st),1,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
55643,55643,TV Mufambisi,ZIM,TV Mufambisi (ZIM),2006-2007,6,6,1,1,0,1,0,1 (1ct 0st),0.166,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
1167806,1167806,Muzahir Raza,OMA,Muzahir Raza (OMA),2024-2024,4,4,1,1,0,0,1,1 (1ct 0st),0.25,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
1360563,1360563,Muhammad Abbas,NZ,Muhammad Abbas (NZ),2025-2026,6,6,1,1,0,0,1,1 (1ct 0st),0.166,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
1241271,1241271,Muhammad Farooq,UAE,Muhammad Farooq (UAE),2024-2024,2,2,1,1,0,0,1,1 (1ct 0st),0.5,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
926851,926851,Mukesh Kumar,IND,Mukesh Kumar (IND),2023-2023,6,6,1,1,0,0,1,1 (1ct 0st),0.166,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
31048,31048,SP Mukherjee,IND,SP Mukherjee (IND),1990-1991,3,3,1,1,0,0,1,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
1005369,1005369,J Mulder,IRE,J Mulder (IRE),2017-2017,4,4,1,1,0,0,1,1 (1ct 0st),0.25,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
672775,672775,CT Mumba,ZIM,CT Mumba (ZIM),2016-2020,7,7,1,1,0,0,1,1 (1ct 0st),0.142,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
1122853,1122853,T Munyonga,ZIM,T Munyonga (ZIM),2022-2025,9,9,1,1,0,0,1,1 (1ct 0st),0.111,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
392944,392944,N M'shangwe,ZIM,N M'shangwe (ZIM),2011-2014,6,6,1,1,0,0,1,1 (1ct 0st),0.166,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
55602,55602,DT Mutendera,ZIM,DT Mutendera (ZIM),1999-2001,9,9,1,1,0,0,1,1 (1ct 0st),0.111,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
695271,695271,WP Myburgh,NAM,WP Myburgh (NAM),2025-2026,5,4,1,1,0,0,1,1 (1ct 0st),0.25,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
25540,25540,G Mylvaganam,UAE,G Mylvaganam (UAE),1996-1996,3,3,1,1,0,0,1,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
1500478,1500478,Nadeem Khan,OMA,Nadeem Khan (OMA),2026-2026,3,3,1,1,0,0,1,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
25604,25604,Naeemuddin Aslam,UAE,Naeemuddin Aslam (UAE),2004-2004,2,2,1,1,0,0,1,1 (1ct 0st),0.5,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
42071,42071,Naeem Ahmed,PAK,Naeem Ahmed (PAK),1978-1978,1,1,1,1,0,0,1,1 (1ct 0st),1,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
42106,42106,Najeeb Amar,HKG,Najeeb Amar (HKG),2004-2008,4,4,1,1,0,0,1,1 (1ct 0st),0.25,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
6950,6950,BP Nash,WI,BP Nash (WI),2008-2009,9,8,1,1,0,0,1,1 (1ct 0st),0.125,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
31808,31808,SV Nayak,IND,SV Nayak (IND),1981-1982,4,4,1,1,0,0,1,1 (1ct 0st),0.25,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
56059,56059,Nazimuddin,BAN,Nazimuddin (BAN),2008-2012,11,11,1,1,0,0,1,1 (1ct 0st),0.09,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
56044,56044,Neeyamur Rashid,BAN,Neeyamur Rashid (BAN),1999-1999,2,2,1,1,0,0,1,1 (1ct 0st),0.5,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
376169,376169,MG Neser,AUS,MG Neser (AUS),2018-2023,4,4,1,1,0,0,1,1 (1ct 0st),0.25,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
1241280,1241280,Nilansh Keswani,UAE,Nilansh Keswani (UAE),2026-2026,2,2,1,1,0,0,1,1 (1ct 0st),0.5,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
1175496,1175496,K Nitish Kumar Reddy,IND,K Nitish Kumar Reddy (IND),2025-2026,6,6,1,1,0,0,1,1 (1ct 0st),0.166,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
307652,307652,Noor-ul-Haq,AFG,Noor-ul-Haq (AFG),2010-2010,2,2,1,1,0,0,1,1 (1ct 0st),0.5,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
1182529,1182529,Noor Ahmad,AFG,Noor Ahmad (AFG),2022-2025,13,13,1,1,0,0,1,1 (1ct 0st),0.076,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
6943,6943,MJ North,AUS,MJ North (AUS),2009-2009,2,2,1,1,0,0,1,1 (1ct 0st),0.5,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
247008,247008,GH O'Brien,BER,GH O'Brien (BER),2006-2008,9,9,1,1,0,0,1,1 (1ct 0st),0.111,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
38108,38108,IE O'Brien,NZ,IE O'Brien (NZ),2008-2009,10,10,1,1,0,0,1,1 (1ct 0st),0.1,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
308418,308418,NM Odhiambo,KENYA,NM Odhiambo (KENYA),2010-2013,8,8,1,1,0,0,1,1 (1ct 0st),0.125,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
32102,32102,NV Ojha,IND,NV Ojha (IND),2010-2010,1,1,1,0,1,0,0,1 (0ct 1st),1,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
440162,440162,LN Oluoch,KENYA,LN Oluoch (KENYA),2011-2011,2,2,1,1,0,0,1,1 (1ct 0st),0.5,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
18389,18389,G Onions,ENG,G Onions (ENG),2009-2009,4,4,1,1,0,0,1,1 (1ct 0st),0.25,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
416190,416190,KY Ottley,WI,KY Ottley (WI),2021-2024,4,4,1,1,0,0,1,1 (1ct 0st),0.25,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
960363,960363,I Pandey,NEP,I Pandey (NEP),2026-2026,3,3,1,1,0,0,1,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
471342,471342,KH Pandya,IND,KH Pandya (IND),2021-2021,5,5,1,1,0,0,1,1 (1ct 0st),0.2,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
32973,32973,Pankaj Singh,IND,Pankaj Singh (IND),2010-2010,1,1,1,1,0,0,1,1 (1ct 0st),1,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
38111,38111,MHW Papps,NZ,MHW Papps (NZ),2004-2005,6,6,1,1,0,0,1,1 (1ct 0st),0.166,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
1276396,1276396,AA Paradkar,USA,AA Paradkar (USA),2021-2024,6,6,1,1,0,0,1,1 (1ct 0st),0.166,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
501012,501012,JS Paris,AUS,JS Paris (AUS),2016-2016,2,2,1,1,0,0,1,1 (1ct 0st),0.5,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
38114,38114,NM Parker,NZ,NM Parker (NZ),1976-1976,1,1,1,1,0,0,1,1 (1ct 0st),1,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
653695,653695,MW Parkinson,ENG,MW Parkinson (ENG),2020-2021,5,5,1,1,0,0,1,1 (1ct 0st),0.2,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
1139511,1139511,Parvez Hossain Emon,BAN,Parvez Hossain Emon (BAN),2025-2025,3,3,1,1,0,0,1,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
32226,32226,AK Patel,IND,AK Patel (IND),1984-1985,8,7,1,1,0,0,1,1 (1ct 0st),0.142,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
32231,32231,BP Patel,IND,BP Patel (IND),1974-1979,10,10,1,1,0,0,1,1 (1ct 0st),0.1,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
23781,23781,J Patraj,CAN,J Patraj (CAN),2007-2007,2,2,1,1,0,0,1,1 (1ct 0st),0.5,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
55691,55691,SG Peall,ZIM,SG Peall (ZIM),1992-1996,21,20,1,1,0,0,1,1 (1ct 0st),0.05,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
38120,38120,AJ Penn,NZ,AJ Penn (NZ),1997-2001,5,5,1,1,0,0,1,1 (1ct 0st),0.2,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
