cricinfo_id,unique_player_id,final_player_name,source_country_text,Player,Span,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0,4s,6s
458897,458897,RAJ Smith,SCOT,RAJ Smith (SCOT),2019-2019,2,1,1,9,9*,-,7,128.57,0,0,0,1,0
781129,781129,Soochan Park,SKOR,Soochan Park (SKOR),2022-2022,2,1,0,9,9,9,17,52.94,0,0,0,0,0
1415052,1415052,U Srivastava,USA,U Srivastava (USA),2024-2024,2,1,0,9,9,9,8,112.5,0,0,0,1,0
533042,533042,B Stanlake,AUS,B Stanlake (AUS),2017-2019,19,2,1,9,7,9,12,75,0,0,0,0,1
1376779,1376779,Sumit Singh,FIN,Sumit Singh (FIN),2023-2023,2,2,0,9,7,4.5,12,75,0,0,0,0,1
914567,914567,O Thomas,WI,O Thomas (WI),2018-2023,21,7,3,9,8*,2.25,15,60,0,0,3,2,0
1093863,1093863,T Wangchuk jnr,BHU,T Wangchuk jnr (BHU),2019-2019,2,2,0,9,9,4.5,17,52.94,0,0,1,2,0
1390686,1390686,Yadwinder Singh,HUN,Yadwinder Singh (HUN),2023-2023,1,1,1,9,9*,-,13,69.23,0,0,0,1,0
1411856,1411856,K Yamamoto-Lake,JPN,K Yamamoto-Lake (JPN),2024-2026,6,1,0,9,9,9,8,112.5,0,0,0,0,0
1337291,1337291,Zuhair Muhammad,KSA,Zuhair Muhammad (KSA),2024-2024,3,3,0,9,5,3,26,34.61,0,0,0,0,0
362682,362682,Abbas Saad,KSA,Abbas Saad (KSA),2019-2019,2,2,0,8,8,4,8,100,0,0,1,1,0
402112,402112,Abdul Salam Khan,KSA,Abdul Salam Khan (KSA),2025-2025,2,2,1,8,7*,8,11,72.72,0,0,0,1,0
1217293,1217293,Adil Butt,KSA,Adil Butt (KSA),2020-2020,3,2,1,8,6*,8,10,80,0,0,0,0,0
1400087,1400087,M Altankhuyag,MNG,M Altankhuyag (MNG),2023-2023,2,2,0,8,8,4,25,32,0,0,1,0,0
1178914,1178914,S Appu,MLT,S Appu (MLT),2019-2019,4,4,1,8,6,2.66,14,57.14,0,0,0,0,0
1527495,1527495,Azim Patel,LES,Azim Patel (LES),2026-2026,3,3,0,8,8,2.66,13,61.53,0,0,2,1,0
1181999,1181999,B Banerjee,MEX,B Banerjee (MEX),2019-2019,6,4,2,8,6*,4,19,42.1,0,0,2,0,0
1273283,1273283,Baz Aybui,SWE,Baz Aybui (SWE),2021-2022,10,3,2,8,5*,8,24,33.33,0,0,0,0,0
1437336,1437336,E Bhonkar,ISR,E Bhonkar (ISR),2024-2024,3,3,0,8,3,2.66,16,50,0,0,0,0,0
55259,55259,AM Blignaut,ZIM,AM Blignaut (ZIM),2010-2010,1,1,0,8,8,8,8,100,0,0,0,1,0
44089,44089,GH Bodi,SA,GH Bodi (SA),2007-2007,1,1,0,8,8,8,25,32,0,0,0,0,0
1310415,1310415,JT Brassell,NAM,JT Brassell (NAM),2024-2026,26,4,3,8,5*,8,11,72.72,0,0,1,1,0
1534341,1534341,AS Broomfield,SKOR,AS Broomfield (SKOR),2026-2026,6,3,2,8,6*,8,26,30.76,0,0,1,0,0
520282,520282,P Buccimazza,POR,P Buccimazza (POR),2019-2021,7,3,1,8,6*,4,16,50,0,0,0,0,1
1476263,1476263,N Casson,Falk,N Casson (Falk),2025-2025,5,5,2,8,3*,2.66,31,25.8,0,0,1,0,0
1062607,1062607,Charanjeet Singh,ITA,Charanjeet Singh (ITA),2019-2019,3,2,2,8,8*,-,9,88.88,0,0,0,1,0
1480306,1480306,A Chenthamara,KUW,A Chenthamara (KUW),2025-2026,11,3,3,8,5*,-,15,53.33,0,0,0,1,0
372509,372509,AS Dean,CAN,AS Dean (CAN),2008-2013,2,2,0,8,7,4,10,80,0,0,0,0,0
1448216,1448216,R Edwards,CAY,R Edwards (CAY),2025-2026,10,3,1,8,8*,4,21,38.09,0,0,2,0,0
1155598,1155598,JB Hakizimana,RWN,JB Hakizimana (RWN),2022-2022,2,2,0,8,8,4,12,66.66,0,0,1,0,0
1241269,1241269,Hazrat Luqman,UAE,Hazrat Luqman (UAE),2024-2024,2,1,0,8,8,8,6,133.33,0,0,0,0,0
49178,49178,HMRKB Herath,SL,HMRKB Herath (SL),2011-2016,17,6,3,8,3,2.66,12,66.66,0,0,0,0,0
26143,26143,E Isaneez,UGA,E Isaneez (UGA),2019-2019,3,2,2,8,7*,-,13,61.53,0,0,0,0,0
1481322,1481322,K Jack,,K Jack (),2025-2025,3,2,0,8,4,4,13,61.53,0,0,0,0,0
50438,50438,S Randiv,SL,S Randiv (SL),2010-2011,7,2,0,8,6,4,6,133.33,0,0,0,1,0
1115025,1115025,SI Kamea,PNG,SI Kamea (PNG),2022-2024,19,8,4,8,2*,2,19,42.1,0,0,2,0,0
1445606,1445606,K Kekez,CRT,K Kekez (CRT),2024-2024,3,3,1,8,6,4,19,42.1,0,0,1,1,0
296169,296169,RK Kiseto,TAN,RK Kiseto (TAN),2021-2022,13,5,1,8,5,2,21,38.09,0,0,1,0,0
1319175,1319175,Kristan Tillett,Blz,Kristan Tillett (Blz),2024-2024,4,3,1,8,4,4,19,42.1,0,0,0,0,0
1082768,1082768,Kuldeep Singh,PHI,Kuldeep Singh (PHI),2019-2019,4,3,0,8,6,2.66,16,50,0,0,0,0,0
226156,226156,NCK Liyanage,MAS,NCK Liyanage (MAS),2019-2019,6,3,1,8,8,4,8,100,0,0,1,1,0
420432,420432,I Mansaray,SLE,I Mansaray (SLE),2021-2021,4,3,1,8,5*,4,24,33.33,0,0,0,0,0
1426387,1426387,B Mejaro,LES,B Mejaro (LES),2024-2026,12,8,3,8,2*,1.6,34,23.52,0,0,3,0,0
268739,268739,BAW Mendis,SL,BAW Mendis (SL),2008-2014,39,8,5,8,4*,2.66,17,47.05,0,0,0,1,0
459257,459257,TS Mills,ENG/ICC,TS Mills (ENG/ICC),2016-2023,16,5,2,8,7,2.66,12,66.66,0,0,2,0,1
1172968,1172968,DR Mousley,ENG,DR Mousley (ENG),2024-2024,4,1,0,8,8,8,6,133.33,0,0,0,0,1
1459933,1459933,K Nagnama,CIV,K Nagnama (CIV),2024-2026,6,6,1,8,7,1.6,26,30.76,0,0,3,0,0
1195683,1195683,LR Naylor,SCOT,LR Naylor (SCOT),2025-2025,2,2,0,8,7,4,13,61.53,0,0,0,0,0
625385,625385,NZ Nhaduate,MOZ,NZ Nhaduate (MOZ),2023-2023,2,1,0,8,8,8,15,53.33,0,0,0,0,0
1536764,1536764,S Panguluri,SUI,S Panguluri (SUI),2026-2026,1,1,0,8,8,8,18,44.44,0,0,0,1,0
585523,585523,KJ Patel,SEY,KJ Patel (SEY),2021-2021,6,3,3,8,8*,-,29,27.58,0,0,0,1,0
1484845,1484845,Rafiulah Alokozai,BEL,Rafiulah Alokozai (BEL),2025-2025,7,3,0,8,7,2.66,11,72.72,0,0,1,0,1
913853,913853,LN Rajbanshi,NEP,LN Rajbanshi (NEP),2018-2026,38,7,4,8,3,2.66,18,44.44,0,0,1,0,0
1489353,1489353,D Ramani,CZK-R,D Ramani (CZK-R),2025-2026,9,3,2,8,5*,8,16,50,0,0,1,0,0
1230638,1230638,S Rengarajan,CZK-R,S Rengarajan (CZK-R),2020-2020,3,2,2,8,6*,-,15,53.33,0,0,0,0,0
1503826,1503826,JB Richards,BOT,JB Richards (BOT),2025-2025,2,2,2,8,7*,-,15,53.33,0,0,0,0,0
1403970,1403970,Ronitkumar Ahir,PAN,Ronitkumar Ahir (PAN),2025-2025,3,2,0,8,6,4,10,80,0,0,0,0,0
1495420,1495420,Sadat Said,HUN,Sadat Said (HUN),2025-2026,7,3,1,8,5*,4,5,160,0,0,1,1,0
56149,56149,Shahadat Hossain,BAN,Shahadat Hossain (BAN),2006-2013,6,5,3,8,4*,4,12,66.66,0,0,1,0,0
236779,236779,I Sharma,IND,I Sharma (IND),2008-2013,14,3,2,8,5*,8,9,88.88,0,0,1,1,0
1438022,1438022,S Simpson,JER,S Simpson (JER),2024-2024,2,1,1,8,8*,-,9,88.88,0,0,0,1,0
1188636,1188636,Simranjit Singh,ITA,Simranjit Singh (ITA),2019-2019,1,1,0,8,8,8,9,88.88,0,0,0,0,0
1115039,1115039,U Sofi,Samoa,U Sofi (Samoa),2022-2022,3,1,0,8,8,8,6,133.33,0,0,0,0,1
1489665,1489665,Sunil,CAY,Sunil (CAY),2025-2025,1,1,1,8,8*,-,9,88.88,0,0,0,1,0
1510118,1510118,Tayyeb Javed,TLS,Tayyeb Javed (TLS),2025-2025,1,1,0,8,8,8,5,160,0,0,0,2,0
1479953,1479953,S Vaz,POR,S Vaz (POR),2025-2026,6,2,1,8,7,8,11,72.72,0,0,0,0,0
235514,235514,BV Vitori,ZIM,BV Vitori (ZIM),2012-2016,11,2,2,8,7*,-,7,114.28,0,0,0,0,0
961445,961445,S Weleilakeba,Fiji,S Weleilakeba (Fiji),2022-2022,3,1,0,8,8,8,3,266.66,0,0,0,0,1
1387428,1387428,Xie Kunkun,CHN,Xie Kunkun (CHN),2023-2023,4,4,0,8,5,2,36,22.22,0,0,1,0,0
437007,437007,Yasar Idrees,KUW,Yasar Idrees (KUW),2019-2019,1,1,0,8,8,8,4,200,0,0,0,0,1
1272475,1272475,Zaman Khan,PAK,Zaman Khan (PAK),2023-2024,10,2,2,8,8*,-,9,88.88,0,0,0,0,1
1046641,1046641,Zulqarnain Haider,ESP,Zulqarnain Haider (ESP),2019-2022,11,4,1,8,4,2.66,12,66.66,0,0,1,0,0
1059925,1059925,Aftab Hussain,HKG,Aftab Hussain (HKG),2020-2022,10,3,3,7,5*,-,5,140,0,0,0,1,0
1337267,1337267,Ahmed Al Zadjali,OMA,Ahmed Al Zadjali (OMA),2026-2026,2,1,0,7,7,7,5,140,0,0,0,1,0
1318204,1318204,K Akurugoda,HUN,K Akurugoda (HUN),2022-2022,2,2,0,7,7,3.5,10,70,0,0,1,0,1
511532,511532,Al-Amin Hossain,BAN,Al-Amin Hossain (BAN),2013-2020,31,6,4,7,5*,3.5,12,58.33,0,0,1,1,0
1497623,1497623,Aminul Islam,CYP,Aminul Islam (CYP),2025-2025,1,1,1,7,7*,-,6,116.66,0,0,0,1,0
48122,48122,RP Arnold,SL,RP Arnold (SL),2006-2006,1,1,0,7,7,7,7,100,0,0,0,0,0
1217277,1217277,Arshad Mazarzei,Iran,Arshad Mazarzei (Iran),2020-2020,3,3,0,7,5,2.33,40,17.5,0,0,0,1,0
1179190,1179190,Ashraful Shuvo,EST,Ashraful Shuvo (EST),2021-2021,3,2,0,7,5,3.5,12,58.33,0,0,0,0,0
272477,272477,JP Behrendorff,AUS,JP Behrendorff (AUS),2017-2024,17,2,1,7,5,7,9,77.77,0,0,0,0,0
1218731,1218731,SVE Bharathi,GER,SVE Bharathi (GER),2020-2023,37,6,2,7,4*,1.75,16,43.75,0,0,3,0,0
437757,437757,NB Budayair,NEP,NB Budayair (NEP),2014-2014,4,3,1,7,5,3.5,19,36.84,0,0,1,0,0
10656,10656,MA Carberry,ENG,MA Carberry (ENG),2014-2014,1,1,0,7,7,7,7,100,0,0,0,1,0
524845,524845,PKD Chase,IRE,PKD Chase (IRE),2018-2019,12,5,4,7,4,7,13,53.84,0,0,0,1,0
1217276,1217276,DK Dahani,Iran,DK Dahani (Iran),2020-2020,3,3,0,7,4,2.33,8,87.5,0,0,1,1,0
1195676,1195676,JJ Davidson,SCOT,JJ Davidson (SCOT),2024-2026,6,2,2,7,4*,-,10,70,0,0,0,0,0
1094085,1094085,DC Delany,IRE,DC Delany (IRE),2019-2019,8,2,0,7,7,3.5,6,116.66,0,0,1,0,0
1267517,1267517,MR Dorgan,SRB,MR Dorgan (SRB),2021-2021,3,2,1,7,4,7,15,46.66,0,0,0,0,0
1428736,1428736,S Elayaperumal,MEX,S Elayaperumal (MEX),2024-2024,5,5,0,7,3,1.4,24,29.16,0,0,1,0,0
492681,492681,Fazil Rahman,MLT,Fazil Rahman (MLT),2023-2023,6,5,2,7,6*,2.33,16,43.75,0,0,3,1,0
1156440,1156440,MD Garratt,GIBR,MD Garratt (GIBR),2019-2021,8,4,2,7,4,3.5,21,33.33,0,0,0,0,0
1326798,1326798,AM Ghazanfar,AFG,AM Ghazanfar (AFG),2025-2025,5,3,0,7,7,2.33,9,77.77,0,0,2,0,1
1267507,1267507,V Hristov,BUL,V Hristov (BUL),2021-2023,4,2,0,7,5,3.5,11,63.63,0,0,0,0,0
1358606,1358606,SJ Hughes-Pinan,ESP,SJ Hughes-Pinan (ESP),2024-2025,7,2,2,7,6*,-,11,63.63,0,0,0,1,0
1459936,1459936,M Ibrahim,CIV,M Ibrahim (CIV),2024-2026,9,8,2,7,4,1.16,57,12.28,0,0,4,0,0
1199304,1199304,JNT Seales,WI,JNT Seales (WI),2024-2026,9,3,2,7,4*,7,6,116.66,0,0,1,1,0
1463235,1463235,R Jones,Blz,R Jones (Blz),2024-2024,3,1,0,7,7,7,9,77.77,0,0,0,0,0
1295875,1295875,P Karoho,PNG,P Karoho (PNG),2025-2025,1,1,0,7,7,7,10,70,0,0,0,1,0
774219,774219,MP Kuhnemann,AUS,MP Kuhnemann (AUS),2025-2026,8,3,0,7,5,2.33,13,53.84,0,0,1,0,0
30732,30732,P Kumar,IND,P Kumar (IND),2008-2012,10,3,0,7,6,2.33,16,43.75,0,0,1,0,0
1481319,1481319,G Kuthalingham,,G Kuthalingham (),2025-2025,3,2,1,7,5*,7,12,58.33,0,0,0,0,0
49619,49619,RAS Lakmal,SL,RAS Lakmal (SL),2011-2019,11,6,3,7,5*,2.33,11,63.63,0,0,2,1,0
1063354,1063354,Lee Hyosin,SKOR,Lee Hyosin (SKOR),2025-2025,4,2,1,7,7*,7,14,50,0,0,1,0,0
46208,46208,ND McKenzie,SA,ND McKenzie (SA),2006-2009,2,1,1,7,7*,-,8,87.5,0,0,0,0,0
1347292,1347292,DV Macome,MOZ,DV Macome (MOZ),2022-2024,18,5,2,7,6,2.33,14,50,0,0,1,1,0
1334741,1334741,B Masauko,MWI,B Masauko (MWI),2022-2023,11,5,2,7,5*,2.33,14,50,0,0,1,0,0
1457573,1457573,Muhammad Salman,BHR,Muhammad Salman (BHR),2024-2026,18,4,2,7,6,3.5,12,58.33,0,0,0,1,0
1280664,1280664,E Ndubudem,NGA,E Ndubudem (NGA),2025-2025,7,4,2,7,4,3.5,11,63.63,0,0,1,0,0
1543715,1543715,JP Netto,POR,JP Netto (POR),2026-2026,2,2,0,7,7,3.5,6,116.66,0,0,1,1,0
55666,55666,J Nyumbu,ZIM,J Nyumbu (ZIM),2018-2018,2,2,2,7,6*,-,11,63.63,0,0,0,1,0
595783,595783,AY Patel,NZ,AY Patel (NZ),2018-2021,7,2,0,7,4,3.5,14,50,0,0,0,0,0
1233056,1233056,RB Patel,BUL,RB Patel (BUL),2020-2021,10,3,3,7,3*,-,14,50,0,0,0,0,0
1179855,1179855,Pratis GC,NEP,Pratis GC (NEP),2023-2024,10,5,3,7,6*,3.5,11,63.63,0,0,2,0,0
941959,941959,Qadeer Ahmed,UAE,Qadeer Ahmed (UAE),2015-2019,10,4,3,7,5*,7,12,58.33,0,0,1,1,0
1281564,1281564,Qasim Anwar,CYP,Qasim Anwar (CYP),2021-2021,4,2,0,7,6,3.5,5,140,0,0,0,0,1
272473,272473,GA Rogers,SCOT,GA Rogers (SCOT),2008-2009,2,2,2,7,6*,-,8,87.5,0,0,0,0,0
1509186,1509186,S Savkovic,SRB,S Savkovic (SRB),2025-2025,2,2,0,7,5,3.5,11,63.63,0,0,0,0,0
1151299,1151299,Saqib Naveed,EST,Saqib Naveed (EST),2021-2022,4,2,1,7,4*,7,21,33.33,0,0,0,0,0
24943,24943,E Schiferli,NED,E Schiferli (NED),2008-2010,7,3,1,7,5*,3.5,16,43.75,0,0,1,0,0
1527763,1527763,DA Senthil,BOT,DA Senthil (BOT),2026-2026,1,1,0,7,7,7,15,46.66,0,0,0,0,0
1452640,1452640,Shakkir Kassim,QAT,Shakkir Kassim (QAT),2025-2025,1,1,0,7,7,7,8,87.5,0,0,0,1,0
1167314,1167314,S Singh,PHI,S Singh (PHI),2019-2026,9,1,1,7,7*,-,5,140,0,0,0,1,0
328679,328679,D Siva Kumar,USA,D Siva Kumar (USA),2022-2022,1,1,0,7,7,7,13,53.84,0,0,0,1,0
20278,20278,JN Snape,ENG,JN Snape (ENG),2007-2007,1,1,0,7,7,7,11,63.63,0,0,0,0,0
1181997,1181997,TJ Stephenson,Blz,TJ Stephenson (Blz),2019-2021,4,1,1,7,7*,-,5,140,0,0,0,1,0
1198918,1198918,Suhail Sadiq,LUX,Suhail Sadiq (LUX),2019-2019,2,1,1,7,7*,-,5,140,0,0,0,0,1
1178909,1178909,Sumair Khan,MLT,Sumair Khan (MLT),2019-2019,1,1,0,7,7,7,6,116.66,0,0,0,1,0
1498054,1498054,SN Swamy,SWE,SN Swamy (SWE),2025-2026,12,4,2,7,6,3.5,13,53.84,0,0,1,0,0
1318284,1318284,R Swart,BOT,R Swart (BOT),2023-2023,4,3,1,7,6*,3.5,5,140,0,0,1,1,0
56160,56160,Syed Rasel,BAN,Syed Rasel (BAN),2007-2008,8,3,1,7,6,3.5,9,77.77,0,0,0,1,0
919549,919549,Tanveer Ahmed,HKG,Tanveer Ahmed (HKG),2016-2017,5,2,1,7,7*,7,11,63.63,0,0,1,1,0
647667,647667,Usama Mir,PAK,Usama Mir (PAK),2024-2024,5,4,1,7,5,2.33,7,100,0,0,1,1,0
1440983,1440983,E Van Reenen,SRB,E Van Reenen (SRB),2024-2024,3,2,0,7,5,3.5,18,38.88,0,0,0,0,0
1534344,1534344,S Waqabaca,Fiji,S Waqabaca (Fiji),2026-2026,5,4,4,7,2*,-,22,31.81,0,0,0,0,0
1089811,1089811,M Yambayamba,Zamb,M Yambayamba (Zamb),2025-2025,8,4,3,7,3*,7,13,53.84,0,0,0,0,0
1495165,1495165,Zahoor Ahmad,KSA,Zahoor Ahmad (KSA),2025-2025,4,2,0,7,6,3.5,20,35,0,0,0,0,0
1543308,1543308,L Mcfadzean,Blz,L Mcfadzean (Blz),2026-2026,1,1,1,6,6*,-,2,300,0,0,0,0,1
1304665,1304665,Abdollah Ahmadzai,AFG,Abdollah Ahmadzai (AFG),2025-2026,9,3,2,6,6*,6,2,300,0,0,1,0,1
1283168,1283168,Absar Khan,DEN,Absar Khan (DEN),2021-2021,2,2,1,6,4*,6,9,66.66,0,0,0,0,0
1314201,1314201,BP Adapaka,HUN,BP Adapaka (HUN),2022-2023,17,7,4,6,2,2,18,33.33,0,0,1,0,0
281653,281653,Adnan Mufti,UAE,Adnan Mufti (UAE),2017-2017,1,1,1,6,6*,-,7,85.71,0,0,0,0,0
1450905,1450905,JD Alembe,CAM,JD Alembe (CAM),2026-2026,4,4,1,6,6*,2,13,46.15,0,0,3,1,0
1156256,1156256,SRMJJ Arachchilage,CYP,SRMJJ Arachchilage (CYP),2022-2022,4,3,2,6,6,6,12,50,0,0,0,0,0
1153811,1153811,Aritra Bhakat,SWE,Aritra Bhakat (SWE),2025-2025,2,2,1,6,3*,6,4,150,0,0,0,0,0
515924,515924,V Ateak,GHA,V Ateak (GHA),2019-2026,11,2,1,6,5,6,15,40,0,0,0,0,0
1392857,1392857,Baljinder Singh,ROM,Baljinder Singh (ROM),2023-2023,1,1,0,6,6,6,7,85.71,0,0,0,1,0
1403933,1403933,JW Bartlett,Chile,JW Bartlett (Chile),2023-2023,2,2,0,6,5,3,16,37.5,0,0,0,0,0
1143155,1143155,Basiru Jaye,GMB,Basiru Jaye (GMB),2024-2024,2,1,0,6,6,6,4,150,0,0,0,1,0
1447964,1447964,E Batkhuyag,MNG,E Batkhuyag (MNG),2024-2024,4,4,1,6,4*,2,13,46.15,0,0,1,1,0
1476253,1476253,A Brownlee,Falk,A Brownlee (Falk),2025-2025,3,3,2,6,3*,6,33,18.18,0,0,0,0,0
4493,4493,DG Brownlie,NZ,DG Brownlie (NZ),2010-2014,5,5,0,6,5,1.2,18,33.33,0,0,3,1,0
430246,430246,YS Chahal,IND,YS Chahal (IND),2016-2023,80,6,4,6,3*,3,13,46.15,0,0,0,0,0
1144660,1144660,Charles Trott,BER,Charles Trott (BER),2023-2026,9,5,3,6,3*,3,14,42.85,0,0,2,0,0
1179188,1179188,T Cross,EST,T Cross (EST),2021-2021,2,2,0,6,5,3,12,50,0,0,0,0,0
1514454,1514454,A Curavic,CRT,A Curavic (CRT),2025-2026,6,4,0,6,3,1.5,22,27.27,0,0,1,0,0
1459921,1459921,Dane Leo,STHEL,Dane Leo (STHEL),2024-2026,5,3,0,6,4,2,18,33.33,0,0,1,1,0
1411920,1411920,David Demba,GMB,David Demba (GMB),2023-2023,2,2,1,6,6*,6,10,60,0,0,1,0,0
1111123,1111123,R Dhakal,NEP,R Dhakal (NEP),2024-2025,8,2,1,6,5,6,6,100,0,0,0,0,0
1526444,1526444,V Dhaniram,CAY,V Dhaniram (CAY),2026-2026,6,1,1,6,6*,-,2,300,0,0,0,0,1
296191,296191,S Draunivudi,Fiji,S Draunivudi (Fiji),2022-2022,3,1,1,6,6*,-,4,150,0,0,0,1,0
267414,267414,RMS Eranga,SL,RMS Eranga (SL),2012-2013,3,1,0,6,6,6,7,85.71,0,0,0,1,0
1115042,1115042,L Evile,Samoa,L Evile (Samoa),2019-2019,4,1,0,6,6,6,7,85.71,0,0,0,1,0
1156438,1156438,Faizan Mumtaz,NOR,Faizan Mumtaz (NOR),2021-2021,3,3,0,6,4,2,15,40,0,0,1,0,0
1325910,1325910,K Fletcher,SUI,K Fletcher (SUI),2022-2025,21,4,2,6,3*,3,17,35.29,0,0,1,0,0
1155519,1155519,E Frimpong,GHA,E Frimpong (GHA),2024-2024,4,2,1,6,6*,6,4,150,0,0,1,1,0
595419,595419,BD Glover,NED,BD Glover (NED),2019-2024,25,7,4,6,4*,2,12,50,0,0,3,1,0
364128,364128,A Gulati,BHM,A Gulati (BHM),2025-2026,12,2,1,6,4*,6,4,150,0,0,0,1,0
1489352,1489352,A Gupta,NOR,A Gupta (NOR),2025-2026,5,3,2,6,3*,6,8,75,0,0,0,0,0
5593,5593,NM Hauritz,AUS,NM Hauritz (AUS),2009-2009,3,2,0,6,4,3,10,60,0,0,0,1,0
1535370,1535370,KK Hermann,CIV,KK Hermann (CIV),2026-2026,4,3,1,6,4,3,18,33.33,0,0,0,1,0
272364,272364,PJ Hughes,AUS,PJ Hughes (AUS),2014-2014,1,1,0,6,6,6,8,75,0,0,0,1,0
1283740,1283740,Ihsanullah,PAK,Ihsanullah (PAK),2023-2023,4,1,1,6,6*,-,8,75,0,0,0,1,0
308235,308235,Javed Ahmadi,AFG,Javed Ahmadi (AFG),2012-2017,3,2,0,6,6,3,7,85.71,0,0,1,1,0
1450919,1450919,K Juma,TAN,K Juma (TAN),2024-2026,19,5,1,6,6,1.5,9,66.66,0,0,3,1,0
1156434,1156434,T Kahamker,ISR,T Kahamker (ISR),2022-2024,6,3,2,6,4*,6,4,150,0,0,0,1,0
1426385,1426385,TA Khetsi,LES,TA Khetsi (LES),2026-2026,4,3,0,6,4,2,10,60,0,0,1,1,0
1333963,1333963,W Kokaua,COK,W Kokaua (COK),2022-2022,5,2,1,6,4,6,11,54.54,0,0,0,0,0
1036595,1036595,M Kristensen,DEN,M Kristensen (DEN),2023-2023,2,1,0,6,6,6,10,60,0,0,0,1,0
1536762,1536762,AS Kumaran,SVN,AS Kumaran (SVN),2026-2026,2,2,0,6,5,3,6,100,0,0,0,1,0
1489203,1489203,A Lazic,SRB,A Lazic (SRB),2025-2026,10,5,3,6,4,3,7,85.71,0,0,1,0,0
1387426,1387426,Luo Shilin,CHN,Luo Shilin (CHN),2023-2026,13,8,3,6,3*,1.2,41,14.63,0,0,2,0,0
1325902,1325902,R Mangal,Fran,R Mangal (Fran),2022-2025,18,7,2,6,2*,1.2,15,40,0,0,3,0,0
1441578,1441578,SK Mani,SVN,SK Mani (SVN),2026-2026,3,1,1,6,6*,-,7,85.71,0,0,0,0,0
414002,414002,Z McLaughlin,CAY,Z McLaughlin (CAY),2019-2019,3,2,2,6,4*,-,16,37.5,0,0,0,0,0
1516327,1516327,Md Shuayeb,CAM,Md Shuayeb (CAM),2025-2025,6,3,1,6,5,3,31,19.35,0,0,1,0,0
232443,232443,KO Meth,ZIM,KO Meth (ZIM),2012-2012,2,1,1,6,6*,-,6,100,0,0,0,0,0
481896,481896,Mohammed Shami,IND,Mohammed Shami (IND),2014-2025,25,5,3,6,6,3,10,60,0,0,1,0,1
822503,822503,Mohsin Shabbir,KSA,Mohsin Shabbir (KSA),2023-2023,3,3,0,6,5,2,18,33.33,0,0,1,0,0
1397991,1397991,Muhammad Jabir,QAT,Muhammad Jabir (QAT),2023-2025,28,9,5,6,4*,1.5,23,26.08,0,0,3,0,0
1464679,1464679,Muhammed Basil,BHR,Muhammed Basil (BHR),2024-2025,5,3,0,6,5,2,13,46.15,0,0,1,0,0
1382789,1382789,Muhammet Bicer,TKY,Muhammet Bicer (TKY),2023-2025,7,5,2,6,5,2,8,75,0,0,2,1,0
680279,680279,JK Mukhiya,NEP,JK Mukhiya (NEP),2014-2022,10,3,2,6,5,6,12,50,0,0,0,0,0
1005369,1005369,J Mulder,IRE,J Mulder (IRE),2016-2017,8,4,2,6,5*,3,11,54.54,0,0,1,0,0
1337308,1337308,W Ngowhuad,THA,W Ngowhuad (THA),2024-2026,13,8,4,6,3,1.5,18,33.33,0,0,2,0,0
1380792,1380792,Noorullah Sidiqi,BEL,Noorullah Sidiqi (BEL),2023-2023,1,1,1,6,6*,-,1,600,0,0,0,0,1
1278245,1278245,S Norman,JER,S Norman (JER),2025-2025,3,2,0,6,6,3,10,60,0,0,1,0,0
1046617,1046617,A Orfila,GIBR,A Orfila (GIBR),2019-2021,5,3,1,6,4*,3,13,46.15,0,0,1,0,0
1350768,1350768,Prince Yadav,IND,Prince Yadav (IND),2026-2026,1,1,1,6,6*,-,1,600,0,0,0,0,1
1463542,1463542,T Ramautar,SUR,T Ramautar (SUR),2024-2024,5,4,1,6,2,2,23,26.08,0,0,0,0,0
1534338,1534338,CV Ranasinghe,SKOR,CV Ranasinghe (SKOR),2026-2026,6,3,1,6,4*,3,13,46.15,0,0,1,0,0
47015,47015,JA Rudolph,SA,JA Rudolph (SA),2006-2006,1,1,1,6,6*,-,7,85.71,0,0,0,0,0
1323441,1323441,BC Sahin,TKY,BC Sahin (TKY),2023-2023,3,2,0,6,5,3,19,31.57,0,0,0,1,0
1510108,1510108,Sai Hla Htwe,MYAN,Sai Hla Htwe (MYAN),2025-2025,6,2,2,6,3*,-,10,60,0,0,0,0,0
1500719,1500719,A Sethunathan,CRT,A Sethunathan (CRT),2025-2025,3,1,1,6,6*,-,7,85.71,0,0,0,0,0
1199670,1199670,SM Sharma,UAE,SM Sharma (UAE),2021-2025,5,2,1,6,4,6,7,85.71,0,0,0,0,0
1337233,1337233,SS Shukla,BHR,SS Shukla (BHR),2025-2025,7,2,1,6,3*,6,11,54.54,0,0,0,0,0
1333969,1333969,D Simpson,COK,D Simpson (COK),2022-2022,3,2,0,6,4,3,8,75,0,0,0,0,0
1274043,1274043,M Stoman,POR,M Stoman (POR),2021-2021,3,1,1,6,6*,-,1,600,0,0,0,0,1
303341,303341,R Strydom,IRE,R Strydom (IRE),2008-2008,4,2,1,6,5*,6,7,85.71,0,0,0,0,0
637800,637800,S Tarawally,SLE,S Tarawally (SLE),2021-2021,6,2,1,6,4*,6,11,54.54,0,0,0,0,0
43365,43365,Tauqeer Hussain,ESP,Tauqeer Hussain (ESP),2019-2020,6,2,1,6,3*,6,10,60,0,0,0,0,0
