cricinfo_id,unique_player_id,final_player_name,source_country_text,Player,Span,Mat,Inns,Balls,Overs,Mdns,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4,5,10
333002,333002,N Ncube,ZIM,N Ncube (ZIM),2011-2011,1,1,53,NA,NA,69,3,3/69,NA,23,7.81,17.6,0,0,NA
376169,376169,MG Neser,AUS,MG Neser (AUS),2018-2023,4,4,220,NA,NA,239,3,2/46,NA,79.66,6.51,73.3,0,0,NA
25021,25021,RG Nijman,NED,RG Nijman (NED),2009-2009,1,1,49,NA,NA,31,3,3/31,NA,10.33,3.79,16.3,0,0,NA
1409283,1409283,NT Nyamhuri,ZIM,NT Nyamhuri (ZIM),2024-2025,4,3,132,NA,NA,132,3,3/53,NA,44,6,44,0,0,NA
486679,486679,D Olivier,SA,D Olivier (SA),2019-2019,2,2,114,NA,NA,124,3,2/73,NA,41.33,6.52,38,0,0,NA
1079434,1079434,R Parag,IND,R Parag (IND),2024-2024,1,1,54,NA,NA,54,3,3/54,NA,18,6,18,0,0,NA
23770,23770,A Patel,CAN,A Patel (CAN),2003-2003,2,2,60,NA,NA,73,3,3/41,NA,24.33,7.3,20,0,0,NA
1216149,1216149,AP Patel,CAN,AP Patel (CAN),2024-2024,2,2,84,NA,NA,81,3,2/36,NA,27,5.78,28,0,0,NA
42323,42323,Pervez Mir,PAK,Pervez Mir (PAK),1975-1977,3,3,122,NA,NA,77,3,1/17,NA,25.66,3.78,40.6,0,0,NA
7133,7133,RT Ponting,AUS/ICC,RT Ponting (AUS/ICC),1995-2012,375,5,150,NA,NA,104,3,1/12,NA,34.66,4.16,50,0,0,NA
7135,7135,GD Porter,AUS,GD Porter (AUS),1979-1979,2,2,108,NA,NA,33,3,2/13,NA,11,1.83,36,0,0,NA
820351,820351,R Powell,WI,R Powell (WI),2016-2023,51,15,280,NA,NA,275,3,1/7,NA,91.66,5.89,93.3,0,0,NA
1350768,1350768,Prince Yadav,IND,Prince Yadav (IND),2026-2026,2,2,87,NA,NA,94,3,2/56,NA,31.33,6.48,29,0,0,NA
52805,52805,D Ramnarine,WI,D Ramnarine (WI),1997-2001,4,4,200,NA,NA,164,3,2/52,NA,54.66,4.92,66.6,0,0,NA
50242,50242,SK Ranasinghe,SL,SK Ranasinghe (SL),1986-1986,4,4,126,NA,NA,96,3,1/28,NA,32,4.57,42,0,0,NA
33141,33141,AT Rayudu,IND,AT Rayudu (IND),2013-2019,55,9,121,NA,NA,124,3,1/5,NA,41.33,6.14,40.3,0,0,NA
914541,914541,SE Rutherford,WI,SE Rutherford (WI),2023-2026,24,5,107,NA,NA,154,3,1/24,NA,51.33,8.63,35.6,0,0,NA
373538,373538,Sabbir Rahman,BAN,Sabbir Rahman (BAN),2014-2019,66,21,306,NA,NA,345,3,1/12,NA,115,6.76,102,0,0,NA
1328438,1328438,Sabir Ali,UAE,Sabir Ali (UAE),2022-2023,4,4,102,NA,NA,91,3,2/50,NA,30.33,5.35,34,0,0,NA
1159711,1159711,Shahbaz Ahmed,IND,Shahbaz Ahmed (IND),2022-2022,3,3,156,NA,NA,125,3,2/32,NA,41.66,4.8,52,0,0,NA
25543,25543,Saleem Raza,UAE,Saleem Raza (UAE),1994-1996,6,6,192,NA,NA,179,3,1/17,NA,59.66,5.59,64,0,0,NA
499660,499660,GS Sandhu,AUS,GS Sandhu (AUS),2015-2015,2,2,120,NA,NA,107,3,2/49,NA,35.66,5.35,40,0,0,NA
34211,34211,Sarandeep Singh,IND,Sarandeep Singh (IND),2002-2003,5,5,258,NA,NA,180,3,2/34,NA,60,4.18,86,0,0,NA
857979,857979,GLS Scrimshaw,ENG,GLS Scrimshaw (ENG),2023-2023,1,1,52,NA,NA,66,3,3/66,NA,22,7.61,17.3,0,0,NA
52928,52928,KF Semple,WI,KF Semple (WI),1999-1999,7,4,132,NA,NA,121,3,2/35,NA,40.33,5.5,44,0,0,NA
42647,42647,Shahid Saeed,PAK,Shahid Saeed (PAK),1989-1993,10,7,222,NA,NA,159,3,2/20,NA,53,4.29,74,0,0,NA
1500480,1500480,Shah Faisal,OMA,Shah Faisal (OMA),2026-2026,2,2,120,NA,NA,123,3,3/62,NA,41,6.15,40,0,0,NA
440990,440990,L Siaka,PNG,L Siaka (PNG),2014-2022,47,14,240,NA,NA,181,3,2/33,NA,60.33,4.52,80,0,0,NA
55787,55787,V Sibanda,Afr/ZIM,V Sibanda (Afr/ZIM),2003-2016,127,11,267,NA,NA,265,3,1/12,NA,88.33,5.95,89,0,0,NA
23887,23887,D Soraine,CAN,D Soraine (CAN),2006-2012,4,3,113,NA,NA,94,3,2/57,NA,31.33,4.99,37.6,0,0,NA
1062334,1062334,M Spoors,CAN,M Spoors (CAN),2023-2026,9,3,90,NA,NA,83,3,3/42,NA,27.66,5.53,30,0,0,NA
7666,7666,KR Stackpole,AUS,KR Stackpole (AUS),1971-1974,6,2,77,NA,NA,54,3,3/40,NA,18,4.2,25.6,0,0,NA
38405,38405,LW Stott,NZ,LW Stott (NZ),1979-1979,1,1,72,NA,NA,48,3,3/48,NA,16,4,24,0,0,NA
1256189,1256189,V Sukumaran,UAE,V Sukumaran (UAE),2022-2024,10,6,120,NA,NA,81,3,1/10,NA,27,4.05,40,0,0,NA
38411,38411,GP Sulzberger,NZ,GP Sulzberger (NZ),2000-2000,3,3,132,NA,NA,102,3,1/28,NA,34,4.63,44,0,0,NA
308794,308794,MR Swart,NED,MR Swart (NED),2011-2014,12,11,366,NA,NA,306,3,1/21,NA,102,5.01,122,0,0,NA
590326,590326,MJ Swepson,AUS,MJ Swepson (AUS),2022-2022,3,3,158,NA,NA,161,3,2/53,NA,53.66,6.11,52.6,0,0,NA
927619,927619,Khaled Ahmed,BAN,Khaled Ahmed (BAN),2023-2023,2,2,80,NA,NA,72,3,3/60,NA,24,5.4,26.6,0,0,NA
38608,38608,AR Tait,NZ,AR Tait (NZ),1998-1999,5,5,120,NA,NA,88,3,2/37,NA,29.33,4.4,40,0,0,NA
301236,301236,HDRL Thirimanne,SL,HDRL Thirimanne (SL),2010-2019,127,4,104,NA,NA,94,3,2/36,NA,31.33,5.42,34.6,0,0,NA
21512,21512,JG Thomas,ENG,JG Thomas (ENG),1986-1987,3,3,156,NA,NA,144,3,2/59,NA,48,5.53,52,0,0,NA
21548,21548,FJ Titmus,ENG,FJ Titmus (ENG),1975-1975,2,1,56,NA,NA,53,3,3/53,NA,17.66,5.67,18.6,0,0,NA
646191,646191,G Toka,PNG,G Toka (PNG),2019-2023,22,5,99,NA,NA,110,3,3/18,NA,36.66,6.66,33,0,0,NA
47663,47663,MS Tshabalala,SA,MS Tshabalala (SA),2007-2007,4,4,150,NA,NA,151,3,1/30,NA,50.33,6.04,50,0,0,NA
317784,317784,S Tyagi,IND,S Tyagi (IND),2009-2010,4,4,165,NA,NA,144,3,1/15,NA,48,5.23,55,0,0,NA
23794,23794,JN Valentine,CAN,JN Valentine (CAN),1979-1979,3,3,114,NA,NA,66,3,1/18,NA,22,3.47,38,0,0,NA
43539,43539,Wajahatullah Wasti,PAK,Wajahatullah Wasti (PAK),1999-2000,15,3,55,NA,NA,69,3,3/36,NA,23,7.52,18.3,0,0,NA
316102,316102,CG Williams,NAM,CG Williams (NAM),2019-2022,18,10,288,NA,NA,224,3,1/37,NA,74.66,4.66,96,0,0,NA
38920,38920,LJ Woodcock,NZ,LJ Woodcock (NZ),2011-2011,4,4,164,NA,NA,155,3,2/58,NA,51.66,5.67,54.6,0,0,NA
8448,8448,GN Yallop,AUS,GN Yallop (AUS),1978-1984,30,4,138,NA,NA,119,3,2/28,NA,39.66,5.17,46,0,0,NA
43652,43652,Younis Khan,PAK,Younis Khan (PAK),2000-2015,265,20,284,NA,NA,288,3,1/3,NA,96,6.08,94.6,0,0,NA
43692,43692,Zafar Iqbal,PAK,Zafar Iqbal (PAK),1995-1995,8,7,198,NA,NA,137,3,2/37,NA,45.66,4.15,66,0,0,NA
43696,43696,Zahid Ahmed,PAK,Zahid Ahmed (PAK),1987-1987,2,2,96,NA,NA,61,3,2/24,NA,20.33,3.81,32,0,0,NA
1185557,1185557,Aakash Chand,NEP,Aakash Chand (NEP),2024-2024,2,2,78,NA,NA,82,2,1/31,NA,41,6.3,39,0,0,NA
434429,434429,Aamer Yamin,PAK,Aamer Yamin (PAK),2015-2018,4,4,156,NA,NA,154,2,1/38,NA,77,5.92,78,0,0,NA
390752,390752,Abdullah Mazari,AFG,Abdullah Mazari (AFG),2010-2010,2,2,96,NA,NA,49,2,1/18,NA,24.5,3.06,48,0,0,NA
259410,259410,Ahmed Shehzad,PAK,Ahmed Shehzad (PAK),2009-2017,81,9,115,NA,NA,140,2,1/22,NA,70,7.3,57.5,0,0,NA
1072482,1072482,KS Airee,NEP,KS Airee (NEP),2020-2022,3,3,114,NA,NA,109,2,2/56,NA,54.5,5.73,57,0,0,NA
39881,39881,Ali Asad,UAE,Ali Asad (UAE),2004-2004,2,2,120,NA,NA,73,2,2/35,NA,36.5,3.65,60,0,0,NA
472153,472153,DI Allan,KENYA,DI Allan (KENYA),2011-2013,5,4,112,NA,NA,80,2,1/22,NA,40,4.28,56,0,0,NA
24857,24857,GJAF Aponso,NED,GJAF Aponso (NED),1996-1996,5,5,242,NA,NA,257,2,1/57,NA,128.5,6.37,121,0,0,NA
222728,222728,Asad Ali,PAK,Asad Ali (PAK),2013-2013,4,4,180,NA,NA,115,2,1/22,NA,57.5,3.83,90,0,0,NA
1193546,1193546,A Ashok,NZ,A Ashok (NZ),2023-2026,3,3,97,NA,NA,120,2,1/55,NA,60,7.42,48.5,0,0,NA
26815,26815,SV Bahutule,IND,SV Bahutule (IND),1997-2003,8,7,294,NA,NA,283,2,1/31,NA,141.5,5.77,147,0,0,NA
303423,303423,A Balbirnie,IRE,A Balbirnie (IRE),2010-2025,117,3,60,NA,NA,68,2,1/26,NA,34,6.8,30,0,0,NA
48298,48298,MRCN Bandaratilleke,SL,MRCN Bandaratilleke (SL),1998-1998,3,3,144,NA,NA,111,2,2/34,NA,55.5,4.62,72,0,0,NA
1290587,1290587,Basir Ahamad,NEP,Basir Ahamad (NEP),2022-2026,6,5,141,NA,NA,100,2,1/18,NA,50,4.25,70.5,0,0,NA
36590,36590,MD Bates,NZ,MD Bates (NZ),2012-2012,2,2,84,NA,NA,52,2,1/24,NA,26,3.71,42,0,0,NA
701201,701201,LS Bhandari,NEP,LS Bhandari (NEP),2018-2018,1,1,54,NA,NA,43,2,2/43,NA,21.5,4.77,27,0,0,NA
1337258,1337258,AR Bisht,OMA,AR Bisht (OMA),2025-2026,5,3,78,NA,NA,79,2,1/9,NA,39.5,6.07,39,0,0,NA
310107,310107,DR Briggs,ENG,DR Briggs (ENG),2012-2012,1,1,60,NA,NA,39,2,2/39,NA,19.5,3.9,30,0,0,NA
25409,25409,JE Brinkley,SCOT,JE Brinkley (SCOT),1999-1999,5,3,168,NA,NA,117,2,1/29,NA,58.5,4.17,84,0,0,NA
51278,51278,BS Browne,WI,BS Browne (WI),1994-1994,4,4,180,NA,NA,156,2,2/50,NA,78,5.2,90,0,0,NA
4534,4534,PH Carlson,AUS,PH Carlson (AUS),1979-1979,4,3,168,NA,NA,70,2,1/21,NA,35,2.5,84,0,0,NA
1062706,1062706,HL Carlyon,JER,HL Carlyon (JER),2023-2023,5,4,180,NA,NA,141,2,2/38,NA,70.5,4.7,90,0,0,NA
4560,4560,IM Chappell,AUS,IM Chappell (AUS),1971-1980,16,2,42,NA,NA,23,2,2/14,NA,11.5,3.28,21,0,0,NA
25446,25446,KJ Coetzer,SCOT,KJ Coetzer (SCOT),2008-2023,89,10,270,NA,NA,253,2,1/17,NA,126.5,5.62,135,0,0,NA
10809,10809,GA Cope,ENG,GA Cope (ENG),1977-1978,2,2,112,NA,NA,35,2,1/16,NA,17.5,1.87,56,0,0,NA
10843,10843,CS Cowdrey,ENG,CS Cowdrey (ENG),1985-1985,3,2,52,NA,NA,55,2,1/3,NA,27.5,6.34,26,0,0,NA
4882,4882,DJ Cullen,AUS,DJ Cullen (AUS),2006-2006,5,5,213,NA,NA,147,2,2/25,NA,73.5,4.14,106.5,0,0,NA
51739,51739,D Daesrath,CAN,D Daesrath (CAN),2012-2013,4,2,72,NA,NA,48,2,1/13,NA,24,4,36,0,0,NA
545467,545467,CJ Dala,SA,CJ Dala (SA),2018-2025,3,3,150,NA,NA,168,2,1/47,NA,84,6.72,75,0,0,NA
365126,365126,RR David,CAN,RR David (CAN),2008-2010,4,4,96,NA,NA,74,2,2/30,NA,37,4.62,48,0,0,NA
48453,48453,DLS de Silva,SL,DLS de Silva (SL),1979-1979,2,2,120,NA,NA,54,2,2/36,NA,27,2.7,60,0,0,NA
948659,948659,JI de Villiers,NAM,JI de Villiers (NAM),2020-2025,8,5,138,NA,NA,154,2,2/47,NA,77,6.69,69,0,0,NA
5112,5112,BR Dorey,AUS,BR Dorey (AUS),2006-2006,4,4,162,NA,NA,146,2,1/12,NA,73,5.4,81,0,0,NA
906749,906749,DC Drakes,WI,DC Drakes (WI),2023-2023,3,3,114,NA,NA,73,2,2/29,NA,36.5,3.84,57,0,0,NA
44828,44828,F du Plessis,SA,F du Plessis (SA),2011-2019,143,11,192,NA,NA,189,2,1/8,NA,94.5,5.9,96,0,0,NA
44954,44954,CE Eksteen,SA,CE Eksteen (SA),1991-1994,6,6,222,NA,NA,181,2,1/26,NA,90.5,4.89,111,0,0,NA
230852,230852,D Elgar,SA,D Elgar (SA),2012-2018,8,4,96,NA,NA,67,2,1/11,NA,33.5,4.18,48,0,0,NA
629080,629080,B Fernando,SL,B Fernando (SL),2021-2021,4,3,152,NA,NA,136,2,1/33,NA,68,5.36,76,0,0,NA
48821,48821,KADM Fernando,SL,KADM Fernando (SL),2003-2003,1,1,42,NA,NA,13,2,2/13,NA,6.5,1.85,21,0,0,NA
698315,698315,D Ferreira,SA,D Ferreira (SA),2025-2025,3,3,138,NA,NA,115,2,2/53,NA,57.5,5,69,0,0,NA
51793,51793,MLC Foster,WI,MLC Foster (WI),1973-1973,2,1,30,NA,NA,22,2,2/22,NA,11,4.4,15,0,0,NA
596099,596099,D Foxcroft,NZ,D Foxcroft (NZ),2023-2026,4,3,105,NA,NA,86,2,1/25,NA,43,4.91,52.5,0,0,NA
51797,51797,RC Fredericks,WI,RC Fredericks (WI),1973-1977,12,1,10,NA,NA,10,2,2/10,NA,5,6,5,0,0,NA
49121,49121,D Gamage,SL,D Gamage (SL),2003-2003,3,3,95,NA,NA,83,2,1/26,NA,41.5,5.24,47.5,0,0,NA
49008,49008,WCA Ganegama,SL,WCA Ganegama (SL),2001-2006,4,3,66,NA,NA,88,2,2/27,NA,44,8,33,0,0,NA
55896,55896,Gazi Ashraf,BAN,Gazi Ashraf (BAN),1986-1990,7,3,51,NA,NA,33,2,1/7,NA,16.5,3.88,25.5,0,0,NA
51883,51883,LR Gibbs,WI,LR Gibbs (WI),1973-1975,3,3,156,NA,NA,59,2,1/12,NA,29.5,2.26,78,0,0,NA
55897,55897,Golam Faruq,BAN,Golam Faruq (BAN),1986-1990,5,5,186,NA,NA,116,2,1/22,NA,58,3.74,93,0,0,NA
317293,317293,MS Gony,IND,MS Gony (IND),2008-2008,2,2,78,NA,NA,76,2,2/65,NA,38,5.84,39,0,0,NA
55463,55463,TR Gripper,ZIM,TR Gripper (ZIM),2001-2003,8,6,120,NA,NA,76,2,2/28,NA,38,3.8,60,0,0,NA
364300,364300,TGJ Gruijters,NED,TGJ Gruijters (NED),2010-2013,5,4,120,NA,NA,79,2,2/37,NA,39.5,3.95,60,0,0,NA
384518,384518,Hammad Azam,PAK,Hammad Azam (PAK),2011-2015,11,8,198,NA,NA,169,2,1/21,NA,84.5,5.12,99,0,0,NA
5605,5605,SM Harwood,AUS,SM Harwood (AUS),2009-2009,1,1,60,NA,NA,57,2,2/57,NA,28.5,5.7,30,0,0,NA
721041,721041,MADI Hemantha,SL,MADI Hemantha (SL),2023-2023,5,4,210,NA,NA,193,2,2/49,NA,96.5,5.51,105,0,0,NA
23773,23773,CC Henry,CAN,CC Henry (CAN),1979-1979,2,2,90,NA,NA,53,2,2/27,NA,26.5,3.53,45,0,0,NA
45437,45437,O Henry,SA,O Henry (SA),1992-1992,3,3,149,NA,NA,125,2,1/31,NA,62.5,5.03,74.5,0,0,NA
348091,348091,KAR Hodge,WI,KAR Hodge (WI),2023-2024,4,4,108,NA,NA,113,2,2/46,NA,56.5,6.27,54,0,0,NA
5692,5692,RG Holland,AUS,RG Holland (AUS),1985-1985,2,2,126,NA,NA,99,2,2/49,NA,49.5,4.71,63,0,0,NA
5939,5939,MEK Hussey,AUS,MEK Hussey (AUS),2004-2012,185,13,240,NA,NA,235,2,1/22,NA,117.5,5.87,120,0,0,NA
15380,15380,AP Igglesden,ENG,AP Igglesden (ENG),1994-1994,4,4,168,NA,NA,122,2,2/12,NA,61,4.35,84,0,0,NA
40575,40575,Irfan Bhatti,PAK,Irfan Bhatti (PAK),1993-1993,1,1,48,NA,NA,22,2,2/22,NA,11,2.75,24,0,0,NA
55933,55933,Jahangir Shah,BAN,Jahangir Shah (BAN),1986-1990,5,5,234,NA,NA,172,2,2/23,NA,86,4.41,117,0,0,NA
23862,23862,K Jethi,CAN,K Jethi (CAN),2008-2008,3,3,102,NA,NA,85,2,2/39,NA,42.5,5,51,0,0,NA
49487,49487,LWS Kaluperuma,SL,LWS Kaluperuma (SL),1975-1982,4,4,208,NA,NA,137,2,1/35,NA,68.5,3.95,104,0,0,NA
49363,49363,SHT Kandamby,SL,SHT Kandamby (SL),2004-2014,39,9,174,NA,NA,173,2,2/37,NA,86.5,5.96,87,0,0,NA
209457,209457,CK Kapugedera,SL,CK Kapugedera (SL),2006-2017,102,10,264,NA,NA,225,2,1/24,NA,112.5,5.11,132,0,0,NA
24841,24841,DB Kotze,NAM,DB Kotze (NAM),2003-2003,6,6,282,NA,NA,256,2,1/32,NA,128,5.44,141,0,0,NA
45888,45888,GJP Kruger,SA,GJP Kruger (SA),2006-2006,3,3,138,NA,NA,139,2,1/43,NA,69.5,6.04,69,0,0,NA
348129,348129,NR Kumar,CAN,NR Kumar (CAN),2010-2014,16,2,66,NA,NA,63,2,2/40,NA,31.5,5.72,33,0,0,NA
543449,543449,AV Lalcheta,OMA,AV Lalcheta (OMA),2019-2019,2,2,84,NA,NA,62,2,2/35,NA,31,4.42,42,0,0,NA
1256933,1256933,DO Leicher,NAM,DO Leicher (NAM),2024-2026,8,5,102,NA,NA,109,2,1/33,NA,54.5,6.41,51,0,0,NA
41246,41246,Liaqat Ali,PAK,Liaqat Ali (PAK),1977-1978,3,3,188,NA,NA,111,2,1/41,NA,55.5,3.54,94,0,0,NA
46075,46075,J Louw,SA,J Louw (SA),2008-2008,3,3,156,NA,NA,148,2,1/45,NA,74,5.69,78,0,0,NA
6576,6576,GD McKenzie,AUS,GD McKenzie (AUS),1971-1971,1,1,60,NA,NA,22,2,2/22,NA,11,2.2,30,0,0,NA
1090591,1090591,K Mahato,NEP,K Mahato (NEP),2022-2023,2,2,78,NA,NA,76,2,2/55,NA,38,5.84,39,0,0,NA
430105,430105,JS Malhotra,USA,JS Malhotra (USA),2019-2022,18,4,102,NA,NA,67,2,1/17,NA,33.5,3.94,51,0,0,NA
41263,41263,Mansoor Akhtar,PAK,Mansoor Akhtar (PAK),1980-1990,41,9,138,NA,NA,110,2,1/7,NA,55,4.78,69,0,0,NA
55579,55579,GC Martin,ZIM,GC Martin (ZIM),1994-1995,5,4,132,NA,NA,95,2,1/15,NA,47.5,4.31,66,0,0,NA
297634,297634,SC Meaker,ENG,SC Meaker (ENG),2011-2011,2,2,114,NA,NA,110,2,1/45,NA,55,5.78,57,0,0,NA
943281,943281,Mohammed Qasim,UAE,Mohammed Qasim (UAE),2017-2017,5,3,120,NA,NA,71,2,1/13,NA,35.5,3.55,60,0,0,NA
55974,55974,Morshed Ali Khan,BAN,Morshed Ali Khan (BAN),1998-1998,3,3,138,NA,NA,85,2,1/26,NA,42.5,3.69,69,0,0,NA
46255,46255,PV Mpitsang,SA,PV Mpitsang (SA),1999-1999,2,2,60,NA,NA,63,2,2/49,NA,31.5,6.3,30,0,0,NA
49633,49633,J Mubarak,SL,J Mubarak (SL),2002-2013,40,8,129,NA,NA,95,2,1/10,NA,47.5,4.41,64.5,0,0,NA
1167806,1167806,Muzahir Raza,OMA,Muzahir Raza (OMA),2024-2024,4,4,96,NA,NA,45,2,1/13,NA,22.5,2.81,48,0,0,NA
1360563,1360563,Muhammad Abbas,NZ,Muhammad Abbas (NZ),2025-2026,6,3,90,NA,NA,75,2,1/16,NA,37.5,5,45,0,0,NA
1072472,1072472,Muhammad Musa,PAK,Muhammad Musa (PAK),2020-2020,2,2,97,NA,NA,101,2,2/21,NA,50.5,6.24,48.5,0,0,NA
1410354,1410354,Muhammad Rohid,UAE,Muhammad Rohid (UAE),2025-2025,3,3,180,NA,NA,150,2,1/37,NA,75,5,90,0,0,NA
31048,31048,SP Mukherjee,IND,SP Mukherjee (IND),1990-1991,3,3,174,NA,NA,98,2,1/30,NA,49,3.37,87,0,0,NA
629058,629058,Najmul Hossain Shanto,BAN,Najmul Hossain Shanto (BAN),2018-2026,67,9,116,NA,NA,123,2,1/10,NA,61.5,6.36,58,0,0,NA
55669,55669,IA Nicolson,ZIM,IA Nicolson (ZIM),2010-2010,2,2,72,NA,NA,118,2,1/44,NA,59,9.83,36,0,0,NA
1175496,1175496,K Nitish Kumar Reddy,IND,K Nitish Kumar Reddy (IND),2025-2026,6,6,151,NA,NA,179,2,2/31,NA,89.5,7.11,75.5,0,0,NA
7002,7002,KJ O'Keeffe,AUS,KJ O'Keeffe (AUS),1977-1977,2,2,132,NA,NA,79,2,1/36,NA,39.5,3.59,66,0,0,NA
38064,38064,DR O'Sullivan,NZ,DR O'Sullivan (NZ),1974-1976,3,3,168,NA,NA,123,2,1/38,NA,61.5,4.39,84,0,0,NA
1213979,1213979,MJ Owen,AUS,MJ Owen (AUS),2025-2025,3,3,36,NA,NA,42,2,2/20,NA,21,7,18,0,0,NA
471342,471342,KH Pandya,IND,KH Pandya (IND),2021-2021,5,5,228,NA,NA,223,2,1/26,NA,111.5,5.86,114,0,0,NA
378496,378496,Parvez Rasool,IND,Parvez Rasool (IND),2014-2014,1,1,60,NA,NA,60,2,2/60,NA,30,6,30,0,0,NA
267455,267455,RR Patel,KENYA,RR Patel (KENYA),2008-2014,39,7,168,NA,NA,135,2,1/14,NA,67.5,4.82,84,0,0,NA
521478,521478,R Pathan,CAN,R Pathan (CAN),2013-2013,1,1,36,NA,NA,50,2,2/50,NA,25,8.33,18,0,0,NA
23781,23781,J Patraj,CAN,J Patraj (CAN),2007-2007,2,2,90,NA,NA,76,2,1/27,NA,38,5.06,45,0,0,NA
49861,49861,HSM Pieris,SL,HSM Pieris (SL),1975-1975,3,3,132,NA,NA,135,2,2/68,NA,67.5,6.13,66,0,0,NA
581160,581160,K Pierre,WI,K Pierre (WI),2019-2025,7,6,336,NA,NA,266,2,1/19,NA,133,4.75,168,0,0,NA
1179855,1179855,Pratis GC,NEP,Pratis GC (NEP),2023-2023,3,3,126,NA,NA,90,2,1/37,NA,45,4.28,63,0,0,NA
19314,19314,NV Radford,ENG,NV Radford (ENG),1988-1988,6,6,348,NA,NA,230,2,1/32,NA,115,3.96,174,0,0,NA
694037,694037,P Raho,PNG,P Raho (PNG),2014-2014,1,1,45,NA,NA,32,2,2/32,NA,16,4.26,22.5,0,0,NA
33058,33058,WV Raman,IND,WV Raman (IND),1988-1996,27,7,162,NA,NA,170,2,1/23,NA,85,6.29,81,0,0,NA
1457840,1457840,J Ramanandi,OMA,J Ramanandi (OMA),2025-2026,8,6,270,NA,NA,209,2,1/26,NA,104.5,4.64,135,0,0,NA
50241,50241,AN Ranasinghe,SL,AN Ranasinghe (SL),1975-1982,9,8,324,NA,NA,281,2,1/21,NA,140.5,5.2,162,0,0,NA
50248,50248,NLK Ratnayake,SL,NLK Ratnayake (SL),1989-1990,2,2,101,NA,NA,98,2,1/39,NA,49,5.82,50.5,0,0,NA
55713,55713,GJ Rennie,ZIM,GJ Rennie (ZIM),1996-2003,40,4,90,NA,NA,75,2,1/17,NA,37.5,5,45,0,0,NA
46976,46976,CEB Rice,SA,CEB Rice (SA),1991-1991,3,3,138,NA,NA,114,2,1/46,NA,57,4.95,69,0,0,NA
364302,364302,EJ Richardson,IRE,EJ Richardson (IRE),2013-2013,2,2,66,NA,NA,54,2,2/39,NA,27,4.9,33,0,0,NA
25609,25609,Rizwan Latif,UAE,Rizwan Latif (UAE),2004-2004,1,1,54,NA,NA,69,2,2/69,NA,34.5,7.66,27,0,0,NA
227455,227455,Robiul Islam,BAN,Robiul Islam (BAN),2013-2013,3,3,133,NA,NA,117,2,1/21,NA,58.5,5.27,66.5,0,0,NA
596002,596002,LN Roche,ZIM,LN Roche (ZIM),2018-2018,3,3,138,NA,NA,157,2,1/54,NA,78.5,6.82,69,0,0,NA
793907,793907,Rokhan Barakzai,AFG,Rokhan Barakzai (AFG),2015-2015,1,1,60,NA,NA,45,2,2/45,NA,22.5,4.5,30,0,0,NA
1540089,1540089,A Roy,NED,A Roy (NED),2026-2026,2,2,108,NA,NA,74,2,2/33,NA,37,4.11,54,0,0,NA
42599,42599,Saadat Ali,PAK,Saadat Ali (PAK),1984-1984,8,2,27,NA,NA,29,2,2/24,NA,14.5,6.44,13.5,0,0,NA
42601,42601,Sadiq Mohammad,PAK,Sadiq Mohammad (PAK),1973-1980,19,2,38,NA,NA,26,2,2/20,NA,13,4.1,19,0,0,NA
42612,42612,Sajjad Akbar,PAK,Sajjad Akbar (PAK),1990-1990,2,1,60,NA,NA,45,2,2/45,NA,22.5,4.5,30,0,0,NA
1131754,1131754,C Sakariya,IND,C Sakariya (IND),2021-2021,1,1,48,NA,NA,34,2,2/34,NA,17,4.25,24,0,0,NA
1076376,1076376,L Scott,AUS,L Scott (AUS),2026-2026,1,1,48,NA,NA,57,2,2/57,NA,28.5,7.12,24,0,0,NA
1163695,1163695,KR Sen,IND,KR Sen (IND),2022-2022,1,1,30,NA,NA,37,2,2/37,NA,18.5,7.4,15,0,0,NA
1161044,1161044,Shamim Hossain,BAN,Shamim Hossain (BAN),2023-2025,7,5,102,NA,NA,82,2,1/22,NA,41,4.82,51,0,0,NA
1276700,1276700,Shoaib Khan,OMA,Shoaib Khan (OMA),2021-2024,31,7,144,NA,NA,131,2,1/19,NA,65.5,5.45,72,0,0,NA
7619,7619,RB Simpson,AUS,RB Simpson (AUS),1978-1978,2,2,102,NA,NA,95,2,2/30,NA,47.5,5.58,51,0,0,NA
698143,698143,L Sipamla,SA,L Sipamla (SA),2020-2021,5,4,182,NA,NA,172,2,1/40,NA,86,5.67,91,0,0,NA
20233,20233,CL Smith,ENG,CL Smith (ENG),1984-1984,4,2,36,NA,NA,28,2,2/8,NA,14,4.66,18,0,0,NA
696143,696143,S Snater,NED,S Snater (NED),2018-2022,4,4,150,NA,NA,188,2,1/41,NA,94,7.52,75,0,0,NA
25546,25546,Sohail Butt,UAE,Sohail Butt (UAE),1994-1994,2,2,78,NA,NA,79,2,2/52,NA,39.5,6.07,39,0,0,NA
1443393,1443393,K Sonavale,OMA,K Sonavale (OMA),2024-2024,3,2,15,NA,NA,3,2,1/1,NA,1.5,1.2,7.5,0,0,NA
820689,820689,SK Springer,WI,SK Springer (WI),2025-2025,3,3,114,NA,NA,133,2,1/16,NA,66.5,7,57,0,0,NA
25643,25643,RW Staple,USA,RW Staple (USA),2004-2004,2,1,60,NA,NA,76,2,2/76,NA,38,7.6,30,0,0,NA
47255,47255,PC Strydom,SA,PC Strydom (SA),2000-2000,10,7,252,NA,NA,206,2,1/18,NA,103,4.9,126,0,0,NA
