cricinfo_id,input_name,final_full_name,final_display_name,final_first_name,final_last_name,final_country_name,final_date_of_birth,final_date_of_death,final_player_status,status_source,last_played_year,last_played_year_t20s,last_played_year_international,final_batting_style_raw,standard_batting_code,standard_batting_style,final_bowling_style_raw,standard_bowling_code,standard_bowling_style,final_playing_role_raw,playing_role_id,playing_role,bio_error,bio_needs_retry,bio_quality,t20s_bat_matches,t20s_bat_innings,t20s_bat_not_outs,t20s_bat_runs,t20s_bat_high_score,t20s_bat_avg,t20s_bat_balls_faced,t20s_bat_sr,t20s_bat_100s,t20s_bat_50s,t20s_bat_ducks,t20s_bat_4s,t20s_bat_6s,t20s_bowl_matches,t20s_bowl_innings,t20s_bowl_balls,t20s_bowl_overs,t20s_bowl_balls_derived,t20s_bowl_maidens,t20s_bowl_runs,t20s_bowl_wkts,t20s_bowl_bbi,t20s_bowl_bbm,t20s_bowl_avg,t20s_bowl_econ,t20s_bowl_sr,t20s_bowl_4w,t20s_bowl_5w,t20s_bowl_10w,t20s_field_catches,t20s_field_stumpings,t20s_field_dismissals,t20s_field_dismissals_derived,t20s_batting_error,t20s_bowling_error,t20s_fielding_error,playing_role_fill_source,bowling_style_fill_source,game_player_status,game_status_source,batting_style_needs_manual_review,bowling_style_needs_manual_review,bio_retry_result,bio_fill_source
499592,DS Weerakkody,Dharshanapriya Sandun Weerakkody,Dharshanapriya Sandun Weerakkody,Sandun,Weerakkody,Sri Lanka,1993-03-09,,active,stats_recent_match,2024,2024,2017,Left-hand bat,LHB,Left Hand Bat,,,,Wicketkeeper batter,WKBT,Wicketkeeper batter,,false,good,55,47,0,818,53,17.4,645,126.82,0,1,4,93,24,55,10,,24.0,144,0,166,10,4/18,,16.6,6.91,14.4,1,0,,17,12,,29,,,,source,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_0,
49236,HAPW Jayawardene,Hewasandatchige Asiri Prasanna Wishvanath Jayawardene,Hewasandatchige Asiri Prasanna Wishvanath Jayawardene,Prasanna,Jayawardene,Sri Lanka,1979-10-09,,retired,stats_last_played_old,2015,2015,2015,Right-hand bat,RHB,Right Hand Bat,,,,Wicketkeeper batter,WKBT,Wicketkeeper batter,,false,good,23,17,3,191,29*,13.64,213,89.67,0,0,0,21,1,23,1,,2.0,12,0,8,1,1/8,,8,4,12,0,0,,14,6,,20,,,,source,still_missing_but_player_bowled,retired,stats_last_played_old,false,true,success_filled_0,
49361,RS Kaluwitharana,Romesh Shantha Kaluwitharana,Romesh Shantha Kaluwitharana,Romesh,Kaluwitharana,Sri Lanka,1969-11-24,,retired,stats_last_played_old,2004,,2004,Right-hand bat,RHB,Right Hand Bat,,,,Wicketkeeper batter,WKBT,Wicketkeeper batter,,false,good,5,5,0,158,80,31.6,112,141.07,0,1,0,15,5,5,1,,2.0,12,0,24,2,2/24,,12,12,6,0,0,,4,2,,6,,,,source,still_missing_but_player_bowled,retired,stats_last_played_old,false,true,success_filled_0,
1163181,A Langham,Alex Langham,Alex Langham,Alex,Langham,St Helena,1995-02-11,,unknown,stats_last_played_uncertain,2022,,2022,,,,,NOBOWL,Non-bowler,UKN,BAT,Batter,,true,partial,7,5,0,58,39,11.6,51,113.72,0,0,1,4,2,7,1,,1.0,6,0,16,0,-,,-,16,-,0,0,,0,0,,0,,,,t20_stats_inferred,inferred_non_bowler,retired,unknown_old_last_played_game_rule,true,false,success_filled_1,cricinfo_bio_retry
1163186,A Yon,Andrew Yon,Andrew Yon,Andrew,Yon,St Helena,1996-10-13,,active,stats_recent_match,2026,2026,2026,,,,,,,UKN,BWL,Bowler,,true,partial,16,14,1,217,67,16.69,203,106.89,0,2,3,18,7,16,9,,28.0,168,0,200,12,5/10,,16.66,7.14,14,1,1,,0,0,,0,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
1163187,B Leo,Branden Leo,Branden Leo,Branden,Leo,St Helena,1996-10-05,,active,stats_recent_match,2026,,2026,,,,,,,UKN,BWL,Bowler,,true,partial,6,3,2,4,4*,4,12,33.33,0,0,1,0,0,6,5,,15.4,94,1,129,5,2/32,,25.8,8.23,18.8,0,0,,0,0,,0,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
1163190,B Isaac,Brett Isaac,Brett Isaac,Brett,Isaac,St Helena,2002-02-26,,active,stats_recent_match,2024,2024,2024,,,,,,,UKN,BWL,Bowler,,true,partial,11,6,1,75,34,15,106,70.75,0,0,1,3,0,11,5,,14.0,84,0,112,1,1/22,,112,8,84,0,0,,4,0,,4,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
1163092,D Young,David Young,David Young,David,Young,St Helena,2000-03-16,,active,stats_recent_match,2024,,2024,,,,,NOBOWL,Non-bowler,UKN,UKN,Unknown,,true,partial,5,4,0,18,13,4.5,21,85.71,0,0,1,2,1,5,-,,-,,-,-,-,-,,-,-,-,-,-,,0,0,,0,,,,unknown_not_enough_data,inferred_non_bowler,active,stats_recent_match,true,false,success_filled_1,cricinfo_bio_retry
1163180,G Johnson,Gareth Johnson,Gareth Johnson,Gareth,Johnson,St Helena,1986-03-02,,unknown,stats_last_played_uncertain,2022,,2022,,,,,,,UKN,BWL,Bowler,,true,partial,7,2,1,5,3,5,13,38.46,0,0,0,0,0,7,5,,13.0,78,0,84,1,1/13,,84,6.46,78,0,0,,3,0,,3,,,,t20_stats_inferred,still_missing_but_player_bowled,retired,unknown_old_last_played_game_rule,true,true,success_filled_1,cricinfo_bio_retry
1163179,J Henry,Jordi Henry,Jordi Henry,Jordi,Henry,St Helena,1999-02-16,,active,stats_recent_match,2026,2026,2026,,,,,,,UKN,BWL,Bowler,,true,partial,11,9,0,88,23,9.77,102,86.27,0,0,0,3,4,11,8,,20.4,124,0,181,7,3/28,,25.85,8.75,17.7,0,0,,1,0,,1,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
1163183,R Francis,Rhys Francis,Rhys Francis,Rhys,Francis,St Helena,2000-02-06,,active,stats_recent_match,2026,2026,2026,,,,,,,UKN,BWL,Bowler,,true,partial,13,10,1,39,15,4.33,57,68.42,0,0,3,2,2,13,7,,18.0,108,1,129,4,3/17,,32.25,7.16,27,0,0,,3,0,,3,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
1163175,S Crowie,Scott Crowie,Scott Crowie,Scott,Crowie,St Helena,1992-07-10,,active,stats_recent_match,2024,2024,2024,,,,,,,UKN,BWL,Bowler,,true,partial,12,10,3,182,54*,26,228,79.82,0,1,0,17,1,12,8,,22.2,134,2,128,10,3/21,,12.8,5.73,13.4,0,0,,2,0,,2,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
870031,K Jaikaran,Khemraj Jaikaran,Khemraj Jaikaran,Khemraj,Jaikaran,Suriname,1986-01-04,,active,stats_recent_match,2026,,2026,Right-hand bat,RHB,Right Hand Bat,,,,UKN,BWL,Bowler,,false,good,14,13,2,88,25*,8,134,65.67,0,0,3,9,0,14,6,,14.0,84,0,97,7,3/22,,13.85,6.92,12,0,0,,3,0,,3,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_1,cricinfo_bio_retry
1526448,KN Singh,Kishan Narayan Singh,Kishan Narayan Singh,Kishan,Singh,Suriname,1999-01-12,,active,stats_recent_match,2026,,2026,Right-hand bat,RHB,Right Hand Bat,,,,UKN,UKN,Unknown,,false,good,5,1,1,10,10*,-,10,100,0,0,0,0,0,5,4,,10.0,60,0,78,2,1/19,,39,7.8,30,0,0,,0,0,,0,,,,unknown_not_enough_data,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_1,cricinfo_bio_retry
581607,YP Dayal,Yuvraj Paul Dayal,Yuvraj Paul Dayal,Yuvraj,Dayal,Suriname,1983-08-05,,active,stats_recent_match,2026,,2026,,,,,,,UKN,BWL,Bowler,,true,partial,14,13,3,136,37*,13.6,158,86.07,0,0,1,4,3,14,13,,41.0,246,0,283,9,4/19,,31.44,6.9,27.3,1,0,,3,0,,3,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
335850,Abdur Rahman Sudais,Abdur Rahman Sudais,Abdur Rahman Sudais,Abdur,Sudais,Sweden,,,active,stats_recent_match,2024,,2024,,,,,NOBOWL,Non-bowler,UKN,BAT,Batter,,true,partial,7,6,1,105,42,21,96,109.37,0,0,0,8,4,7,-,,-,,-,-,-,-,,-,-,-,-,-,,3,0,,3,,,,t20_stats_inferred,inferred_non_bowler,active,stats_recent_match,true,false,success_filled_1,cricinfo_bio_retry
515185,Azam Khalil,Azam Khalil,Azam Khalil,Azam,Khalil,Sweden,1986-06-04,,unknown,stats_last_played_uncertain,2022,,2022,,,,,,,UKN,BWL,Bowler,,true,partial,9,7,0,98,29,14,82,119.51,0,0,0,6,4,9,9,,31.0,186,1,178,9,3/15,,19.77,5.74,20.6,0,0,,3,0,,3,,,,t20_stats_inferred,still_missing_but_player_bowled,retired,unknown_old_last_played_game_rule,true,true,success_filled_1,cricinfo_bio_retry
1153809,F Choudary,Faseeh Choudary,Faseeh Choudary,Faseeh,Choudary,Sweden,2002-02-22,,unknown,stats_last_played_uncertain,2022,,2022,Right-hand bat,RHB,Right Hand Bat,,,,UKN,UKN,Unknown,,false,good,2,1,1,0,0*,-,1,0,0,0,0,0,0,2,2,,3.0,18,0,31,1,1/17,,31,10.33,18,0,0,,0,0,,0,,,,unknown_not_enough_data,still_missing_but_player_bowled,retired,unknown_old_last_played_game_rule,false,true,success_filled_1,cricinfo_bio_retry
1046655,Rahel Khan,Rahel Khan,Rahel Khan,Rahel,Khan,Sweden,1986-08-06,,retired,stats_last_played_old,2021,,2021,,,,,,,UKN,BAT,Batter,,true,partial,7,7,0,133,37,19,103,129.12,0,0,1,12,8,7,3,,7.0,42,0,53,1,1/16,,53,7.57,42,0,0,,2,0,,2,,,,t20_stats_inferred,still_missing_but_player_bowled,retired,stats_last_played_old,true,true,success_filled_1,cricinfo_bio_retry
1046653,Shahzeb Choudhry,Shahzeb Choudhry,Shahzeb Choudhry,Shahzeb,Choudhry,Sweden,1982-11-12,,active,stats_recent_match,2023,,2023,,,,,,,UKN,BWL,Bowler,,true,partial,5,4,1,22,11,7.33,32,68.75,0,0,1,2,0,5,5,,17.2,104,0,85,10,4/11,,8.5,4.9,10.4,1,0,,5,0,,5,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
1318855,Zaker Taqawi,Zaker Taqawi,Zaker Taqawi,Zaker,Taqawi,Sweden,2001-08-12,,active,stats_recent_match,2024,2024,2024,Left-hand bat,LHB,Left Hand Bat,,,,UKN,BWL,Bowler,,false,good,16,12,4,62,17*,7.75,98,63.26,0,0,1,3,0,16,16,,55.3,333,2,361,29,5/17,,12.44,6.5,11.4,1,2,,2,0,,2,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_1,cricinfo_bio_retry
469203,Ali Nayyer,Ali Nayyer,Ali Nayyer,Ali,Nayyer,Switzerland,1992-10-20,,active,stats_recent_match,2025,2025,2025,,,,,,,Bowler,BWL,Bowler,,true,partial,31,24,9,327,48*,21.8,251,130.27,0,0,2,16,15,31,30,,106.4,640,1,790,39,3/13,,20.25,7.4,16.4,0,0,,9,0,,9,,,,source,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_0,
469193,Arjun Vinod,Arjun Vinod,Arjun Vinod,Arjun,Vinod,Switzerland,1995-05-18,,active,stats_recent_match,2026,2026,2026,,,,,,,UKN,AR,Allrounder,,true,partial,35,34,6,661,67,23.6,592,111.65,0,1,2,63,15,35,22,,48.0,288,1,372,11,3/16,,33.81,7.75,26.1,0,0,,20,0,,20,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
1534354,J Shields,Jeremiah Shields,Jeremiah Shields,Jeremiah,Shields,TBA,1987-10-23,,active,stats_recent_match,2026,,2026,,,,,NOBOWL,Non-bowler,UKN,UKN,Unknown,,true,partial,5,4,2,13,5*,6.5,37,35.13,0,0,0,0,0,5,-,,-,,-,-,-,-,,-,-,-,-,-,,1,0,,1,,,,unknown_not_enough_data,inferred_non_bowler,active,stats_recent_match,true,false,success_filled_1,cricinfo_bio_retry
1543308,L Mcfadzean,Leon Mcfadzean,Leon Mcfadzean,Leon,Mcfadzean,TBA,,,active,stats_recent_match,2026,,2026,Right-hand bat,RHB,Right Hand Bat,,NOBOWL,Non-bowler,UKN,UKN,Unknown,,true,partial,1,1,1,6,6*,-,2,300,0,0,0,0,1,1,-,,-,,-,-,-,-,,-,-,-,-,-,,1,0,,1,,,,unknown_not_enough_data,inferred_non_bowler,active,stats_recent_match,false,false,success_filled_1,cricinfo_bio_retry
1151266,Muhammad Zafar Khan,Muhammad Zafar Khan,Muhammad Zafar Khan,Muhammad,Khan,Tanzania,1986-05-05,,active,stats_recent_match,2024,,2024,,,,,NOBOWL,Non-bowler,UKN,BAT,Batter,,true,partial,5,5,2,67,24,22.33,55,121.81,0,0,0,15,0,5,-,,-,,-,-,-,-,,-,-,-,-,-,,0,0,,0,,,,t20_stats_inferred,inferred_non_bowler,active,stats_recent_match,true,false,success_filled_1,cricinfo_bio_retry
1393326,Shaik Basha,Shaik Basha,Shaik Basha,Shaik,Basha,Tanzania,2005-11-21,,active,stats_recent_match,2025,2025,2025,Left-hand bat,LHB,Left Hand Bat,,,,UKN,BWL,Bowler,,false,good,15,11,2,111,43,12.33,111,100,0,0,0,5,5,15,11,,20.0,120,0,191,9,3/32,,21.22,9.55,13.3,0,0,,5,0,,5,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_1,cricinfo_bio_retry
1472222,S Selvaraj,Sivaraj Selvaraj,Sivaraj Selvaraj,Sivaraj,Selvaraj,Tanzania,1993-09-28,,active,stats_recent_match,2025,,2025,,,,,,,UKN,BWL,Bowler,,true,partial,5,3,1,27,20,13.5,24,112.5,0,0,0,4,0,5,5,,18.0,108,0,118,3,1/19,,39.33,6.55,36,0,0,,0,0,,0,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
1418085,AV Lazarus,Austin Vincent Lazarus,Austin Vincent Lazarus,Austin,Lazarus,Thailand,1991-09-18,,active,stats_recent_match,2026,2026,2026,,,,,,,UKN,BWL,Bowler,,true,partial,40,39,7,824,95,25.75,708,116.38,0,5,1,66,31,40,8,,14.1,85,0,104,1,1/28,,104,7.34,85,0,0,,23,0,,23,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
492704,M Faheem,Mahsid Faheem,Mahsid Faheem,Mahsid,Faheem,Thailand,1992-10-18,,retired,stats_last_played_old,2020,,2020,,,,,,,UKN,BWL,Bowler,,true,partial,7,3,0,3,2,1,7,42.85,0,0,1,0,0,7,7,,20.0,120,0,133,8,2/11,,16.62,6.65,15,0,0,,1,0,,1,,,,t20_stats_inferred,still_missing_but_player_bowled,retired,stats_last_played_old,true,true,success_filled_1,cricinfo_bio_retry
1190146,Anowarul Islam,Md Anowarul Islam,Md Anowarul Islam,Anowarul,Islam,Thailand,1986-07-03,,retired,stats_last_played_old,2019,,2019,,,,,NOBOWL,Non-bowler,UKN,UKN,Unknown,,true,partial,4,4,0,15,9,3.75,20,75,0,0,1,1,1,4,2,,3.0,18,0,25,0,-,,-,8.33,-,0,0,,3,0,,3,,,,unknown_not_enough_data,inferred_non_bowler,retired,stats_last_played_old,true,false,success_filled_1,cricinfo_bio_retry
1418086,MK Thakur,Mukesh Kumar Thakur,Mukesh Kumar Thakur,Mukesh,Thakur,Thailand,1988-02-05,,active,stats_recent_match,2026,2026,2026,,,,,,,UKN,BWL,Bowler,,true,partial,21,15,4,173,49,15.72,144,120.13,0,0,1,10,9,21,21,,72.3,435,0,438,24,4/23,,18.25,6.04,18.1,1,0,,3,0,,3,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
1460185,N Salekar,Nitish Salekar,Nitish Salekar,Nitish,Salekar,Thailand,1989-12-27,,active,stats_recent_match,2025,,2025,,,,,,,UKN,BWL,Bowler,,true,partial,12,12,1,128,33,11.63,154,83.11,0,0,1,6,1,12,12,,38.0,228,0,267,10,2/7,,26.7,7.02,22.8,0,0,,5,0,,5,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,true,true,success_filled_1,cricinfo_bio_retry
1167818,P Thongsa,Phanuphong Thongsa,Phanuphong Thongsa,Phanuphong,Thongsa,Thailand,,,active,stats_recent_match,2026,2026,2026,Right-hand bat,RHB,Right Hand Bat,Right-arm medium,RM,Right Arm Medium,UKN,AR,Allrounder,,true,partial,26,22,9,159,29*,12.23,224,70.98,0,0,2,9,0,26,17,,33.0,198,1,208,17,3/2,,12.23,6.3,11.6,0,0,,10,0,,10,,,,t20_stats_inferred,source,active,stats_recent_match,false,false,success_filled_1,cricinfo_bio_retry
1167811,T Yotharat,Thanaphon Yotharat,Thanaphon Yotharat,Thanaphon,Yotharat,Thailand,,,active,stats_recent_match,2025,2025,2025,Right-hand bat,RHB,Right Hand Bat,Right-arm medium,RM,Right Arm Medium,UKN,BWL,Bowler,,true,partial,6,3,3,10,6*,-,24,41.66,0,0,0,0,0,6,5,,10.0,60,0,59,3,1/2,,19.66,5.9,20,0,0,,1,0,,1,,,,t20_stats_inferred,source,active,stats_recent_match,false,false,success_filled_1,cricinfo_bio_retry
1198923,AC Kose,Ali Cetin Kose,Ali Cetin Kose,Ali,Kose,Turkey,1995-10-25,,retired,stats_last_played_old,2019,,2019,Right-hand bat,RHB,Right Hand Bat,,,,UKN,UKN,Unknown,,false,good,4,4,0,15,15,3.75,33,45.45,0,0,3,3,0,4,2,,8.0,48,0,116,3,2/62,,38.66,14.5,16,0,0,,0,0,,0,,,,unknown_not_enough_data,still_missing_but_player_bowled,retired,stats_last_played_old,false,true,success_filled_1,cricinfo_bio_retry
928123,D Wabwire,David Wabwire,David Wabwire,David,Wabwire,Uganda,1998-11-29,,active,stats_recent_match,2023,,2023,,,,Right-arm medium-fast,RMF,Right Arm Medium Fast,UKN,BWL,Bowler,,true,partial,7,2,1,0,0*,0,2,0,0,0,1,0,0,7,7,,21.1,127,1,149,7,3/24,,21.28,7.03,18.1,0,0,,1,0,,1,,,,t20_stats_inferred,source,active,stats_recent_match,true,false,success_filled_1,cricinfo_bio_retry
1532751,Adeeb Usmani,Adeeb Usmani,Adeeb Usmani,Adeeb,Usmani,United Arab Emirates,,,active,stats_recent_match,2026,,2026,Right-hand bat,RHB,Right Hand Bat,Right-arm offbreak,OB,Right Arm Off Break,Wicketkeeper batter,WKBT,Wicketkeeper batter,,true,partial,2,2,0,32,30,16,29,110.34,0,0,0,2,2,2,-,,-,,-,-,-,-,,-,-,-,-,-,,0,1,,1,,,,source,source,active,stats_recent_match,false,false,success_filled_0,
42746,Saqib Ali,Saqib Ali,Saqib Ali,Saqib,Ali,United Arab Emirates,1978-04-14,,retired,stats_last_played_old,2013,2013,2014,Right-hand bat,RHB,Right Hand Bat,,,,Batter,BAT,Batter,,false,good,12,11,1,254,63,25.4,221,114.93,0,1,1,19,5,12,7,,19.0,114,1,109,6,2/9,,18.16,5.73,19,0,0,,2,0,,2,,,,source,still_missing_but_player_bowled,retired,stats_last_played_old,false,true,success_filled_0,
1115053,Obed Yosef,Obed Yosef,Obed Yosef,Obed,Yosef,Vanuatu,2002-06-19,,active,stats_recent_match,2023,,2023,,,,Slow left-arm orthodox,SLA,Slow Left Arm Orthodox,UKN,BWL,Bowler,,true,partial,8,1,1,1,1*,-,3,33.33,0,0,0,0,0,8,8,,21.0,126,0,163,5,2/20,,32.6,7.76,25.2,0,0,,3,0,,3,,,,t20_stats_inferred,source,active,stats_recent_match,true,false,success_filled_1,cricinfo_bio_retry
1186250,W Wotu,Womejo Wotu,Womejo Wotu,Womejo,Wotu,Vanuatu,2004-04-24,,active,stats_recent_match,2026,2026,2026,Right-hand bat,RHB,Right Hand Bat,,,,UKN,BWL,Bowler,,false,good,24,22,4,187,25*,10.38,184,101.63,0,0,5,6,13,24,10,,18.2,110,0,141,5,2/19,,28.2,7.69,22,0,0,,10,0,,10,,,,t20_stats_inferred,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_1,cricinfo_bio_retry
333066,J Charles,Johnson Charles,Johnson Charles,Johnson,Charles,West Indies,1989-01-14,,active,stats_recent_match,2026,2026,2026,Right-hand bat,RHB,Right Hand Bat,,,,Wicketkeeper batter,WKBT,Wicketkeeper batter,,false,good,333,325,12,8402,119*,26.84,6300,133.36,4,48,22,804,421,333,6,,8.1,49,0,73,5,1/5,,14.6,8.93,9.8,0,0,,115,7,,122,,,,source,still_missing_but_player_bowled,active,stats_recent_match,false,true,success_filled_0,
52199,RD Jacobs,Ridley Detamore Jacobs,Ridley Detamore Jacobs,Ridley,Jacobs,West Indies,1967-11-26,,retired,stats_last_played_old,2004,,2004,Left-hand bat,LHB,Left Hand Bat,,,,Wicketkeeper batter,WKBT,Wicketkeeper batter,,false,good,2,2,0,45,31,22.5,31,145.16,0,0,0,4,2,2,2,,5.0,30,0,44,3,3/8,,14.66,8.8,10,0,0,,0,0,,0,,,,source,still_missing_but_player_bowled,retired,stats_last_played_old,false,true,success_filled_0,
