unique_player_id,format,HasBowlingDetail,DetailBalls,DetailMaidens,DetailRunsConceded,DetailOvers
25905,odi,TRUE,252,4,150,42.0
25913,odi,TRUE,8054,53,5806,1342.2
25913,test,TRUE,546,17,254,91.0
25917,odi,TRUE,112,1,121,18.4
259410,odi,TRUE,115,0,140,19.1
259410,test,TRUE,48,0,28,8.0
259413,odi,TRUE,122,1,128,20.2
25955,odi,TRUE,174,0,117,29.0
259551,odi,TRUE,3601,33,3216,600.1
259551,test,TRUE,4605,157,2253,767.3
25964,odi,TRUE,24,0,15,4.0
25967,odi,TRUE,372,2,243,62.0
25977,odi,TRUE,36,1,21,6.0
260036,odi,TRUE,852,14,601,142.0
260519,odi,FALSE,NA,NA,NA,NA
260519,test,FALSE,NA,NA,NA,NA
261230,test,TRUE,294,11,146,49.0
26135,odi,TRUE,47,0,47,7.5
261354,odi,TRUE,1678,10,1555,279.4
26169,odi,TRUE,336,10,187,56.0
26169,test,TRUE,4018,119,1980,669.4
26179,test,TRUE,168,2,82,28.0
26184,odi,TRUE,9484,100,8021,1580.4
26184,test,TRUE,4857,168,2745,809.3
26223,test,TRUE,3989,195,1481,664.5
26225,odi,TRUE,2702,17,1971,450.2
26225,test,TRUE,3436,101,1782,572.4
26226,odi,FALSE,NA,NA,NA,NA
26226,test,TRUE,11,0,5,1.5
26228,test,TRUE,2182,95,858,363.4
26238,odi,TRUE,2,0,4,0.2
26238,test,FALSE,NA,NA,NA,NA
262456,test,FALSE,NA,NA,NA,NA
26257,odi,TRUE,807,4,615,134.3
26257,test,TRUE,180,7,128,30.0
26268,test,FALSE,NA,NA,NA,NA
26269,test,TRUE,6,0,3,1.0
26290,odi,TRUE,1769,19,1216,294.5
26290,test,TRUE,3663,150,1438,610.3
26293,odi,TRUE,102,0,103,17.0
26293,test,TRUE,252,12,116,42.0
26295,odi,FALSE,NA,NA,NA,NA
26295,test,TRUE,16,1,7,2.4
26325,odi,TRUE,390,4,273,65.0
26325,test,TRUE,750,28,373,125.0
26329,odi,TRUE,552,1,479,92.0
26329,test,TRUE,13,0,16,2.1
26421,odi,TRUE,6303,37,5180,1050.3
26421,test,TRUE,27246,907,12891,4541.0
265564,odi,TRUE,3224,23,3010,537.2
265564,test,TRUE,556,11,414,92.4
267192,odi,TRUE,1076,1,971,179.2
267192,test,TRUE,1470,28,1008,245.0
267414,odi,TRUE,716,4,686,119.2
267414,test,TRUE,3891,125,2138,648.3
267454,odi,TRUE,537,0,412,89.3
267455,odi,TRUE,168,0,135,28.0
267479,test,TRUE,403,15,148,67.1
267724,odi,TRUE,2885,15,2272,480.5
267724,test,TRUE,12308,377,6370,2051.2
26802,odi,TRUE,183,0,149,30.3
26802,test,TRUE,48,2,17,8.0
26806,odi,FALSE,NA,NA,NA,NA
26806,test,FALSE,NA,NA,NA,NA
26815,odi,TRUE,294,0,283,49.0
26815,test,TRUE,366,8,203,61.0
26817,test,TRUE,18,0,15,3.0
26826,odi,TRUE,474,1,448,79.0
26829,odi,TRUE,1447,11,1344,241.1
26829,test,TRUE,1756,64,1004,292.4
26849,test,TRUE,306,3,181,51.0
26851,test,TRUE,273,8,127,45.3
26853,odi,TRUE,240,4,202,40.0
26853,test,TRUE,108,4,47,18.0
26860,test,TRUE,90,4,55,15.0
26872,odi,FALSE,NA,NA,NA,NA
268739,odi,TRUE,4154,34,3324,692.2
268739,test,TRUE,4730,118,2434,788.2
268740,odi,TRUE,1945,9,1767,324.1
268740,test,TRUE,138,3,80,23.0
26875,odi,TRUE,576,17,340,96.0
26875,test,TRUE,20650,1096,7637,3441.4
268845,odi,TRUE,402,3,392,67.0
268845,test,TRUE,1112,39,573,185.2
26896,odi,TRUE,106,0,106,17.4
26897,test,TRUE,78,2,39,13.0
269237,odi,TRUE,12,0,12,2.0
269237,test,FALSE,NA,NA,NA,NA
26928,test,TRUE,438,22,151,73.0
269280,odi,TRUE,42,0,47,7.0
26942,odi,TRUE,102,1,78,17.0
26948,odi,TRUE,2957,37,2260,492.5
26948,test,TRUE,2870,76,1534,478.2
26962,test,TRUE,5695,236,2417,949.1
26966,odi,TRUE,66,2,39,11.0
270135,odi,TRUE,18,0,17,3.0
270135,test,TRUE,66,4,24,11.0
270253,test,TRUE,181,2,96,30.1
270484,odi,TRUE,3211,12,2962,535.1
270484,test,TRUE,166,4,98,27.4
27223,odi,TRUE,490,4,439,81.4
27223,test,TRUE,450,12,258,75.0
27225,odi,TRUE,442,2,384,73.4
27225,test,TRUE,762,35,343,127.0
272262,odi,TRUE,1312,11,1240,218.4
272279,odi,TRUE,1626,11,1334,271.0
272279,test,TRUE,34832,1100,17099,5805.2
272364,odi,FALSE,NA,NA,NA,NA
272364,test,FALSE,NA,NA,NA,NA
272450,odi,TRUE,2213,9,2036,368.5
272450,test,TRUE,3483,92,2061,580.3
272465,odi,TRUE,727,6,681,121.1
272465,test,TRUE,3963,142,2133,660.3
272473,odi,TRUE,512,5,409,85.2
272477,odi,TRUE,645,7,568,107.3
272485,test,FALSE,NA,NA,NA,NA
272994,odi,TRUE,206,0,177,34.2
273439,odi,TRUE,2358,11,1874,393.0
273439,test,TRUE,138,2,96,23.0
274921,odi,TRUE,331,0,271,55.1
274921,test,TRUE,2114,46,1183,352.2
274926,odi,FALSE,NA,NA,NA,NA
274926,test,TRUE,6,0,4,1.0
27591,odi,TRUE,42,0,36,7.0
27591,test,TRUE,15299,584,7199,2549.5
27592,odi,FALSE,NA,NA,NA,NA
275943,odi,FALSE,NA,NA,NA,NA
27603,odi,TRUE,161,0,117,26.5
27619,odi,FALSE,NA,NA,NA,NA
27619,test,TRUE,174,2,106,29.0
27622,odi,TRUE,1634,12,1216,272.2
27622,test,TRUE,4749,238,1857,791.3
276298,odi,TRUE,2290,14,2229,381.4
276298,test,TRUE,138,2,104,23.0
276370,odi,TRUE,548,5,485,91.2
27639,test,FALSE,NA,NA,NA,NA
27641,odi,TRUE,1835,21,1286,305.5
27641,test,TRUE,144,3,78,24.0
276539,odi,TRUE,79,0,80,13.1
27659,test,TRUE,516,21,205,86.0
27665,test,FALSE,NA,NA,NA,NA
27667,test,TRUE,186,7,80,31.0
277390,test,TRUE,12,0,5,2.0
277472,odi,FALSE,NA,NA,NA,NA
277472,test,TRUE,6,0,2,1.0
277662,odi,TRUE,1485,10,1502,247.3
277662,test,TRUE,1302,34,659,217.0
277906,odi,TRUE,1467,2,1310,244.3
277906,test,TRUE,2151,48,1207,358.3
277911,odi,TRUE,6,0,5,1.0
277912,odi,TRUE,6180,76,5146,1030.0
277912,test,TRUE,17417,656,8717,2902.5
277914,test,TRUE,84,1,34,14.0
277916,odi,FALSE,NA,NA,NA,NA
277916,test,FALSE,NA,NA,NA,NA
277955,odi,TRUE,598,5,508,99.4
278496,odi,FALSE,NA,NA,NA,NA
279531,odi,TRUE,18,0,22,3.0
279710,odi,TRUE,60,0,70,10.0
27978,odi,FALSE,NA,NA,NA,NA
27978,test,FALSE,NA,NA,NA,NA
279810,odi,FALSE,NA,NA,NA,NA
279810,test,FALSE,NA,NA,NA,NA
27988,test,TRUE,60,5,19,10.0
28010,odi,FALSE,NA,NA,NA,NA
28010,test,TRUE,66,2,35,11.0
28045,test,TRUE,5573,178,2761,928.5
280490,odi,TRUE,180,1,164,30.0
28067,odi,FALSE,NA,NA,NA,NA
280734,odi,FALSE,NA,NA,NA,NA
280734,test,TRUE,24,0,12,4.0
28081,odi,TRUE,36,0,31,6.0
28081,test,TRUE,96,1,67,16.0
28090,odi,FALSE,NA,NA,NA,NA
28090,test,FALSE,NA,NA,NA,NA
28092,test,FALSE,NA,NA,NA,NA
28095,test,TRUE,1044,44,361,174.0
28107,odi,TRUE,792,8,524,132.0
28107,test,TRUE,9322,456,3502,1553.4
28114,odi,TRUE,186,1,170,31.0
28114,test,TRUE,120,4,39,20.0
28118,test,TRUE,6446,317,2657,1074.2
28146,odi,FALSE,NA,NA,NA,NA
28146,test,FALSE,NA,NA,NA,NA
28149,odi,TRUE,192,1,133,32.0
281653,odi,FALSE,NA,NA,NA,NA
281974,test,TRUE,648,34,227,108.0
28235,odi,FALSE,NA,NA,NA,NA
28235,test,TRUE,54,2,18,9.0
28624,odi,FALSE,NA,NA,NA,NA
28624,test,FALSE,NA,NA,NA,NA
28671,odi,FALSE,NA,NA,NA,NA
28751,test,TRUE,102,4,45,17.0
28754,odi,TRUE,48,0,39,8.0
28754,test,TRUE,324,8,187,54.0
28755,test,TRUE,12,0,12,2.0
28756,test,TRUE,222,21,47,37.0
28763,odi,TRUE,6,0,13,1.0
28763,test,TRUE,12,0,4,2.0
28770,odi,FALSE,NA,NA,NA,NA
28770,test,FALSE,NA,NA,NA,NA
28772,test,TRUE,6,0,5,1.0
28774,odi,TRUE,30,0,20,5.0
28774,test,TRUE,461,15,287,76.5
28779,odi,TRUE,4561,30,3849,760.1
28779,test,TRUE,3117,110,1681,519.3
28792,odi,TRUE,72,0,74,12.0
28794,odi,TRUE,20,0,25,3.2
28794,test,TRUE,376,15,206,62.4
28808,odi,TRUE,275,1,260,45.5
28813,odi,TRUE,1033,12,708,172.1
28813,test,TRUE,6908,233,3656,1151.2
28814,test,TRUE,150,1,131,25.0
28821,test,TRUE,5650,254,2052,941.4
288211,odi,TRUE,42,0,24,7.0
288211,test,TRUE,132,4,63,22.0
288284,odi,TRUE,4978,65,3928,829.4
288284,test,TRUE,15423,657,7144,2570.3
288305,odi,TRUE,2540,26,2529,423.2
288305,test,TRUE,1734,44,942,289.0
28850,test,TRUE,114,7,39,19.0
28855,test,TRUE,48,2,11,8.0
28861,test,TRUE,396,16,182,66.0
28864,test,TRUE,674,23,311,112.2
28878,test,TRUE,678,28,349,113.0
28880,test,TRUE,11284,608,4403,1880.4
28884,odi,FALSE,NA,NA,NA,NA
28884,test,FALSE,NA,NA,NA,NA
288992,odi,TRUE,1660,5,1660,276.4
288992,test,TRUE,1530,74,752,255.0
290462,odi,TRUE,507,1,515,84.3
290462,test,TRUE,84,2,32,14.0
290630,odi,FALSE,NA,NA,NA,NA
290645,odi,TRUE,418,3,431,69.4
290716,odi,TRUE,1187,1,1020,197.5
290727,odi,TRUE,150,0,160,25.0
290948,odi,TRUE,3013,34,2400,502.1
290948,test,TRUE,7619,292,3627,1269.5
291088,odi,TRUE,36,0,56,6.0
291844,odi,FALSE,NA,NA,NA,NA
292152,odi,FALSE,NA,NA,NA,NA
29260,test,TRUE,66,0,51,11.0
29264,odi,TRUE,12479,83,8973,2079.5
29264,test,TRUE,28580,871,13537,4763.2
29268,test,TRUE,108,7,55,18.0
29280,odi,TRUE,686,6,609,114.2
29280,test,TRUE,273,6,185,45.3
29290,test,TRUE,2668,99,1220,444.4
29297,test,FALSE,NA,NA,NA,NA
29299,odi,TRUE,960,6,719,160.0
29299,test,TRUE,4298,155,1987,716.2
293031,odi,TRUE,954,6,927,159.0
293831,odi,FALSE,NA,NA,NA,NA
293831,test,FALSE,NA,NA,NA,NA
293983,odi,TRUE,1953,24,1510,325.3
29529,test,FALSE,NA,NA,NA,NA
29533,test,FALSE,NA,NA,NA,NA
29543,test,FALSE,NA,NA,NA,NA
295644,odi,TRUE,1263,22,932,210.3
29632,odi,TRUE,1248,2,1094,208.0
29632,test,FALSE,NA,NA,NA,NA
29646,odi,FALSE,NA,NA,NA,NA
29646,test,TRUE,66,3,18,11.0
29654,test,TRUE,606,28,255,101.0
296597,odi,TRUE,42,0,38,7.0
296597,test,TRUE,24,1,13,4.0
29663,test,TRUE,2089,109,829,348.1
29667,test,FALSE,NA,NA,NA,NA
29674,test,TRUE,210,4,137,35.0
29712,test,TRUE,240,6,143,40.0
29721,test,FALSE,NA,NA,NA,NA
29725,odi,TRUE,3386,33,2509,564.2
29725,test,TRUE,3451,146,1470,575.1
297433,odi,FALSE,NA,NA,NA,NA
297433,test,FALSE,NA,NA,NA,NA
297488,odi,TRUE,402,2,384,67.0
297499,test,TRUE,48,0,53,8.0
297517,odi,TRUE,184,1,131,30.4
297524,odi,FALSE,NA,NA,NA,NA
297583,odi,TRUE,1303,13,1051,217.1
297583,test,TRUE,2081,95,886,346.5
297628,odi,FALSE,NA,NA,NA,NA
297628,test,FALSE,NA,NA,NA,NA
297634,odi,TRUE,114,1,110,19.0
297635,odi,FALSE,NA,NA,NA,NA
297635,test,FALSE,NA,NA,NA,NA
298195,odi,TRUE,150,2,166,25.0
298197,odi,TRUE,414,6,327,69.0
298438,odi,FALSE,NA,NA,NA,NA
298438,test,FALSE,NA,NA,NA,NA
29852,test,FALSE,NA,NA,NA,NA
299572,odi,TRUE,5078,25,4103,846.2
299572,test,TRUE,3335,68,1782,555.5
29976,odi,TRUE,150,3,115,25.0
299812,odi,TRUE,30,1,10,5.0
299814,odi,FALSE,NA,NA,NA,NA
299821,odi,TRUE,60,2,64,10.0
29990,odi,FALSE,NA,NA,NA,NA
29990,test,TRUE,18,0,4,3.0
29998,odi,FALSE,NA,NA,NA,NA
30009,odi,TRUE,4,0,7,0.4
30009,test,FALSE,NA,NA,NA,NA
30018,odi,TRUE,1006,4,803,167.4
30018,test,TRUE,6,0,2,1.0
30019,test,FALSE,NA,NA,NA,NA
30028,odi,TRUE,11202,235,6945,1867.0
30028,test,TRUE,27740,1060,12867,4623.2
30030,odi,TRUE,900,5,612,150.0
30030,test,TRUE,642,26,255,107.0
30042,odi,FALSE,NA,NA,NA,NA
30042,test,FALSE,NA,NA,NA,NA
30045,odi,FALSE,NA,NA,NA,NA
30045,test,FALSE,NA,NA,NA,NA
30049,odi,TRUE,1907,19,1612,317.5
30049,test,TRUE,1932,74,820,322.0
300617,odi,FALSE,NA,NA,NA,NA
300618,odi,TRUE,1256,4,988,209.2
300618,test,TRUE,924,26,442,154.0
300619,odi,TRUE,4678,29,4427,779.4
300619,test,TRUE,4223,73,2764,703.5
300624,odi,FALSE,NA,NA,NA,NA
300628,odi,FALSE,NA,NA,NA,NA
300628,test,FALSE,NA,NA,NA,NA
300629,odi,TRUE,36,0,33,6.0
300631,odi,FALSE,NA,NA,NA,NA
300631,test,FALSE,NA,NA,NA,NA
30066,test,FALSE,NA,NA,NA,NA
30077,odi,FALSE,NA,NA,NA,NA
30102,odi,TRUE,10097,117,8301,1682.5
30102,test,TRUE,18785,624,10247,3130.5
30107,odi,FALSE,NA,NA,NA,NA
30112,odi,FALSE,NA,NA,NA,NA
30116,odi,FALSE,NA,NA,NA,NA
30116,test,TRUE,19,0,13,3.1
30117,test,FALSE,NA,NA,NA,NA
301236,odi,TRUE,104,0,94,17.2
301236,test,TRUE,84,1,51,14.0
30132,test,TRUE,1518,76,584,253.0
30135,odi,FALSE,NA,NA,NA,NA
30135,test,FALSE,NA,NA,NA,NA
30149,odi,TRUE,402,3,357,67.0
30149,test,TRUE,738,28,332,123.0
30151,odi,TRUE,444,4,345,74.0
30151,test,TRUE,366,5,227,61.0
30154,test,TRUE,356,5,238,59.2
30157,odi,TRUE,378,4,348,63.0
30173,test,TRUE,605,46,202,100.5
30176,odi,TRUE,14496,109,10412,2416.0
30176,test,TRUE,40850,1576,18355,6808.2
30178,test,TRUE,24,0,13,4.0
30182,odi,TRUE,1131,18,890,188.3
30182,test,TRUE,1765,59,892,294.1
301847,odi,TRUE,60,1,45,10.0
301847,test,TRUE,749,19,465,124.5
302582,test,TRUE,12,0,14,2.0
302845,odi,TRUE,6,0,12,1.0
302850,odi,TRUE,192,2,160,32.0
302875,odi,TRUE,229,4,200,38.1
30288,odi,TRUE,114,1,125,19.0
30288,test,TRUE,294,3,238,49.0
303341,odi,TRUE,48,0,63,8.0
303349,odi,TRUE,564,5,518,94.0
303412,odi,FALSE,NA,NA,NA,NA
303420,odi,FALSE,NA,NA,NA,NA
303423,odi,TRUE,60,0,68,10.0
303423,test,TRUE,6,0,8,1.0
303427,odi,TRUE,2441,8,1942,406.5
303427,test,TRUE,12,0,11,2.0
303435,odi,TRUE,36,0,37,6.0
303437,odi,FALSE,NA,NA,NA,NA
303508,odi,TRUE,192,2,145,32.0
303669,odi,TRUE,1770,2,1745,295.0
303669,test,TRUE,6332,165,3559,1055.2
304735,odi,FALSE,NA,NA,NA,NA
306982,odi,TRUE,136,1,113,22.4
307075,odi,FALSE,NA,NA,NA,NA
307077,odi,FALSE,NA,NA,NA,NA
307234,odi,TRUE,42,0,43,7.0
307235,odi,TRUE,102,1,100,17.0
307237,odi,TRUE,174,0,157,29.0
30732,odi,TRUE,3242,45,2774,540.2
30732,test,TRUE,1611,68,697,268.3
30743,test,FALSE,NA,NA,NA,NA
307449,odi,FALSE,NA,NA,NA,NA
30745,odi,TRUE,19,0,20,3.1
30745,test,FALSE,NA,NA,NA,NA
307495,test,TRUE,406,13,178,67.4
30750,odi,TRUE,42,0,40,7.0
30750,test,TRUE,324,12,126,54.0
307528,odi,TRUE,12,0,19,2.0
307652,odi,FALSE,NA,NA,NA,NA
307653,odi,FALSE,NA,NA,NA,NA
307657,odi,TRUE,24,0,27,4.0
307756,odi,TRUE,48,0,41,8.0
307808,odi,TRUE,3787,31,2831,631.1
308235,odi,TRUE,452,0,363,75.2
308235,test,TRUE,150,6,69,25.0
308251,odi,TRUE,3230,34,2975,538.2
308294,odi,FALSE,NA,NA,NA,NA
308294,test,FALSE,NA,NA,NA,NA
308410,odi,TRUE,865,6,661,144.1
308418,odi,TRUE,318,6,256,53.0
308515,odi,TRUE,569,3,431,94.5
308691,odi,TRUE,878,13,569,146.2
30873,odi,TRUE,3142,44,2137,523.4
30873,test,TRUE,5707,188,2846,951.1
308794,odi,TRUE,366,0,306,61.0
308798,odi,TRUE,90,0,114,15.0
308967,odi,FALSE,NA,NA,NA,NA
308967,test,FALSE,NA,NA,NA,NA
30908,test,FALSE,NA,NA,NA,NA
30912,odi,TRUE,6,1,0,1.0
30912,test,TRUE,18,1,3,3.0
30923,odi,TRUE,3133,33,2066,522.1
30923,test,TRUE,8218,359,3288,1369.4
30934,odi,TRUE,8,0,10,1.2
30934,test,TRUE,17,0,15,2.5
30936,test,TRUE,204,17,44,34.0
30938,odi,TRUE,35,0,47,5.5
30938,test,TRUE,41,1,43,6.5
30939,test,TRUE,14338,777,5236,2389.4
30950,test,FALSE,NA,NA,NA,NA
30954,odi,FALSE,NA,NA,NA,NA
30970,test,FALSE,NA,NA,NA,NA
30974,test,TRUE,36,1,6,6.0
30996,test,TRUE,54,0,40,9.0
30999,odi,TRUE,126,1,120,21.0
30999,test,TRUE,258,6,148,43.0
31004,test,TRUE,6,0,2,1.0
310107,odi,TRUE,60,0,39,10.0
31021,test,TRUE,30,1,14,5.0
31025,odi,TRUE,1996,21,1662,332.4
31025,test,TRUE,430,10,239,71.4
31034,odi,TRUE,640,1,571,106.4
31036,odi,FALSE,NA,NA,NA,NA
31036,test,FALSE,NA,NA,NA,NA
31038,odi,FALSE,NA,NA,NA,NA
31038,test,TRUE,12,0,12,2.0
31045,test,TRUE,318,17,134,53.0
31048,odi,TRUE,174,2,98,29.0
310519,odi,TRUE,54,0,72,9.0
310519,test,TRUE,78,0,82,13.0
31061,test,TRUE,378,9,202,63.0
310958,odi,TRUE,180,1,203,30.0
310958,test,TRUE,720,21,456,120.0
31107,odi,TRUE,1917,19,1511,319.3
31107,test,TRUE,5103,123,2715,850.3
311158,odi,TRUE,3110,8,3137,518.2
311158,test,TRUE,14085,399,7808,2347.3
311427,odi,TRUE,1734,24,1330,289.0
311592,odi,TRUE,6638,56,5826,1106.2
311592,test,TRUE,20013,621,11481,3335.3
313430,odi,TRUE,169,1,181,28.1
313432,odi,TRUE,1,0,4,0.1
313526,odi,FALSE,NA,NA,NA,NA
314615,odi,TRUE,136,0,160,22.4
314650,odi,TRUE,65,0,55,10.5
314650,test,TRUE,114,2,82,19.0
315035,odi,TRUE,12,0,17,2.0
315051,odi,TRUE,42,0,28,7.0
315232,odi,FALSE,NA,NA,NA,NA
315585,test,FALSE,NA,NA,NA,NA
315586,odi,FALSE,NA,NA,NA,NA
315586,test,FALSE,NA,NA,NA,NA
315594,odi,TRUE,2384,6,2125,397.2
315623,odi,TRUE,224,1,219,37.2
316102,odi,TRUE,288,0,224,48.0
316153,test,FALSE,NA,NA,NA,NA
316363,test,TRUE,1636,50,917,272.4
316397,odi,TRUE,12,0,18,2.0
316397,test,TRUE,340,1,196,56.4
317248,odi,TRUE,36,0,46,6.0
317250,odi,FALSE,NA,NA,NA,NA
317252,odi,TRUE,666,4,597,111.0
317252,test,TRUE,1828,55,1125,304.4
317273,odi,FALSE,NA,NA,NA,NA
317273,test,FALSE,NA,NA,NA,NA
317293,odi,TRUE,78,1,76,13.0
31760,test,TRUE,9023,665,2559,1503.5
31778,odi,FALSE,NA,NA,NA,NA
31778,test,FALSE,NA,NA,NA,NA
317784,odi,TRUE,165,4,144,27.3
31791,test,TRUE,1211,34,707,201.5
31795,test,TRUE,463,11,227,77.1
31806,test,FALSE,NA,NA,NA,NA
31808,odi,TRUE,222,4,161,37.0
31808,test,TRUE,231,6,132,38.3
31811,test,TRUE,858,24,386,143.0
31813,test,TRUE,486,6,359,81.0
31816,test,TRUE,138,1,83,23.0
31820,odi,TRUE,5751,55,4981,958.3
31820,test,TRUE,3447,122,1866,574.3
31830,test,TRUE,384,33,97,64.0
318334,odi,TRUE,293,3,235,48.5
318337,odi,TRUE,6,0,12,1.0
318339,odi,TRUE,2111,10,1729,351.5
318340,odi,FALSE,NA,NA,NA,NA
318340,test,FALSE,NA,NA,NA,NA
31872,test,TRUE,458,11,273,76.2
318788,odi,TRUE,642,0,613,107.0
318788,test,TRUE,630,12,294,105.0
318842,odi,FALSE,NA,NA,NA,NA
318842,test,FALSE,NA,NA,NA,NA
318845,odi,TRUE,45,0,44,7.3
31939,test,TRUE,108,0,68,18.0
319439,odi,TRUE,2336,11,2313,389.2
319613,odi,TRUE,12,0,22,2.0
319746,odi,TRUE,1983,34,1589,330.3
319758,odi,TRUE,320,3,201,53.2
320281,odi,TRUE,114,1,73,19.0
320284,odi,TRUE,24,0,16,4.0
320652,odi,TRUE,139,1,91,23.1
320652,test,TRUE,18,0,17,3.0
32091,odi,TRUE,18,0,17,3.0
32102,odi,FALSE,NA,NA,NA,NA
32102,test,FALSE,NA,NA,NA,NA
32130,odi,TRUE,876,5,652,146.0
32130,test,TRUE,7633,298,3420,1272.1
32149,test,TRUE,114,5,31,19.0
32157,test,TRUE,42,3,13,7.0
32168,odi,TRUE,78,1,60,13.0
321777,odi,FALSE,NA,NA,NA,NA
32179,odi,FALSE,NA,NA,NA,NA
32179,test,FALSE,NA,NA,NA,NA
32192,odi,FALSE,NA,NA,NA,NA
32201,odi,FALSE,NA,NA,NA,NA
32201,test,FALSE,NA,NA,NA,NA
32202,test,FALSE,NA,NA,NA,NA
32207,test,TRUE,120,6,50,20.0
32220,test,FALSE,NA,NA,NA,NA
32222,test,TRUE,132,6,88,22.0
32224,test,FALSE,NA,NA,NA,NA
32226,odi,TRUE,360,4,263,60.0
32231,odi,FALSE,NA,NA,NA,NA
32231,test,FALSE,NA,NA,NA,NA
32236,test,TRUE,1725,94,637,287.3
32242,odi,FALSE,NA,NA,NA,NA
32242,test,FALSE,NA,NA,NA,NA
32249,odi,TRUE,60,1,58,10.0
32249,test,TRUE,84,0,51,14.0
32257,odi,TRUE,234,6,150,39.0
32278,test,FALSE,NA,NA,NA,NA
32283,odi,TRUE,864,9,589,144.0
32283,test,TRUE,645,29,240,107.3
32284,test,TRUE,138,7,51,23.0
32309,test,TRUE,5876,277,2285,979.2
32323,odi,TRUE,6360,76,4534,1060.0
32323,test,TRUE,7475,274,3581,1245.5
323244,odi,TRUE,679,1,658,113.1
323244,test,TRUE,4227,127,2264,704.3
323389,odi,FALSE,NA,NA,NA,NA
323389,test,FALSE,NA,NA,NA,NA
32345,odi,TRUE,8129,79,6332,1354.5
32345,test,TRUE,7041,275,3360,1173.3
32346,odi,FALSE,NA,NA,NA,NA
32346,test,FALSE,NA,NA,NA,NA
32357,test,TRUE,13575,602,5742,2262.3
32371,test,FALSE,NA,NA,NA,NA
32391,odi,TRUE,1536,6,1191,256.0
32391,test,TRUE,252,8,118,42.0
324260,test,FALSE,NA,NA,NA,NA
324358,odi,TRUE,2345,20,2339,390.5
324358,test,TRUE,5077,130,3003,846.1
32498,odi,TRUE,1490,3,1365,248.2
325012,odi,TRUE,2071,5,2070,345.1
325026,odi,TRUE,4002,14,3644,667.0
325026,test,TRUE,462,4,341,77.0
32540,odi,FALSE,NA,NA,NA,NA
32540,test,TRUE,12,0,3,2.0
326016,odi,TRUE,5847,68,4951,974.3
326016,test,TRUE,3348,141,1644,558.0
326017,odi,TRUE,162,0,179,27.0
326434,odi,FALSE,NA,NA,NA,NA
326434,test,FALSE,NA,NA,NA,NA
326632,odi,FALSE,NA,NA,NA,NA
326632,test,FALSE,NA,NA,NA,NA
326637,odi,FALSE,NA,NA,NA,NA
32685,odi,TRUE,5855,53,5142,975.5
32685,test,TRUE,5884,212,3226,980.4
326968,odi,TRUE,1680,8,1375,280.0
326968,test,TRUE,1995,52,1198,332.3
327830,odi,TRUE,1144,9,947,190.4
327830,test,TRUE,480,22,252,80.0
327947,odi,TRUE,209,1,217,34.5
327947,test,TRUE,1319,43,656,219.5
328026,odi,TRUE,909,2,950,151.3
329087,test,TRUE,78,0,92,13.0
32965,odi,TRUE,3154,38,2603,525.4
32965,test,TRUE,2658,95,1349,443.0
32966,odi,TRUE,1312,6,1117,218.4
32966,test,TRUE,492,13,270,82.0
32973,odi,TRUE,42,0,45,7.0
32973,test,TRUE,450,17,292,75.0
33009,test,FALSE,NA,NA,NA,NA
330223,odi,TRUE,3533,68,2017,588.5
33027,test,FALSE,NA,NA,NA,NA
33028,test,TRUE,78,4,22,13.0
33034,odi,TRUE,42,0,42,7.0
33034,test,FALSE,NA,NA,NA,NA
33044,odi,TRUE,2770,16,2014,461.4
33044,test,TRUE,7602,362,2857,1267.0
33058,odi,TRUE,162,2,170,27.0
33058,test,TRUE,348,20,129,58.0
33059,test,FALSE,NA,NA,NA,NA
33062,test,TRUE,4976,256,1899,829.2
33066,odi,TRUE,36,0,38,6.0
33066,test,TRUE,54,0,43,9.0
33068,test,TRUE,138,5,64,23.0
33085,odi,TRUE,72,0,48,12.0
33088,test,TRUE,730,11,493,121.4
330902,odi,TRUE,5873,40,5057,978.5
330902,test,TRUE,2145,76,1139,357.3
33091,test,FALSE,NA,NA,NA,NA
33092,test,TRUE,1265,33,649,210.5
33120,odi,FALSE,NA,NA,NA,NA
33120,test,FALSE,NA,NA,NA,NA
33127,odi,FALSE,NA,NA,NA,NA
33127,test,TRUE,6,0,1,1.0
33129,odi,TRUE,36,1,27,6.0
331375,odi,FALSE,NA,NA,NA,NA
331375,test,TRUE,6,0,2,1.0
33141,odi,TRUE,121,1,124,20.1
33151,odi,TRUE,84,0,77,14.0
33151,test,TRUE,240,6,141,40.0
33152,odi,FALSE,NA,NA,NA,NA
33152,test,FALSE,NA,NA,NA,NA
33164,test,FALSE,NA,NA,NA,NA
33182,test,FALSE,NA,NA,NA,NA
33186,test,TRUE,104,4,66,17.2
33187,test,FALSE,NA,NA,NA,NA
332921,odi,FALSE,NA,NA,NA,NA
332937,odi,FALSE,NA,NA,NA,NA
332937,test,FALSE,NA,NA,NA,NA
332978,odi,TRUE,405,1,357,67.3
332980,odi,TRUE,1706,8,1378,284.2
332996,odi,TRUE,2362,23,2088,393.4
332996,test,TRUE,2511,79,1354,418.3
333000,odi,FALSE,NA,NA,NA,NA
333000,test,FALSE,NA,NA,NA,NA
333001,odi,TRUE,371,0,359,61.5
333001,test,TRUE,114,3,67,19.0
333002,odi,TRUE,53,1,69,8.5
333002,test,TRUE,210,4,121,35.0
333029,odi,TRUE,12,0,14,2.0
333066,odi,TRUE,5,0,12,0.5
