unique_player_id,format,HasBattingDetail,DetailBallsFaced,DetailFours,DetailSixes
26226,odi,TRUE,119,4,0
26226,test,TRUE,319,42,1
26228,test,TRUE,0,7,2
26238,odi,TRUE,799,28,2
26238,test,TRUE,1126,44,3
262456,test,TRUE,210,11,0
26257,odi,TRUE,42,1,1
26257,test,TRUE,11,1,0
26268,test,TRUE,0,0,0
26269,test,TRUE,0,0,0
26290,odi,TRUE,162,6,0
26290,test,TRUE,800,25,0
26293,odi,TRUE,32,2,0
26293,test,TRUE,0,0,0
26295,odi,TRUE,232,10,1
26295,test,TRUE,1274,66,0
26325,odi,TRUE,400,19,9
26325,test,TRUE,303,13,0
26329,odi,TRUE,12669,622,77
26329,test,TRUE,9895,720,19
26421,odi,TRUE,813,60,7
26421,test,TRUE,6423,399,23
265564,odi,TRUE,723,43,9
265564,test,TRUE,180,11,0
267192,odi,TRUE,6669,521,58
267192,test,TRUE,19966,1172,67
267414,odi,TRUE,64,4,0
267414,test,TRUE,469,26,0
267454,odi,TRUE,249,9,0
267455,odi,TRUE,978,56,7
267479,test,TRUE,778,59,0
267724,odi,TRUE,403,37,4
267724,test,TRUE,2197,153,29
26802,odi,TRUE,1180,68,10
26802,test,TRUE,248,11,1
26806,odi,TRUE,172,4,0
26806,test,TRUE,178,8,0
26815,odi,TRUE,29,2,0
26815,test,TRUE,105,3,1
26817,test,TRUE,0,24,0
26826,odi,TRUE,89,4,1
26829,odi,TRUE,152,8,3
26829,test,TRUE,126,5,1
26849,test,TRUE,0,0,0
26851,test,TRUE,0,0,1
26853,odi,TRUE,42,2,1
26853,test,TRUE,7,0,0
26860,test,TRUE,0,0,0
26872,odi,TRUE,183,11,5
268739,odi,TRUE,263,16,2
268739,test,TRUE,455,25,1
268740,odi,TRUE,445,29,26
268740,test,TRUE,12,0,0
26875,odi,TRUE,70,1,0
26875,test,TRUE,603,51,3
268845,odi,TRUE,27,0,0
268845,test,TRUE,99,0,0
26896,odi,TRUE,0,0,0
26897,test,TRUE,0,0,0
269237,odi,TRUE,921,61,16
269237,test,TRUE,752,32,3
26928,test,TRUE,3,0,0
269280,odi,TRUE,1264,101,9
26942,odi,TRUE,13,0,0
26948,odi,TRUE,1046,51,1
26948,test,TRUE,1211,64,5
26962,test,TRUE,238,295,1
26966,odi,TRUE,18,1,0
270135,odi,FALSE,NA,NA,NA
270135,test,TRUE,159,8,2
270253,test,TRUE,50,3,0
270484,odi,TRUE,990,83,29
270484,test,TRUE,43,4,1
27223,odi,TRUE,246,23,5
27223,test,TRUE,333,23,1
27225,odi,TRUE,239,14,3
27225,test,TRUE,1447,57,3
272262,odi,TRUE,68,7,4
272279,odi,TRUE,83,7,2
272279,test,TRUE,3278,206,14
272364,odi,TRUE,1100,91,5
272364,test,TRUE,2866,199,11
272450,odi,TRUE,3276,285,103
272450,test,TRUE,3700,270,32
272465,odi,TRUE,80,2,0
272465,test,TRUE,971,44,7
272473,odi,TRUE,169,10,0
272477,odi,TRUE,23,0,0
272485,test,TRUE,755,42,1
272994,odi,TRUE,2,0,0
273439,odi,TRUE,311,31,6
273439,test,TRUE,15,1,0
274921,odi,TRUE,26,1,0
274921,test,TRUE,290,18,2
274926,odi,TRUE,612,43,3
274926,test,TRUE,1388,93,5
27591,odi,TRUE,13,0,0
27591,test,TRUE,345,12,0
27592,odi,TRUE,162,11,0
275943,odi,TRUE,9,1,0
27603,odi,TRUE,30,0,0
27619,odi,TRUE,301,6,0
27619,test,TRUE,3859,205,1
27622,odi,TRUE,171,5,4
27622,test,TRUE,348,10,3
276298,odi,TRUE,794,94,57
276298,test,TRUE,9,0,0
276370,odi,TRUE,50,1,1
27639,test,TRUE,1263,49,0
27641,odi,TRUE,498,15,5
27641,test,TRUE,70,0,0
276539,odi,TRUE,28,2,1
27659,test,TRUE,0,0,0
27665,test,TRUE,0,0,0
27667,test,TRUE,0,57,2
277390,test,TRUE,530,11,0
277472,odi,TRUE,4434,252,75
277472,test,TRUE,7886,404,41
277662,odi,TRUE,1020,86,55
277662,test,TRUE,1201,94,14
277906,odi,TRUE,8893,667,60
277906,test,TRUE,18306,1063,28
277911,odi,TRUE,379,23,3
277912,odi,TRUE,279,20,7
277912,test,TRUE,1265,82,30
277914,test,TRUE,2670,142,1
277916,odi,TRUE,3767,293,33
277916,test,TRUE,10256,578,35
277955,odi,TRUE,28,2,1
278496,odi,TRUE,39,0,0
279531,odi,TRUE,145,5,1
279710,odi,TRUE,12,0,0
27978,odi,TRUE,267,18,3
27978,test,TRUE,5,0,0
279810,odi,TRUE,56,5,0
279810,test,TRUE,2973,129,14
27988,test,FALSE,NA,NA,NA
28010,odi,TRUE,77,2,1
28010,test,TRUE,3407,180,1
28045,test,TRUE,78,27,1
280490,odi,TRUE,229,20,1
28067,odi,TRUE,8,0,0
280734,odi,TRUE,3423,238,37
280734,test,TRUE,3742,240,11
28081,odi,TRUE,12303,826,229
28081,test,TRUE,8249,544,78
28090,odi,TRUE,421,11,2
28090,test,TRUE,368,19,0
28092,test,TRUE,0,9,2
28095,test,TRUE,0,1,0
28107,odi,TRUE,20,0,0
28107,test,TRUE,402,13,0
28114,odi,TRUE,15285,950,42
28114,test,TRUE,31258,1654,21
28118,test,TRUE,616,126,15
28146,odi,TRUE,82,6,0
28146,test,TRUE,1126,40,1
28149,odi,TRUE,10,0,0
281653,odi,TRUE,409,27,1
281974,test,TRUE,77,7,0
28235,odi,TRUE,7436,842,79
28235,test,TRUE,3458,316,12
28624,odi,TRUE,195,13,0
28624,test,TRUE,1901,288,2
28671,odi,TRUE,61,7,1
28751,test,TRUE,0,0,0
28754,odi,TRUE,509,15,0
28754,test,TRUE,1542,109,0
28755,test,TRUE,0,9,0
28756,test,TRUE,0,0,0
28763,odi,TRUE,6144,561,17
28763,test,TRUE,8067,518,10
28770,odi,TRUE,97,8,0
28770,test,TRUE,545,27,1
28772,test,TRUE,0,0,0
28774,odi,TRUE,8,0,0
28774,test,TRUE,122,1,0
28779,odi,TRUE,15416,1122,190
28779,test,TRUE,14070,900,57
28792,odi,TRUE,234,8,2
28794,odi,TRUE,4966,234,21
28794,test,TRUE,15327,1016,26
28808,odi,TRUE,3,0,0
28813,odi,TRUE,194,8,0
28813,test,TRUE,1564,73,7
28814,test,TRUE,0,12,0
28821,test,TRUE,0,0,3
288211,odi,TRUE,392,28,2
288211,test,TRUE,198,13,0
288284,odi,TRUE,166,14,3
288284,test,TRUE,1281,81,2
288305,odi,TRUE,240,13,2
288305,test,TRUE,439,31,3
28850,test,TRUE,0,0,0
28855,test,TRUE,0,0,0
28861,test,TRUE,0,0,0
28864,test,TRUE,55,1,0
28878,test,TRUE,0,2,0
28880,test,TRUE,0,2,0
28884,odi,TRUE,10,0,0
28884,test,TRUE,38,2,0
288992,odi,TRUE,211,12,5
288992,test,TRUE,320,24,1
290462,odi,TRUE,1190,93,24
290462,test,TRUE,135,12,1
290630,odi,TRUE,625,45,5
290645,odi,TRUE,274,12,1
290716,odi,TRUE,1367,141,24
290727,odi,TRUE,13,1,0
290948,odi,TRUE,444,32,8
290948,test,TRUE,1980,91,3
291088,odi,TRUE,54,2,0
291844,odi,TRUE,1764,127,39
292152,odi,TRUE,398,24,6
29260,test,TRUE,288,97,2
29264,odi,TRUE,1526,92,35
29264,test,TRUE,3432,277,42
29268,test,TRUE,1,0,0
29280,odi,TRUE,19,0,0
29280,test,TRUE,38,1,0
29290,test,TRUE,1194,110,1
29297,test,TRUE,0,0,0
29299,odi,TRUE,29,0,0
29299,test,TRUE,132,6,0
293031,odi,TRUE,136,4,0
293831,odi,TRUE,1751,93,9
293831,test,TRUE,2615,102,8
293983,odi,TRUE,1159,57,6
29529,test,TRUE,0,9,1
29533,test,TRUE,0,5,0
29543,test,TRUE,22,0,0
295644,odi,TRUE,262,21,4
29632,odi,TRUE,7678,366,85
29632,test,TRUE,1463,62,3
29646,odi,TRUE,23,2,0
29646,test,TRUE,4045,272,3
29654,test,TRUE,0,0,0
296597,odi,TRUE,703,76,3
296597,test,TRUE,1100,86,0
29663,test,TRUE,118,198,12
29667,test,TRUE,0,0,0
29674,test,TRUE,0,0,0
29712,test,TRUE,35,1,0
29721,test,TRUE,0,7,0
29725,odi,TRUE,653,47,17
29725,test,TRUE,834,36,4
297433,odi,TRUE,3758,437,92
297433,test,TRUE,10228,719,56
297488,odi,TRUE,952,62,7
297499,test,TRUE,12,0,0
297517,odi,TRUE,50,3,0
297524,odi,TRUE,118,3,0
297583,odi,TRUE,126,6,0
297583,test,TRUE,338,10,1
297628,odi,TRUE,771,74,8
297628,test,TRUE,114,10,0
297634,odi,TRUE,16,0,0
297635,odi,TRUE,1107,69,12
297635,test,TRUE,753,32,2
298195,odi,TRUE,75,1,3
298197,odi,TRUE,104,4,0
298438,odi,TRUE,4047,511,81
298438,test,TRUE,318,26,1
29852,test,TRUE,0,1,0
299572,odi,TRUE,5186,373,106
299572,test,TRUE,2555,146,17
29976,odi,TRUE,30,5,0
299812,odi,FALSE,NA,NA,NA
299814,odi,TRUE,12,0,0
299821,odi,TRUE,11,0,0
29990,odi,TRUE,3822,228,9
29990,test,TRUE,1548,64,2
29998,odi,TRUE,22,1,0
30009,odi,TRUE,3443,187,20
30009,test,TRUE,1823,124,6
30018,odi,TRUE,512,25,1
30018,test,TRUE,185,8,0
30019,test,TRUE,0,17,0
30028,odi,TRUE,3979,291,67
30028,test,TRUE,5538,587,61
30030,odi,TRUE,63,2,1
30030,test,TRUE,181,8,2
30042,odi,TRUE,560,27,2
30042,test,TRUE,46,2,0
30045,odi,TRUE,2392,176,15
30045,test,TRUE,2080,134,4
30049,odi,TRUE,178,10,1
30049,test,TRUE,231,11,0
300617,odi,TRUE,14,1,0
300618,odi,TRUE,1605,112,15
300618,test,TRUE,1917,119,10
300619,odi,TRUE,277,14,2
300619,test,TRUE,603,34,4
300624,odi,TRUE,360,24,1
300628,odi,TRUE,5191,262,43
300628,test,TRUE,12830,681,44
300629,odi,TRUE,83,3,0
300631,odi,TRUE,3485,362,52
300631,test,TRUE,1629,151,12
30066,test,TRUE,0,0,0
30077,odi,TRUE,265,16,2
30102,odi,TRUE,1078,69,24
30102,test,TRUE,2381,141,28
30107,odi,TRUE,185,11,0
30112,odi,TRUE,188,14,2
30116,odi,TRUE,616,24,0
30116,test,TRUE,4422,246,3
30117,test,TRUE,288,6,0
301236,odi,TRUE,4419,246,25
301236,test,TRUE,5294,207,3
30132,test,TRUE,0,6,0
30135,odi,TRUE,13,0,0
30135,test,TRUE,0,1,0
30149,odi,TRUE,20,0,0
30149,test,TRUE,42,0,0
30151,odi,TRUE,39,3,0
30151,test,TRUE,0,0,0
30154,test,TRUE,28,1,0
30157,odi,TRUE,27,2,0
30173,test,TRUE,0,0,0
30176,odi,TRUE,1536,57,6
30176,test,TRUE,6455,302,9
30178,test,TRUE,335,139,2
30182,odi,TRUE,43,1,1
30182,test,TRUE,164,0,4
301847,odi,TRUE,9,0,0
301847,test,TRUE,60,3,0
302582,test,TRUE,700,32,1
302845,odi,TRUE,1758,141,26
302850,odi,TRUE,6,1,0
302875,odi,TRUE,244,14,2
30288,odi,FALSE,NA,NA,NA
30288,test,TRUE,28,0,0
303341,odi,TRUE,155,8,1
303349,odi,TRUE,73,6,1
303412,odi,TRUE,2,0,0
303420,odi,TRUE,40,0,0
303423,odi,TRUE,4396,309,43
303423,test,TRUE,1120,69,0
303427,odi,TRUE,6864,643,149
303427,test,TRUE,840,69,7
303435,odi,FALSE,NA,NA,NA
303437,odi,TRUE,8,0,0
303508,odi,TRUE,23,2,1
303669,odi,TRUE,8650,614,54
303669,test,TRUE,24534,1515,46
304735,odi,TRUE,29,2,0
306982,odi,TRUE,51,2,0
307075,odi,TRUE,677,40,11
307077,odi,TRUE,4,0,0
307234,odi,TRUE,26,0,1
307235,odi,TRUE,7,0,0
307237,odi,FALSE,NA,NA,NA
30732,odi,TRUE,331,25,7
30732,test,TRUE,159,21,5
30743,test,TRUE,0,0,0
307449,odi,TRUE,218,14,1
30745,odi,TRUE,1166,63,9
30745,test,TRUE,148,5,0
307495,test,TRUE,28,0,0
30750,odi,TRUE,3282,222,4
30750,test,TRUE,17785,1135,5
307528,odi,TRUE,28,0,0
307652,odi,TRUE,58,0,0
307653,odi,TRUE,300,21,3
307657,odi,TRUE,22,0,0
307756,odi,TRUE,2580,215,33
307808,odi,TRUE,2366,123,26
308235,odi,TRUE,1380,123,16
308235,test,TRUE,202,18,1
308251,odi,TRUE,693,57,24
308294,odi,TRUE,278,15,0
308294,test,TRUE,11,0,0
308410,odi,TRUE,300,21,10
308418,odi,TRUE,121,3,0
308515,odi,TRUE,119,3,2
308691,odi,TRUE,85,1,1
30873,odi,TRUE,645,25,3
30873,test,TRUE,1108,87,1
308794,odi,TRUE,272,19,5
308798,odi,TRUE,269,16,1
308967,odi,TRUE,4787,444,184
308967,test,TRUE,5365,340,33
30908,test,TRUE,0,0,0
30912,odi,TRUE,645,29,1
30912,test,TRUE,266,18,0
30923,odi,TRUE,90,1,0
30923,test,TRUE,297,5,1
30934,odi,TRUE,3101,99,10
30934,test,TRUE,5282,220,1
30936,test,TRUE,2,197,0
30938,odi,TRUE,61,3,0
30938,test,TRUE,626,63,0
30939,test,TRUE,771,108,7
30950,test,TRUE,0,0,0
30954,odi,TRUE,331,15,0
30970,test,TRUE,0,0,0
30974,test,TRUE,0,16,0
30996,test,TRUE,0,39,0
30999,odi,TRUE,5,1,0
30999,test,TRUE,111,8,0
31004,test,TRUE,0,0,0
310107,odi,FALSE,NA,NA,NA
31021,test,TRUE,0,16,0
31025,odi,TRUE,57,1,0
31025,test,TRUE,8,0,0
31034,odi,TRUE,1721,122,8
31036,odi,TRUE,1845,95,8
31036,test,TRUE,3742,159,5
31038,odi,TRUE,808,43,4
31038,test,TRUE,3181,132,2
31045,test,TRUE,0,0,0
31048,odi,TRUE,2,0,0
310519,odi,TRUE,16,1,1
310519,test,TRUE,19,1,0
31061,test,TRUE,0,26,0
310958,odi,TRUE,55,2,4
310958,test,TRUE,249,16,0
31107,odi,TRUE,82,4,0
31107,test,TRUE,1103,79,3
311158,odi,TRUE,3619,282,109
311158,test,TRUE,12427,833,138
311427,odi,TRUE,195,10,3
311592,odi,TRUE,756,43,14
311592,test,TRUE,4177,255,49
313430,odi,TRUE,60,5,3
313432,odi,TRUE,156,4,3
313526,odi,TRUE,82,9,1
314615,odi,TRUE,822,48,10
314650,odi,TRUE,135,6,0
314650,test,TRUE,2342,87,3
315035,odi,TRUE,587,34,3
315051,odi,TRUE,108,5,0
315232,odi,TRUE,1569,103,42
315585,test,TRUE,312,16,0
315586,odi,TRUE,86,7,0
315586,test,TRUE,20,0,1
315594,odi,TRUE,513,44,12
315623,odi,TRUE,9,0,0
316102,odi,TRUE,650,40,8
316153,test,TRUE,448,11,0
316363,test,TRUE,50,3,0
316397,odi,TRUE,1979,108,5
316397,test,TRUE,9588,512,29
317248,odi,TRUE,124,9,1
317250,odi,TRUE,9,0,0
317252,odi,TRUE,51,2,0
317252,test,TRUE,328,34,8
317273,odi,TRUE,3712,268,53
317273,test,TRUE,1520,117,17
317293,odi,FALSE,NA,NA,NA
31760,test,TRUE,49,80,2
31778,odi,TRUE,68,3,0
31778,test,TRUE,185,17,0
317784,odi,TRUE,2,0,0
31791,test,TRUE,0,0,0
31795,test,TRUE,111,5,0
31806,test,TRUE,0,0,0
31808,odi,TRUE,19,0,0
31808,test,TRUE,49,3,0
31811,test,TRUE,0,0,1
31813,test,TRUE,69,3,2
31816,test,TRUE,0,0,0
31820,odi,TRUE,246,12,3
31820,test,TRUE,256,8,3
31830,test,TRUE,0,0,0
318334,odi,TRUE,1512,99,27
318337,odi,TRUE,10,0,0
318339,odi,TRUE,2765,137,26
318340,odi,TRUE,1923,132,4
318340,test,TRUE,281,14,0
31872,test,TRUE,30,0,0
318788,odi,TRUE,2046,138,28
318788,test,TRUE,1936,74,13
318842,odi,TRUE,231,8,3
318842,test,TRUE,316,12,3
318845,odi,TRUE,1313,131,22
31939,test,TRUE,0,0,0
319439,odi,TRUE,138,10,3
319613,odi,TRUE,2,0,0
319746,odi,TRUE,160,5,3
319758,odi,TRUE,587,49,15
320281,odi,TRUE,11,2,1
320284,odi,TRUE,137,8,0
320652,odi,TRUE,3630,163,65
320652,test,TRUE,771,37,11
32091,odi,TRUE,7,0,0
32102,odi,TRUE,7,0,0
32102,test,TRUE,117,7,0
32130,odi,TRUE,112,3,0
32130,test,TRUE,492,6,0
32149,test,TRUE,0,2,0
32157,test,TRUE,0,0,0
32168,odi,TRUE,11,0,0
321777,odi,TRUE,4447,342,144
32179,odi,TRUE,400,16,0
32179,test,TRUE,331,18,0
32192,odi,TRUE,91,3,1
32201,odi,TRUE,332,11,0
32201,test,TRUE,45,1,0
32202,test,TRUE,232,10,0
32207,test,TRUE,0,0,0
32220,test,TRUE,0,0,0
32222,test,TRUE,1774,332,19
32224,test,TRUE,607,6,0
32226,odi,TRUE,11,0,0
32231,odi,TRUE,399,22,3
32231,test,TRUE,794,97,7
32236,test,TRUE,0,0,0
32242,odi,TRUE,962,79,7
32242,test,TRUE,1927,126,1
32249,odi,FALSE,NA,NA,NA
32249,test,TRUE,15,0,0
32257,odi,TRUE,149,7,0
32278,test,TRUE,0,0,0
32283,odi,TRUE,1223,74,12
32283,test,TRUE,2103,197,9
32284,test,TRUE,0,0,0
32309,test,TRUE,765,35,4
32323,odi,TRUE,3083,157,0
32323,test,TRUE,4156,165,4
323244,odi,TRUE,37,0,0
323244,test,TRUE,372,19,3
323389,odi,TRUE,3519,254,37
323389,test,TRUE,4772,263,18
32345,odi,TRUE,367,7,5
32345,test,TRUE,703,11,0
32346,odi,TRUE,225,11,0
32346,test,TRUE,370,6,0
32357,test,TRUE,810,65,0
32371,test,TRUE,0,0,0
32391,odi,TRUE,260,12,2
32391,test,TRUE,18,2,0
324260,test,TRUE,1107,56,0
324358,odi,TRUE,83,3,1
324358,test,TRUE,361,19,0
32498,odi,TRUE,713,62,43
325012,odi,TRUE,1591,134,49
325026,odi,TRUE,3149,382,155
325026,test,TRUE,570,33,7
32540,odi,TRUE,130,4,0
32540,test,TRUE,16217,863,16
326016,odi,TRUE,747,46,8
326016,test,TRUE,1225,77,1
326017,odi,TRUE,3,0,0
326434,odi,TRUE,2628,224,24
326434,test,TRUE,3581,248,17
326632,odi,TRUE,184,16,1
326632,test,TRUE,2557,183,14
326637,odi,TRUE,89,5,3
32685,odi,TRUE,1941,142,37
32685,test,TRUE,2076,131,18
326968,odi,TRUE,874,77,43
326968,test,TRUE,594,44,2
327830,odi,TRUE,224,14,5
327830,test,TRUE,163,13,1
327947,odi,FALSE,NA,NA,NA
327947,test,TRUE,110,15,3
328026,odi,TRUE,249,17,10
329087,test,TRUE,12,1,1
32965,odi,TRUE,112,7,1
32965,test,TRUE,142,8,1
32966,odi,TRUE,58,3,0
32966,test,TRUE,23,1,0
32973,odi,TRUE,3,0,0
32973,test,TRUE,20,2,0
33009,test,TRUE,32,1,1
330223,odi,TRUE,495,24,4
33027,test,FALSE,NA,NA,NA
33028,test,TRUE,0,0,0
33034,odi,TRUE,31,0,0
33034,test,TRUE,4,0,0
33044,odi,TRUE,67,1,0
33044,test,TRUE,756,12,0
33058,odi,TRUE,1109,47,5
33058,test,TRUE,1183,55,1
33059,test,TRUE,0,0,1
33062,test,TRUE,0,42,1
33066,odi,TRUE,1092,70,1
33066,test,TRUE,2938,159,0
33068,test,TRUE,0,0,0
33085,odi,FALSE,NA,NA,NA
33088,test,TRUE,4,0,0
330902,odi,TRUE,359,18,1
330902,test,TRUE,162,3,5
33091,test,TRUE,78,4,0
33092,test,TRUE,3,0,1
33120,odi,TRUE,331,16,1
33120,test,TRUE,383,13,0
33127,odi,TRUE,127,8,0
33127,test,TRUE,533,14,0
33129,odi,TRUE,14,0,0
331375,odi,TRUE,56,2,0
331375,test,TRUE,1338,98,9
33141,odi,TRUE,2143,145,30
33151,odi,TRUE,27,3,0
33151,test,TRUE,10,1,0
33152,odi,TRUE,20,1,0
33152,test,TRUE,100,6,0
33164,test,TRUE,0,0,0
33182,test,TRUE,0,10,0
33186,test,TRUE,4,59,1
33187,test,TRUE,230,11,0
332921,odi,TRUE,3,0,0
332937,odi,TRUE,16,0,0
332937,test,TRUE,61,0,0
332978,odi,TRUE,83,6,2
332980,odi,TRUE,1674,94,12
332996,odi,TRUE,337,22,3
332996,test,TRUE,384,13,1
333000,odi,TRUE,1225,48,30
333000,test,TRUE,1569,83,7
333001,odi,TRUE,234,16,3
333001,test,TRUE,121,4,0
333002,odi,TRUE,0,0,0
333002,test,TRUE,23,0,1
333029,odi,FALSE,NA,NA,NA
333066,odi,TRUE,1803,172,44
33335,odi,TRUE,6005,476,120
33335,test,TRUE,1445,100,4
333780,test,TRUE,78,3,0
333782,odi,TRUE,170,5,4
334337,odi,TRUE,649,46,6
334337,test,TRUE,2234,123,1
334340,odi,TRUE,475,27,3
334621,odi,TRUE,263,13,4
334946,odi,TRUE,13,0,0
337790,odi,TRUE,3053,206,50
337790,test,TRUE,2221,101,4
33816,odi,TRUE,97,2,1
33816,test,TRUE,189,17,3
33850,test,TRUE,753,204,2
33859,test,TRUE,459,5,0
33882,test,TRUE,86,3,0
33891,odi,FALSE,NA,NA,NA
33891,test,TRUE,2,0,0
33895,test,TRUE,0,0,0
33943,odi,TRUE,469,26,9
33943,test,TRUE,169,8,0
33949,odi,TRUE,504,31,4
33949,test,TRUE,642,32,1
33952,odi,TRUE,24,0,0
33952,test,TRUE,1,0,0
33958,odi,TRUE,39,0,0
33958,test,TRUE,245,21,2
33963,odi,TRUE,135,4,0
33963,test,TRUE,80,9,0
33975,odi,TRUE,5089,206,25
33975,test,TRUE,7942,317,22
33999,test,TRUE,0,0,0
34007,test,TRUE,0,15,0
34019,odi,TRUE,19,1,0
34020,test,FALSE,NA,NA,NA
34026,test,TRUE,30,3,1
34028,odi,TRUE,6329,335,44
34028,test,TRUE,7135,358,38
34057,odi,FALSE,NA,NA,NA
34059,odi,TRUE,3144,135,41
34059,test,TRUE,54,4,0
34060,test,TRUE,2,0,0
34074,odi,TRUE,24,0,0
34074,test,TRUE,129,8,0
34078,odi,TRUE,381,16,6
34081,test,TRUE,18,0,0
34085,odi,TRUE,79,2,0
34085,test,TRUE,1467,74,3
340854,odi,TRUE,215,22,4
34086,odi,TRUE,63,1,0
34090,test,TRUE,0,0,0
34102,odi,TRUE,12606,1107,363
34102,test,TRUE,7538,473,88
34103,odi,TRUE,5702,405,41
34103,test,TRUE,2737,221,19
34105,odi,TRUE,1109,62,17
34105,test,TRUE,2037,110,8
34109,odi,TRUE,35,0,0
34109,test,TRUE,186,6,0
34118,odi,TRUE,135,9,0
34136,odi,TRUE,14,0,0
34154,test,TRUE,0,0,0
341593,odi,TRUE,263,17,1
341593,test,TRUE,1903,70,4
34174,test,TRUE,564,84,2
34189,test,FALSE,NA,NA,NA
34211,odi,TRUE,73,6,0
34211,test,TRUE,136,1,0
34214,odi,TRUE,11,0,1
34214,test,TRUE,22,0,0
34215,test,TRUE,141,32,1
342182,odi,TRUE,29,1,0
342616,odi,TRUE,90,11,0
342616,test,TRUE,484,44,9
342619,odi,TRUE,85,14,2
34264,odi,TRUE,14,0,0
34274,odi,TRUE,121,2,0
34274,test,TRUE,539,38,4
343305,odi,TRUE,75,10,2
343305,test,TRUE,153,9,1
343529,odi,TRUE,177,17,8
343529,test,TRUE,240,9,0
343548,odi,TRUE,2,0,0
345821,odi,TRUE,1844,172,20
345821,test,TRUE,597,32,3
345822,test,TRUE,77,2,0
345825,odi,TRUE,112,10,0
34741,test,TRUE,68,9,1
348016,odi,TRUE,522,39,0
348024,odi,TRUE,483,15,0
348024,test,TRUE,14571,594,17
348026,odi,TRUE,278,31,10
348026,test,TRUE,2540,161,14
348034,odi,TRUE,1791,115,29
348034,test,TRUE,257,14,0
348037,odi,TRUE,1,0,0
348049,odi,TRUE,233,18,8
348054,odi,TRUE,494,54,3
348054,test,TRUE,356,17,1
348056,odi,TRUE,775,75,21
348056,test,TRUE,1550,117,16
348059,odi,TRUE,357,18,3
348059,test,TRUE,161,6,1
348091,odi,TRUE,47,5,0
348091,test,TRUE,1521,95,2
348109,odi,TRUE,220,9,3
348129,odi,TRUE,397,18,0
348133,odi,TRUE,1606,145,27
348135,odi,TRUE,202,7,5
34814,test,TRUE,1,7,0
348144,odi,TRUE,7652,610,69
348144,test,TRUE,8153,527,24
348148,odi,TRUE,601,37,18
348148,test,TRUE,346,15,0
348152,odi,FALSE,NA,NA,NA
348154,odi,TRUE,15,0,1
348154,test,TRUE,126,13,0
349853,odi,FALSE,NA,NA,NA
349853,test,TRUE,136,5,0
350629,odi,TRUE,814,72,16
350632,odi,TRUE,184,10,0
351588,odi,TRUE,167,16,5
351588,test,TRUE,1143,108,20
352048,odi,TRUE,1767,115,33
35263,odi,TRUE,7929,1132,136
35263,test,TRUE,10441,1233,91
35280,odi,TRUE,242,5,1
35280,test,TRUE,276,16,1
35281,odi,TRUE,13,1,0
35281,test,TRUE,42,9,0
352894,odi,TRUE,751,48,2
35308,test,TRUE,0,4,0
35313,test,TRUE,0,0,0
35320,odi,TRUE,21368,2016,195
35320,test,TRUE,29437,2058,69
353431,odi,TRUE,172,11,3
35390,odi,TRUE,56,5,1
355107,odi,TRUE,75,3,0
355267,odi,TRUE,0,0,0
355269,odi,TRUE,1496,128,38
355269,test,TRUE,1069,88,11
355583,odi,TRUE,339,13,0
35565,odi,TRUE,403,24,3
35577,test,TRUE,6,151,4
35582,odi,TRUE,1031,107,19
35627,odi,TRUE,12,2,0
35654,odi,TRUE,5179,228,24
35654,test,TRUE,11450,560,17
35656,odi,TRUE,126,3,0
35656,test,TRUE,620,49,3
35657,odi,TRUE,0,0,0
35657,test,TRUE,4,0,0
35673,odi,TRUE,194,15,1
35673,test,TRUE,145,2,0
35712,odi,TRUE,830,33,0
35712,test,TRUE,8011,616,6
35713,odi,TRUE,139,5,0
35713,test,TRUE,3,0,0
35731,odi,TRUE,146,5,2
35731,test,TRUE,24,2,0
35805,odi,TRUE,363,16,3
35930,test,TRUE,0,0,0
35933,odi,TRUE,90,11,0
35933,test,TRUE,2423,217,2
35939,odi,TRUE,56,2,0
35939,test,TRUE,133,9,0
35940,test,TRUE,0,0,0
359746,odi,TRUE,499,33,4
360456,odi,TRUE,724,50,6
360456,test,TRUE,861,50,1
36054,odi,TRUE,123,11,1
36064,odi,TRUE,16,0,0
36064,test,TRUE,1063,30,1
36069,odi,TRUE,116,7,2
36069,test,TRUE,25,3,2
36072,test,TRUE,355,9,0
36075,odi,TRUE,1401,52,10
36075,test,TRUE,3618,140,7
36078,odi,TRUE,12,0,0
36078,test,TRUE,50,1,0
36080,odi,TRUE,11,0,0
36080,test,TRUE,30,1,0
36084,odi,TRUE,9924,908,155
36084,test,TRUE,3277,260,22
360911,odi,TRUE,15,1,0
360911,test,TRUE,110,4,0
36175,test,TRUE,8,11,0
36177,test,TRUE,0,0,0
36179,odi,TRUE,56,0,0
36179,test,TRUE,269,1,0
36180,odi,TRUE,46,1,0
36180,test,TRUE,629,43,1
36181,test,TRUE,0,0,0
36183,test,TRUE,49,4,0
36185,odi,TRUE,9760,720,86
36185,test,TRUE,9479,612,39
36187,odi,FALSE,NA,NA,NA
36192,odi,TRUE,417,31,18
36192,test,TRUE,20,3,0
36194,test,TRUE,148,5,0
361952,odi,TRUE,685,92,35
362079,odi,TRUE,3,0,0
362201,odi,TRUE,116,10,3
362541,odi,TRUE,274,14,7
362541,test,TRUE,1225,70,8
362603,odi,TRUE,408,27,24
362710,odi,FALSE,NA,NA,NA
36283,test,TRUE,1,3,3
36285,odi,FALSE,NA,NA,NA
