cricinfo_id,unique_player_id,final_player_name,source_country_text,espn_profile_found,espn_full_name,espn_display_name,espn_first_name,espn_last_name,espn_date_of_birth,espn_is_active,espn_active_status,standard_batting_code,standard_batting_style,standard_bowling_code,standard_bowling_style,espn_playing_role,espn_playing_role_id,espn_country_name,espn_major_teams
1301686,1301686,Kapil Kumar,PHI,True,Kapil Kumar,Kapil Kumar,Kapil,Kumar,1988-10-28,True,active,RHB,Right Hand Bat,RF,Right Arm Fast,Unknown,UKN,Philippines,Philippines
800675,800675,Karan KC,NEP,True,Karan Khatri Chhetri,Karan KC,Karan,KC,1991-10-10,True,active,RHB,Right Hand Bat,RF,Right Arm Fast,Allrounder,AR,Nepal,Nepal
1527800,1527800,Karan Singh,CYP,True,Karan Singh,Karan Singh,Karan,Singh,2001-06-14,True,active,RHB,Right Hand Bat,SLA,Slow Left Arm Orthodox,Unknown,UKN,Cyprus,Cyprus
1435271,1435271,Karanbir Singh,AUT,True,Karanbir Singh,Karanbir Singh,Karanbir,Singh,1995-09-01,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,,
793467,793467,Karim Janat,AFG,True,Karim Janat,Karim Janat,Karim,Janat,1998-08-11,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Batting allrounder,BTA,Afghanistan,Afghanistan|Afghanistan A|Afghanistan Under-19s|Band-e-Amir Region|Colombo Kaps|Comilla Victorians|Fortune Barishal|Gujarat Titans|Gulf Giants|Kabul Eagles|Kabul Green|MI Cape Town|Morrisville Samp Army|Sharjah Warriorz|Speen Ghar Region|Surrey Jaguars
319758,319758,Karim Sadiq,AFG,True,Karim Sadiq Khan,Karim Sadiq,Karim,Sadiq,1984-01-05,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Opening batter,OBT,Afghanistan,Afghanistan|Boost Region|Colombo Kaps
1337247,1337247,Karma Dorji,BHU,True,Karma Dorji,Karma Dorji,Karma,Dorji,2006-08-25,True,active,RHB,Right Hand Bat,,,Unknown,UKN,Bhutan,Bhutan|Bhutan Under-19s
1448380,1448380,Karthik Jayaraj,CAY,True,Karthik Jayaraj,Karthik Jayaraj,Karthik,Jayaraj,2000-01-01,True,active,RHB,Right Hand Bat,,,Unknown,UKN,Cayman Islands,Miami Lions
1314059,1314059,Karthik Pillai,BUL,True,Karthik Sreekumar Pillai,Karthik Pillai,Karthik,Pillai,2000-07-26,True,active,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Unknown,UKN,Bulgaria,Bulgaria
1082755,1082755,Karweng NG,PHI,True,Karweng NG,Karweng NG,Karweng,NG,1981-08-21,True,active,RHB,Right Hand Bat,,,Unknown,UKN,Philippines,Philippines
1397996,1397996,Kashif Abbas,KSA,True,Kashif Abbas,Kashif Abbas,Kashif,Abbas,1987-06-20,True,active,LHB,Left Hand Bat,LM,Left Arm Medium,Unknown,UKN,Saudi Arabia,Saudi Arabia
1282247,1282247,Kashif Ali,PAK,True,Kashif Ali,Kashif Ali,Kashif,Ali,1994-06-06,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Bowler,BL,Pakistan,Pakistan|Northern (Pakistan)|Northern 2nd XI (Pakistan)|Peshawar Zalmi|Rawalpindi|Rawalpindi Region
229225,229225,Kashif Daud,UAE,True,Kashif Daud,Kashif Daud,Kashif,Daud,1986-02-10,True,active,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Bowling allrounder,BLA,United Arab Emirates,United Arab Emirates|Sharjah|Sialkot Stallions|Agriculture Development Bank of Pakistan
1482333,1482333,Kashif Khan,SGP,True,Muhammad Kashif Ali Khan,Kashif Khan,Kashif,Khan,1988-11-11,True,active,RHB,Right Hand Bat,SLA,Slow Left Arm Orthodox,Unknown,UKN,Singapore,Singapore
41036,41036,Kashif Raza,PAK,True,Kashif Raza,Kashif Raza,Kashif,Raza,1979-12-26,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Pakistan,Pakistan|Lahore Division|Pakistan Reserves|Punjab (Pakistan)|Redco Pakistan Ltd|Sheikhupura Cricket Association|Sialkot Stallions|Water and Power Development Authority
1344843,1344843,Kashif Siddique,KSA,True,Kashif Siddique,Kashif Siddique,Kashif,Siddique,1989-04-04,True,active,LHB,Left Hand Bat,,,Unknown,UKN,Saudi Arabia,Saudi Arabia
1498777,1498777,Kasir Ahmed,HUN,True,Kasir Ahmed,Kasir Ahmed,Kasir,Ahmed,2000-09-02,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Hungary,Hungary
647735,647735,Kau Qalo,Fiji,True,Kau Qalo,Kau Qalo,Kau,Qalo,1993-10-07,True,active,LHB,Left Hand Bat,,,Unknown,UKN,Fiji,Fiji Under-19s
1387417,1387417,Kaung Htet Kyaw,MYAN,True,Kaung Htet Kyaw,Kaung Htet Kyaw,Kaung,Kyaw,2002-04-11,True,active,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Unknown,UKN,Myanmar,Myanmar
1516419,1516419,Kaung Ko Ko,MYAN,True,Kaung Ko Ko,Kaung Ko Ko,Kaung,Ko,2006-05-30,True,active,RHB,Right Hand Bat,,,Unknown,UKN,Myanmar,Myanmar
1403925,1403925,Kawsar Khan,BRA,True,MD Kawsar Khan,Kawsar Khan,Kawsar,Khan,1997-05-01,True,active,,,,,Unknown,UKN,Brazil,Brazil
1492940,1492940,Kazim Somani,MWI,True,Muhammad Kazim Somani,Kazim Somani,Kazim,Somani,2005-10-14,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Malawi,Malawi
1204128,1204128,Khaibar Deldar,HUN,True,Khaibar Deldar,Khaibar Deldar,Khaibar,Deldar,1990-04-07,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Hungary,Hungary XI
1397997,1397997,Khalander Mustafa,KSA,True,Mohammed Khalander Mustafa,Khalander Mustafa,Khalander,Mustafa,1981-10-03,True,active,RHB,Right Hand Bat,LM,Left Arm Medium,Unknown,UKN,Saudi Arabia,Saudi Arabia
927619,927619,Khaled Ahmed,BAN,True,Syed Khaled Ahmed,Khaled Ahmed,Khaled,Ahmed,1992-09-20,True,active,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Bowler,BL,Bangladesh,Bangladesh|Bangladesh A|Chittagong Kings|Fortune Barishal|Khulna Tigers|Rangpur Riders|Sylhet Division|Sylhet Titans
55952,55952,Khaled Mahmud,BAN,True,Khaled Mahmud,Khaled Mahmud,Khaled,Mahmud,1971-07-26,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Allrounder,AR,Bangladesh,Bangladesh|Dhaka Division|Dhaka Metropolis
55954,55954,Khaled Mashud,BAN,True,Khaled Mashud,Khaled Mashud,Khaled,Mashud,1976-02-08,True,active,RHB,Right Hand Bat,,,Wicketkeeper batter,WBT,Bangladesh,Bangladesh|Rajshahi Division
1230629,1230629,Khalid Ahmadi,BEL,True,Khalid Ahmadi,Khalid Ahmadi,Khalid,Ahmadi,1995-01-01,True,active,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Unknown,UKN,Belgium,Belgium
41038,41038,Khalid Hasan,PAK,True,Khalid Hasan,Khalid Hasan,Khalid,Hasan,1937-07-14,False,inactive,RHB,Right Hand Bat,LBG,Leg Break Googly,Unknown,UKN,Pakistan,Pakistan|Lahore|Punjab
41039,41039,Khalid Ibadulla,PAK,True,Khalid Ibadulla,Billy Ibadulla,Billy,Ibadulla,1935-12-20,False,inactive,RHB,Right Hand Bat,OB,Right Arm Off Break,Unknown,UKN,Pakistan,Pakistan|Otago|Punjab|Tasmania|Warwickshire
624813,624813,Khalid Kail,OMA,True,Khalid Kail,Khalid Kail,Khalid,Kail,1996-10-13,True,active,RHB,Right Hand Bat,,,Middle-order batter,MBT,Oman,Oman|Abbottabad Cricket Association Under-19s|Abbottabad Falcons|State Bank of Pakistan
24229,24229,Khalid Khan,HKG,True,Khalid Khan,Khalid Khan,Khalid,Khan,1971-02-07,True,active,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Unknown,UKN,Hong Kong,Hong Kong
41046,41046,Khalid Latif,PAK,True,Khalid Latif,Khalid Latif,Khalid,Latif,1985-11-04,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Top-order batter,TBT,Pakistan,Pakistan|Rajshahi Royals|Islamabad United|Karachi|Karachi Whites|National Bank of Pakistan|Pakistan Under-19s|Port Qasim Authority
1490911,1490911,Khalid Niazi,SUI,True,Khalid Niazi,Khalid Niazi,Khalid,Niazi,2005-07-09,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Unknown,UKN,Switzerland,Switzerland
1141545,1141545,Khalid Shah,UAE,True,Khalid Shah,Khalid Shah,Khalid,Shah,1996-07-16,True,active,LHB,Left Hand Bat,,,Opening batter,OBT,United Arab Emirates,United Arab Emirates|Bangla Tigers|Bangla Tigers Mississauga|Chicago Windchasers|Dubai Capitals|UAE Blues|UP Nawabs
41041,41041,Khalid Wazir,PAK,True,Syed Khalid Wazir,Khalid Wazir,Khalid,Wazir,1936-04-27,False,inactive,RHB,Right Hand Bat,RFM,Right Arm Fast Medium,Unknown,UKN,Pakistan,Pakistan
580989,580989,Khalid Zahid,SWE,True,Khalid Ahmad Zahid,Khalid Zahid,Khalid,Zahid,1991-12-02,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Bowler,BL,Sweden,Sweden
1196075,1196075,Khalil Gurbaz,AFG,True,Khalil Gurbaz,Khalil Gurbaz,Khalil,Gurbaz,2001-02-28,True,active,RHB,Right Hand Bat,LB,Leg Break,Bowler,BL,Afghanistan,Afghanistan|Afghanistan A|Hindukush Strikers|Kabul Eagles|Khost Province|Mis Ainak Region|Pamir Legends|UP Nawabs
25905,25905,Khaliq Dad,AFG,True,Khaliq Dad Noori,Khaliq Dad,Khaliq,Dad,1984-01-01,True,active,RHB,Right Hand Bat,RFM,Right Arm Fast Medium,Bowler,BL,Afghanistan,Afghanistan
1345173,1345173,Khan Arbaaz,LES,True,Khan Mohammad Arbaaz,Khan Arbaaz,Khan,Arbaaz,2003-07-12,True,active,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Unknown,UKN,Lesotho,Lesotho
41043,41043,Khan Mohammad,PAK,True,Khan Mohammad,Khan Mohammad,Khan,Mohammad,1928-01-01,False,inactive,RHB,Right Hand Bat,RFM,Right Arm Fast Medium,Unknown,UKN,Pakistan,Pakistan|Bahawalpur|Karachi|Lahore|Northern India|Punjab University|Sindh|Somerset
1403967,1403967,Khandubhai Ahir,PAN,True,Khandubhai Durlabhbhai Ahir,Khandubhai Ahir,Khandubhai,Ahir,1975-11-09,True,active,RHB,Right Hand Bat,,,Unknown,UKN,Panama,Panama
1329699,1329699,Khawaja Nafay,PAK,True,Khawaja Muhammad Nafay,Khawaja Nafay,Khawaja,Nafay,2002-02-13,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Wicketkeeper batter,WBT,Pakistan,Pakistan|Chattogram Challengers|Chittagong Kings|Deccan Gladiators|Overseas Warriors|Quetta Gladiators|Rangpur Riders
585081,585081,Khawar Ali,OMA,True,Khawar Ali,Khawar Ali,Khawar,Ali,1985-12-20,True,active,RHB,Right Hand Bat,LB,Leg Break,Opening batter,OBT,Oman,Oman
1217295,1217295,Khawar Zafar,KSA,True,Khawar Zafar,Khawar Zafar,Khawar,Zafar,1984-05-16,True,active,RHB,Right Hand Bat,LBG,Leg Break Googly,Unknown,UKN,Saudi Arabia,Saudi Arabia
1161456,1161456,Khin Aye,MYAN,True,Khin Aye,Khin Aye,Khin,Aye,1993-05-10,True,active,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Unknown,UKN,Myanmar,Myanmar
580400,580400,Khizar Hayat,MAS,True,Khizar Hayat Durrani,Khizar Hayat,Khizar,Hayat,1989-04-01,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Bowler,BL,Malaysia,Malaysia
1188641,1188641,Khizer Ahmed,NOR,True,Khizer Ahmed,Khizer Ahmed,Khizer,Ahmed,1991-11-18,True,active,RHB,Right Hand Bat,,,Wicketkeeper batter,WBT,Norway,Norway
41224,41224,Khurram Chohan,CAN,True,Khurram Rasheed Chohan,Khurram Chohan,Khurram,Chohan,1980-02-22,True,active,RHB,Right Hand Bat,RFM,Right Arm Fast Medium,Bowler,BL,Canada,Canada|Lahore Lions|Lahore Whites|Pakistan Under-19s
25589,25589,Khurram Khan,UAE,True,Khurram Khan,Khurram Khan,Khurram,Khan,1971-06-21,True,active,LHB,Left Hand Bat,SLA,Slow Left Arm Orthodox,Top-order batter,TBT,United Arab Emirates,United Arab Emirates|Fly Emirates XI
41140,41140,Khurram Manzoor,PAK,True,Khurram Manzoor,Khurram Manzoor,Khurram,Manzoor,1986-06-10,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Opening batter,OBT,Pakistan,Pakistan|Karachi Blues|Karachi Whites|Karachi Harbour|Karachi Kings|Karachi Urban|Pakistan A|Pakistan Under-19s|Port Qasim Authority|Quetta Gladiators|Rajshahi Division
1077309,1077309,Khurram Nawaz,OMA,True,Khurram Nawaz Khan,Khurram Nawaz,Khurram,Nawaz,1986-01-30,True,active,RHB,Right Hand Bat,,,Middle-order batter,MBT,Oman,Oman
1159495,1159495,Khurram Shahzad,PAK,True,Khurram Shahzad,Khurram Shahzad,Khurram,Shahzad,1999-11-25,True,active,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Bowler,BL,Pakistan,Pakistan|Ghani Glass|Habib Bank Limited|Peshawar Zalmi|Quetta Gladiators
1093668,1093668,Khurram Shahzad,QAT,True,Khurram Shahzad,Khurram Shahzad,Khurram,Shahzad,1988-10-25,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Unknown,UKN,Qatar,Qatar
716733,716733,Khushdil Shah,PAK,True,Khushdil Shah,Khushdil Shah,Khushdil,Shah,1995-02-07,True,active,LHB,Left Hand Bat,SLA,Slow Left Arm Orthodox,Allrounder,AR,Pakistan,Pakistan|Balochistan|Comilla Victorians|FATA Cheetas|Federal Areas|Karachi Kings|Khyber Pakhtunkhwa|Khyber Pakhtunkhwa 2nd XI|Multan Sultans|North West Frontier Province-Baluchistan|Pakistan A|Pakistan Under-23s|Peshawar Zalmi|Rangpur Riders|Water and Power Development Authority
1460551,1460551,Khuzaima Tanveer,UAE,True,Khuzaima Bin Tanveer,Khuzaima Tanveer,Khuzaima,Tanveer,1999-12-20,True,active,RHB,Right Hand Bat,RF,Right Arm Fast,Bowler,BL,United Arab Emirates,Desert Vipers|Dubai Capitals|Karachi Kings|New York Strikers
1159155,1159155,Kim Daeyeon,SKOR,True,Kim Daeyeon,Kim Daeyeon,Kim,Daeyeon,1995-06-22,True,active,RHB,Right Hand Bat,LB,Leg Break,Unknown,UKN,South Korea,South Korea
1516414,1516414,Komang Putra,INA,True,Komang Putra Bayu,Komang Putra,Komang,Putra,2008-04-03,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Indonesia,Indonesia
290645,290645,Krishna Chandran,UAE,True,Krishna Chandran,Krishna Chandran,Krishna,Chandran,1984-08-24,True,active,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Allrounder,AR,United Arab Emirates,United Arab Emirates|Kerala
1319175,1319175,Kristan Tillett,Blz,True,Kristan Tillett,Kristan Tillett,Kristan,Tillett,2000-10-25,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Belize,Belize
1321185,1321185,Kuldeep,POR,True,Kuldeep Gholiya,Kuldeep Gholiya,Kuldeep,Gholiya,1990-02-04,True,active,RHB,Right Hand Bat,,,Unknown,UKN,Portugal,Portugal
1338636,1338636,Kuldeep Gurjar,SKOR,True,Kuldeep Gurjar,Kuldeep Gurjar,Kuldeep,Gurjar,1984-07-26,True,active,RHB,Right Hand Bat,LB,Leg Break,Unknown,UKN,South Korea,South Korea
1046643,1046643,Kuldeep Lal,ESP,True,Kuldeep Lal,Kuldeep Lal,Kuldeep,Lal,1996-07-28,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Middle-order batter,MBT,Spain,Spain
1082768,1082768,Kuldeep Singh,PHI,True,Kuldeep Singh,Kuldeep Singh,Kuldeep,Singh,1997-09-25,True,active,,,,,Middle-order batter,MBT,Philippines,Philippines
559235,559235,Kuldeep Yadav,IND,True,Kuldeep Yadav,Kuldeep Yadav,Kuldeep,Yadav,1994-12-14,True,active,LHB,Left Hand Bat,LWS,Left Arm Wrist Spin,Bowler,BL,India,India|Central Zone|Delhi Capitals|India A|India Under-19s|Kolkata Knight Riders|Mumbai Indians|Uttar Pradesh|Uttar Pradesh Under-19s
1413607,1413607,Kulwinderjeet Singh,PHI,True,Kulwinderjeet Singh,Kulwinderjeet Singh,Kulwinderjeet,Singh,1989-10-12,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Philippines,Philippines
1141934,1141934,Kushal Malla,NEP,True,Kushal Malla,Kushal Malla,Kushal,Malla,2004-03-05,True,active,LHB,Left Hand Bat,SLA,Slow Left Arm Orthodox,Batting allrounder,BTA,Nepal,Nepal|Bhairahawa Gladiators|Desert Vipers|Nepal Under-19s|Rupandehi Challengers
26228,26228,L Amar Singh,IND,True,Ladhabhai Nakum Amar Singh,Amar Singh,Amar,Singh,1910-12-04,False,inactive,RHB,Right Hand Bat,RFM,Right Arm Fast Medium,Unknown,UKN,India,India|Hindus|Maharaja of Patiala's XI|Nawanagar|Western India
26223,26223,L Amarnath,IND,True,Nanik Amarnath Bharadwaj,Lala Amarnath,Lala,Amarnath,1911-09-11,False,inactive,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,India,India|Gujarat|Hindus|Maharaja of Patiala's XI|Railways|Southern Punjab|Uttar Pradesh
51209,51209,L Baichan,WI,True,Leonard Baichan,Len Baichan,Len,Baichan,1946-05-12,False,inactive,LHB,Left Hand Bat,RM,Right Arm Medium,Unknown,UKN,West Indies,West Indies|Guyana
26829,26829,L Balaji,IND,True,Lakshmipathy Balaji,Lakshmipathy Balaji,Lakshmipathy,Balaji,1981-09-27,True,active,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Bowler,BL,India,India|SKM Salem Spartans|Chennai Super Kings|Punjab Kings|Kolkata Knight Riders|Tamil Nadu
1495162,1495162,L Basson,NAM,True,Liam Basson,Liam Basson,Liam,Basson,2007-08-08,True,active,RHB,Right Hand Bat,,,Unknown,UKN,Namibia,Namibia A
1345189,1345189,L Berthe,Mali,True,Lassina Berthe,Lassina Berthe,Lassina,Berthe,1997-12-31,True,active,LHB,Left Hand Bat,RMF,Right Arm Medium Fast,Unknown,UKN,Mali,Mali
1500571,1500571,L Bloomfield,HUN,True,Leo Bloomfield,Leo Bloomfield,Leo,Bloomfield,2004-04-09,True,active,RHB,Right Hand Bat,,,Unknown,UKN,Hungary,Hungary
1463241,1463241,L Bonner,Blz,True,Lawrence Bonner,Lawrence Bonner,Lawrence,Bonner,1998-12-29,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Belize,Belize
1274033,1274033,L Bruce,GIBR,True,Louis Bruce,Louis Bruce,Louis,Bruce,2005-06-25,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Gibraltar,Gibraltar
1195651,1195651,L Canessane,Fran,True,Lingeswaran Canessane,Lingeswaran Canessane,Lingeswaran,Canessane,2002-11-18,True,active,RHB,Right Hand Bat,,,Unknown,UKN,France,France|France Under-19s
1027867,1027867,L Croospulle,SL,True,Dian Lasith Shenan Croospulle,Lasith Croospulle,Lasith,Croospulle,1998-10-04,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Opening batter,OBT,Sri Lanka,Sri Lanka|Ace Capital Cricket Club|Chilaw Marians Cricket Club|Colombo Cricket Club|Dambulla|Dambulla Thunders|Durdanto Dhaka|Galle Gallants|Negombo Cricket Club|New York Strikers|SLC Greys|SLC Reds|Sri Lanka A|Sri Lanka Under-19s|Sri Lanka Under-23s
1333961,1333961,L Denny,COK,True,Liam George Roderick Denny,Liam Denny,Liam,Denny,2005-10-05,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Cook Islands,Cook Islands
848109,848109,L Embuldeniya,SL,True,Lasith Embuldeniya,Lasith Embuldeniya,Lasith,Embuldeniya,1996-10-26,True,active,LHB,Left Hand Bat,SLA,Slow Left Arm Orthodox,Bowler,BL,Sri Lanka,Sri Lanka|Kandy|Kandy Royals|Nondescripts Cricket Club|Royal College
1155507,1155507,L Emilio,MOZ,True,Last Emilio,Last Emilio,Last,Emilio,2001-04-11,True,active,RHB,Right Hand Bat,,,Unknown,UKN,Mozambique,Mozambique|Mozambique Under-19s
1400092,1400092,L Erdenebulgan,MNG,True,Luwsanzundui Erdenebulgan,Luwsanzundui Erdenebulgan,Luwsanzundui,Erdenebulgan,2004-11-07,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Mongolia,Mongolia
1115042,1115042,L Evile,Samoa,True,Lester Evile,Lester Evile,Lester,Evile,2002-11-11,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Bowler,BL,Samoa,Samoa Under-19s
1082725,1082725,L Fereti,Samoa,True,Liuone Fereti,Liuone Fereti,Liuone,Fereti,1997-10-21,True,active,,,,,Unknown,UKN,Samoa,Samoa
1198942,1198942,L Gherasim,ROM,True,Laurentiu Gherasim,Laurentiu Gherasim,Laurentiu,Gherasim,2003-09-06,True,active,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Unknown,UKN,Romania,Romania
1534353,1534353,L Grace,COK,True,Luca Grace,Luca Grace,Luca,Grace,2009-02-26,True,active,RHB,Right Hand Bat,,,Unknown,UKN,Cook Islands,Cook Islands
362201,362201,L Gregory,ENG,True,Lewis Gregory,Lewis Gregory,Lewis,Gregory,1992-05-24,True,active,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Allrounder,AR,England,England|Bangla Tigers|Brisbane Heat|Devon|England Under-19s|Islamabad United|Joburg Super Kings|Karachi Kings|Khulna Tigers|Manchester Super Giants (Men)|Peshawar Zalmi|Rangpur Riders|Sharjah Warriorz|Somerset|Somerset 2nd XI|Sunrisers Eastern Cape|Trent Rockets (Men)
1182002,1182002,L Hermida,MEX,True,Luis Hermida,Luis Hermida,Luis,Hermida,1982-12-28,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Bowler,BL,Mexico,Mexico
14257,14257,L Hone,ENG,True,Leland Hone,Leland Hone,Leland,Hone,1853-01-30,False,inactive,RHB,Right Hand Bat,,,Unknown,UKN,England,England|Marylebone Cricket Club
1541933,1541933,L Horan,BER,True,Luke Horan,Luke Horan,Luke,Horan,2008-08-04,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Unknown,UKN,Bermuda,Bermuda
14334,14334,L Hutton,ENG,True,Leonard Hutton,Leonard Hutton,Leonard,Hutton,1916-06-23,False,inactive,RHB,Right Hand Bat,LB,Leg Break,Unknown,UKN,England,England|Yorkshire
525041,525041,L Kamarlekar,ISR,True,Levi Kamarlekar,Levi Kamarlekar,Levi,Kamarlekar,1994-10-27,True,active,RHB,Right Hand Bat,LFM,Left Arm Fast Medium,Unknown,UKN,Israel,Israel Under-19s
1273274,1273274,L Karlsson,SWE,True,Liam Karlsson,Liam Karlsson,Liam,Karlsson,1996-12-07,True,active,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Unknown,UKN,Sweden,Sweden
45821,45821,L Klusener,SA,True,Lance Klusener,Lance Klusener,Lance,Klusener,1971-09-04,True,active,LHB,Left Hand Bat,RFM,Right Arm Fast Medium,Allrounder,AR,South Africa,South Africa|Dolphins|Royal Bengal Tigers|KwaZulu-Natal|Middlesex|Mountaineers|Natal Country Districts|Northamptonshire|Nottinghamshire|Rest of the World XI
346571,346571,L Lamin,SLE,True,Lansana Lamin,Lansana Lamin,Lansana,Lamin,1986-01-17,True,active,RHB,Right Hand Bat,RFM,Right Arm Fast Medium,Unknown,UKN,Sierra Leone,Sierra Leone
827023,827023,L Louwrens,NAM,True,Lo-handre Louwrens,Lo-handre Louwrens,Lo-handre,Louwrens,1999-04-24,True,active,RHB,Right Hand Bat,,,Wicketkeeper batter,WBT,Namibia,Namibia|Namibia Under-19s
1107685,1107685,L Makgale,BOT,True,Losika Makgale,Losika Makgale,Losika,Makgale,2001-06-06,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Botswana,Botswana Under-19s
1155578,1155578,L Maphane,BOT,True,Leano Maphane,Leano Maphane,Leano,Maphane,2003-01-12,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Unknown,UKN,Botswana,Botswana|Botswana Under-19s
1382061,1382061,L Maximo,BRA,True,Lucas Maximo,Lucas Maximo,Lucas,Maximo,2000-12-30,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Brazil,Brazil
1278203,1278203,L McCarthy,IRE,True,Liam McCarthy,Liam McCarthy,Liam,McCarthy,2002-06-02,True,active,LHB,Left Hand Bat,RMF,Right Arm Medium Fast,Bowler,BL,Ireland,Ireland|Ireland A|Munster Reds
1543308,1543308,L Mcfadzean,Blz,True,Leon Mcfadzean,Leon Mcfadzean,Leon,Mcfadzean,,True,active,RHB,Right Hand Bat,,,Unknown,UKN,TBA,Belize
1283105,1283105,L Monanthane,LES,True,Lefulere Monanthane,Lefulere Monanthane,Lefulere,Monanthane,1998-10-19,True,active,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Bowler,BL,Lesotho,Lesotho
475826,475826,L Mutale,Zamb,True,Lawrence Mutale,Lawrence Mutale,Lawrence,Mutale,1993-03-02,True,active,RHB,Right Hand Bat,,,Unknown,UKN,Zambia,Zambia Under-19s
1283113,1283113,L Nakomo,MWI,True,Leneck Nakomo,Leneck Nakomo,Leneck,Nakomo,2003-08-29,True,active,RHB,Right Hand Bat,,,Unknown,UKN,Malawi,Malawi
542023,542023,L Ngidi,SA,True,Lungisani True-man Ngidi,Lungi Ngidi,Lungi,Ngidi,1996-03-29,True,active,RHB,Right Hand Bat,RFM,Right Arm Fast Medium,Bowler,BL,South Africa,South Africa|Chennai Super Kings|Dambulla Thunders|Delhi Capitals|Dolphins Cubs|KwaZulu-Natal Inland Under-19s|Northerns|Paarl Royals|Peshawar Zalmi|Port Elizabeth University|Pretoria Capitals|Royal Challengers Bengaluru|San Francisco Unicorns|Seattle Orcas|South Africa Under-19s|Titans|Tshwane Spartans|University Sports South Africa XI
296184,296184,L Nou,PNG,True,Loa Nou,Loa Nou,Loa,Nou,1987-12-31,True,active,RHB,Right Hand Bat,RFM,Right Arm Fast Medium,Bowler,BL,Papua New Guinea,Papua New Guinea
303925,303925,L Nussbaumer,GUE,True,Luke Nussbaumer,Luke Nussbaumer,Luke,Nussbaumer,1989-02-12,True,active,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Unknown,UKN,Guernsey,Guernsey Under-19s
1425071,1425071,L Nyarko,GHA,True,Lee Nyarko,Lee Nyarko,Lee,Nyarko,2008-09-18,True,active,RHB,Right Hand Bat,,,Unknown,UKN,Ghana,Ghana
1527548,1527548,L Perera,BOT,True,Lahiru Perera,Lahiru Perera,Lahiru,Perera,1998-05-25,True,active,RHB,Right Hand Bat,,,Unknown,UKN,Botswana,Botswana
33068,33068,L Ramji,IND,True,Ramji Ladha Nakum,Ladha Ramji,Ladha,Ramji,1900-02-10,False,inactive,RHB,Right Hand Bat,RF,Right Arm Fast,Unknown,UKN,India,India|Western India
