cricinfo_id,unique_player_id,final_player_name,source_country_text,Player,Span,Mat,Inns,Dis,Ct,St,Ct Wk,Ct Fi,MD,D/I,format
20431,20431,GP Swann,ENG,GP Swann (ENG),2008-2012,39,39,5,5,0,0,5,1 (1ct 0st),0.128,t20i
1156488,1156488,Talha Khan,GER,Talha Khan (GER),2019-2023,28,28,5,5,0,0,5,2 (2ct 0st),0.178,t20i
1167764,1167764,Tashi Dorji,BHU,Tashi Dorji (BHU),2024-2026,15,15,5,5,0,0,5,2 (2ct 0st),0.333,t20i
1266476,1266476,C Tear,SCOT,C Tear (SCOT),2024-2025,8,8,5,4,1,2,2,3 (2ct 1st),0.625,t20i
1195143,1195143,TH Tector,IRE,TH Tector (IRE),2025-2026,8,8,5,5,0,0,5,2 (2ct 0st),0.625,t20i
1163138,1163138,TG Thamae,LES,TG Thamae (LES),2021-2026,22,22,5,5,0,0,5,1 (1ct 0st),0.227,t20i
1483032,1483032,S Tharanga,CYP,S Tharanga (CYP),2025-2026,11,11,5,5,0,5,0,2 (2ct 0st),0.454,t20i
1337300,1337300,VT Thiyanesh,SGP,VT Thiyanesh (SGP),2023-2026,7,7,5,5,0,0,5,2 (2ct 0st),0.714,t20i
24728,24728,SO Tikolo,KENYA,SO Tikolo (KENYA),2007-2013,15,15,5,5,0,0,5,2 (2ct 0st),0.333,t20i
1286510,1286510,BN Toube,CAM,BN Toube (CAM),2021-2026,26,26,5,5,0,0,5,2 (2ct 0st),0.192,t20i
1155533,1155533,EM Turay,SLE,EM Turay (SLE),2026-2026,5,5,5,5,0,5,0,2 (2ct 0st),1,t20i
1482331,1482331,DPS Tyagi,SGP,DPS Tyagi (SGP),2025-2026,12,11,5,5,0,0,5,2 (2ct 0st),0.454,t20i
1271991,1271991,Usman Arif,NOR,Usman Arif (NOR),2021-2025,12,12,5,5,0,0,5,2 (2ct 0st),0.416,t20i
348152,348152,Usman Qadir,PAK,Usman Qadir (PAK),2020-2023,25,25,5,5,0,0,5,1 (1ct 0st),0.2,t20i
1434880,1434880,TV Valivarthi,HUN,TV Valivarthi (HUN),2025-2025,5,5,5,5,0,5,0,2 (2ct 0st),1,t20i
334621,334621,SC van Schalkwyk,USA,SC van Schalkwyk (USA),2024-2026,18,18,5,5,0,0,5,1 (1ct 0st),0.277,t20i
1333972,1333972,T Vanuarua,COK,T Vanuarua (COK),2022-2022,6,6,5,5,0,0,5,2 (2ct 0st),0.833,t20i
492707,492707,Vichanath Singh,THA,Vichanath Singh (THA),2019-2023,15,15,5,5,0,0,5,2 (2ct 0st),0.333,t20i
387845,387845,C Viljoen,NAM,C Viljoen (NAM),2019-2019,12,12,5,5,0,0,5,1 (1ct 0st),0.416,t20i
420419,420419,TP Visee,NED,TP Visee (NED),2015-2021,31,30,5,5,0,0,5,1 (1ct 0st),0.166,t20i
1479950,1479950,Vishal Sharma,NOR,Vishal Sharma (NOR),2025-2025,9,9,5,5,0,0,5,2 (2ct 0st),0.555,t20i
1234278,1234278,A Busing-Volschenk,NAM,A Busing-Volschenk (NAM),2024-2026,12,12,5,5,0,0,5,2 (2ct 0st),0.416,t20i
1442092,1442092,ZXM Vukusic,CRT,ZXM Vukusic (CRT),2024-2025,8,8,5,5,0,0,5,2 (2ct 0st),0.625,t20i
1318790,1318790,Walter Behr,GER,Walter Behr (GER),2022-2022,8,8,5,5,0,0,5,2 (2ct 0st),0.625,t20i
1058938,1058938,Wasim Ali,OMA,Wasim Ali (OMA),2019-2026,17,17,5,5,0,0,5,2 (2ct 0st),0.294,t20i
499952,499952,D Wheatley,BHM,D Wheatley (BHM),2022-2026,28,27,5,5,0,0,5,1 (1ct 0st),0.185,t20i
1275721,1275721,AG Weligamage,HUN,AG Weligamage (HUN),2021-2025,16,16,5,5,0,1,4,2 (2ct 0st),0.312,t20i
379887,379887,LB Williams,SA,LB Williams (SA),2021-2025,20,20,5,5,0,0,5,1 (1ct 0st),0.25,t20i
351588,351588,MA Wood,ENG,MA Wood (ENG),2015-2025,38,38,5,5,0,0,5,2 (2ct 0st),0.131,t20i
1193343,1193343,D Wotu,VAN,D Wotu (VAN),2022-2026,22,22,5,5,0,0,5,1 (1ct 0st),0.227,t20i
1089811,1089811,M Yambayamba,Zamb,M Yambayamba (Zamb),2025-2025,8,8,5,2,3,2,0,2 (2ct 0st),0.625,t20i
1294031,1294031,Yasir Mohammad,USA,Yasir Mohammad (USA),2021-2025,13,13,5,5,0,0,5,2 (2ct 0st),0.384,t20i
1287104,1287104,Yusuf Bhoola,PAN,Yusuf Bhoola (PAN),2021-2021,5,5,5,5,0,0,5,2 (2ct 0st),1,t20i
1486193,1486193,Ziaurahman Shinwari,AUT,Ziaurahman Shinwari (AUT),2025-2025,9,8,5,5,0,0,5,2 (2ct 0st),0.625,t20i
1041679,1041679,NP Kenjige,USA,NP Kenjige (USA),2024-2026,24,24,4,4,0,0,4,1 (1ct 0st),0.166,t20i
1426417,1426417,Aadil Bhaiyat,SWZ,Aadil Bhaiyat (SWZ),2024-2024,5,5,4,4,0,2,2,2 (2ct 0st),0.8,t20i
1304665,1304665,Abdollah Ahmadzai,AFG,Abdollah Ahmadzai (AFG),2025-2026,9,9,4,4,0,0,4,2 (2ct 0st),0.444,t20i
1048915,1048915,Abdul Rahman,SGP,Abdul Rahman (SGP),2022-2023,10,10,4,4,0,0,4,1 (1ct 0st),0.4,t20i
1431566,1431566,Abdul Samad,JPN,Abdul Samad (JPN),2024-2026,19,19,4,4,0,0,4,1 (1ct 0st),0.21,t20i
56266,56266,Aftab Ahmed,BAN,Aftab Ahmed (BAN),2006-2010,11,11,4,4,0,0,4,2 (2ct 0st),0.363,t20i
1287105,1287105,N Ahir,PAN,N Ahir (PAN),2021-2023,11,11,4,4,0,0,4,1 (1ct 0st),0.363,t20i
1360653,1360653,RDB Ahir,PAN,RDB Ahir (PAN),2023-2024,15,15,4,4,0,0,4,1 (1ct 0st),0.266,t20i
942645,942645,KK Ahmed,IND,KK Ahmed (IND),2018-2024,18,18,4,4,0,0,4,1 (1ct 0st),0.222,t20i
387120,387120,Ahmed Hassan,MDV,Ahmed Hassan (MDV),2019-2022,21,21,4,4,0,0,4,2 (2ct 0st),0.19,t20i
1491835,1491835,RJ Ainsworth,HUN,RJ Ainsworth (HUN),2025-2026,10,10,4,4,0,0,4,2 (2ct 0st),0.4,t20i
1167747,1167747,Akhil Arjunan,FIN,Akhil Arjunan (FIN),2023-2026,17,17,4,4,0,0,4,2 (2ct 0st),0.235,t20i
1338626,1338626,Alam Nakash,SKOR,Alam Nakash (SKOR),2022-2024,10,10,4,4,0,0,4,1 (1ct 0st),0.4,t20i
1267508,1267508,J Albin,BUL,J Albin (BUL),2021-2022,25,25,4,4,0,1,3,1 (1ct 0st),0.16,t20i
1437347,1437347,Ali Hussain,ROM,Ali Hussain (ROM),2024-2025,10,10,4,4,0,0,4,2 (2ct 0st),0.4,t20i
1167324,1167324,Altaf Gill,SKOR,Altaf Gill (SKOR),2024-2024,3,3,4,4,0,0,4,2 (2ct 0st),1.333,t20i
511532,511532,Al-Amin Hossain,BAN,Al-Amin Hossain (BAN),2013-2020,31,29,4,4,0,0,4,1 (1ct 0st),0.137,t20i
25613,25613,Amjad Javed,UAE,Amjad Javed (UAE),2014-2017,22,22,4,4,0,0,4,1 (1ct 0st),0.181,t20i
414050,414050,P Arrighi,ARG,P Arrighi (ARG),2019-2023,8,8,4,4,0,0,4,2 (2ct 0st),0.5,t20i
1203930,1203930,Arsalan Ahmed,GRC,Arsalan Ahmed (GRC),2019-2021,7,7,4,4,0,0,4,2 (2ct 0st),0.571,t20i
1236058,1236058,Asad Ali Rehemtulla,BUL,Asad Ali Rehemtulla (BUL),2020-2022,16,16,4,4,0,0,4,1 (1ct 0st),0.25,t20i
580988,580988,Aslam Mohammad,GRC,Aslam Mohammad (GRC),2019-2024,14,14,4,4,0,0,4,2 (2ct 0st),0.285,t20i
1475816,1475816,Aslan Jafri,SGP,Aslan Jafri (SGP),2025-2026,13,12,4,4,0,0,4,1 (1ct 0st),0.333,t20i
1078692,1078692,A Athanaze,WI,A Athanaze (WI),2024-2026,15,14,4,4,0,0,4,1 (1ct 0st),0.285,t20i
1058212,1058212,Awais Malik,QAT,Awais Malik (QAT),2019-2020,18,18,4,4,0,0,4,2 (2ct 0st),0.222,t20i
1142981,1142981,Azyan Farhath,MDV,Azyan Farhath (MDV),2019-2024,35,35,4,4,0,0,4,1 (1ct 0st),0.114,t20i
1233052,1233052,Bakhtiar Tahiri,BUL,Bakhtiar Tahiri (BUL),2020-2025,17,16,4,4,0,0,4,1 (1ct 0st),0.25,t20i
1178066,1178066,JC Balt,NAM,JC Balt (NAM),2024-2026,12,12,4,4,0,0,4,1 (1ct 0st),0.333,t20i
1181999,1181999,B Banerjee,MEX,B Banerjee (MEX),2019-2019,6,6,4,4,0,3,1,1 (1ct 0st),0.666,t20i
590021,590021,AA Banner,Blz,AA Banner (Blz),2019-2026,11,11,4,4,0,0,4,2 (2ct 0st),0.363,t20i
1287087,1287087,NN Banner,Blz,NN Banner (Blz),2021-2026,13,13,4,4,0,0,4,1 (1ct 0st),0.307,t20i
470870,470870,LJ Barker,GUE,LJ Barker (GUE),2019-2026,22,21,4,4,0,0,4,1 (1ct 0st),0.19,t20i
252850,252850,JR Barry,BHM,JR Barry (BHM),2021-2026,18,17,4,4,0,0,4,1 (1ct 0st),0.235,t20i
1294030,1294030,RR Behera,USA,RR Behera (USA),2021-2021,2,2,4,4,0,0,4,2 (2ct 0st),2,t20i
9062,9062,IR Bell,ENG,IR Bell (ENG),2006-2014,8,8,4,4,0,0,4,1 (1ct 0st),0.5,t20i
522728,522728,M Bhatia,SGP,M Bhatia (SGP),2025-2026,9,9,4,4,0,0,4,2 (2ct 0st),0.444,t20i
1082760,1082760,MP Biddappa,PHI,MP Biddappa (PHI),2019-2022,7,7,4,3,1,3,0,2 (2ct 0st),0.571,t20i
1323410,1323410,C Bogdanos,GRC,C Bogdanos (GRC),2022-2024,6,6,4,4,0,0,4,2 (2ct 0st),0.666,t20i
1036197,1036197,PRP Boissevain,NED,PRP Boissevain (NED),2019-2021,7,7,4,4,0,0,4,2 (2ct 0st),0.571,t20i
36326,36326,SE Bond,NZ,SE Bond (NZ),2005-2010,20,20,4,4,0,0,4,1 (1ct 0st),0.2,t20i
1463241,1463241,L Bonner,Blz,L Bonner (Blz),2024-2026,10,10,4,4,0,0,4,2 (2ct 0st),0.4,t20i
379890,379890,CJ Bowes,NZ,CJ Bowes (NZ),2023-2023,11,10,4,4,0,0,4,1 (1ct 0st),0.4,t20i
1310415,1310415,JT Brassell,NAM,JT Brassell (NAM),2024-2026,26,25,4,4,0,0,4,1 (1ct 0st),0.16,t20i
244499,244499,RMR Brathwaite,CYP,RMR Brathwaite (CYP),2026-2026,8,8,4,4,0,0,4,3 (3ct 0st),0.5,t20i
948595,948595,J Broad,GER,J Broad (GER),2022-2022,9,9,4,4,0,0,4,1 (1ct 0st),0.444,t20i
36581,36581,NT Broom,NZ,NT Broom (NZ),2009-2017,11,11,4,4,0,0,4,1 (1ct 0st),0.363,t20i
764321,764321,DE Budge,SCOT,DE Budge (SCOT),2018-2021,8,8,4,4,0,0,4,1 (1ct 0st),0.5,t20i
1397989,1397989,Bukhar Illikkal,QAT,Bukhar Illikkal (QAT),2023-2025,15,15,4,4,0,0,4,1 (1ct 0st),0.266,t20i
526120,526120,A Bushell,GUE,A Bushell (GUE),2023-2026,7,6,4,3,1,3,0,3 (3ct 0st),0.666,t20i
1159163,1159163,Chen Zhuo Yue,CHN,Chen Zhuo Yue (CHN),2023-2026,13,13,4,4,0,0,4,1 (1ct 0st),0.307,t20i
1438805,1438805,J Chialoufas,CYP,J Chialoufas (CYP),2024-2024,10,10,4,4,0,0,4,2 (2ct 0st),0.4,t20i
1184115,1184115,VB Chikkannaiah,GER,VB Chikkannaiah (GER),2019-2023,27,27,4,4,0,0,4,1 (1ct 0st),0.148,t20i
420508,420508,JW Chilia,VAN,JW Chilia (VAN),2019-2019,14,14,4,4,0,0,4,2 (2ct 0st),0.285,t20i
1063728,1063728,K Christie,HKG,K Christie (HKG),2019-2019,11,11,4,4,0,0,4,1 (1ct 0st),0.363,t20i
4582,4582,SR Clark,AUS,SR Clark (AUS),2006-2007,9,9,4,4,0,0,4,1 (1ct 0st),0.444,t20i
44667,44667,J Coetzee,THA,J Coetzee (THA),2023-2026,26,26,4,4,0,0,4,1 (1ct 0st),0.153,t20i
1126694,1126694,DDP D'Silva,UAE,DDP D'Silva (UAE),2019-2019,10,10,4,4,0,0,4,1 (1ct 0st),0.4,t20i
334250,334250,DAP Darrell,BER,DAP Darrell (BER),2019-2019,11,11,4,4,0,0,4,2 (2ct 0st),0.363,t20i
25022,25022,TN de Grooth,NED,TN de Grooth (NED),2008-2013,15,14,4,4,0,0,4,2 (2ct 0st),0.285,t20i
12454,12454,JL Denly,ENG,JL Denly (ENG),2009-2020,13,13,4,4,0,0,4,1 (1ct 0st),0.307,t20i
1213509,1213509,SC de Oliveira,POR,SC de Oliveira (POR),2026-2026,3,3,4,4,0,0,4,2 (2ct 0st),1.333,t20i
948659,948659,JI de Villiers,NAM,JI de Villiers (NAM),2024-2025,8,8,4,4,0,0,4,1 (1ct 0st),0.5,t20i
1161032,1161032,Dhananjay Rao,HKG,Dhananjay Rao (HKG),2024-2024,8,8,4,4,0,0,4,1 (1ct 0st),0.5,t20i
51738,51738,S Dhaniram,CAN,S Dhaniram (CAN),2008-2010,11,11,4,4,0,0,4,2 (2ct 0st),0.363,t20i
643133,643133,DT Doram,NED,DT Doram (NED),2024-2025,14,14,4,4,0,0,4,1 (1ct 0st),0.285,t20i
1447949,1447949,A Dowling,BUL,A Dowling (BUL),2024-2026,4,4,4,4,0,0,4,2 (2ct 0st),1,t20i
1203876,1203876,B Dugic,SRB,B Dugic (SRB),2019-2026,22,22,4,4,0,0,4,1 (1ct 0st),0.181,t20i
1399347,1399347,ROC Dunka,CAY,ROC Dunka (CAY),2023-2026,25,25,4,4,0,0,4,1 (1ct 0st),0.16,t20i
696525,696525,JNX du Plooy,HUN,JNX du Plooy (HUN),2025-2025,4,4,4,4,0,0,4,4 (4ct 0st),1,t20i
1453989,1453989,J Dzulfikar,INA,J Dzulfikar (INA),2024-2025,18,18,4,4,0,0,4,2 (2ct 0st),0.222,t20i
520046,520046,E Kuchey,FIN,E Kuchey (FIN),2024-2025,6,6,4,4,0,0,4,2 (2ct 0st),0.666,t20i
55883,55883,Elias Sunny,BAN,Elias Sunny (BAN),2012-2012,7,7,4,4,0,0,4,3 (3ct 0st),0.571,t20i
44956,44956,GD Elliott,NZ/World,GD Elliott (NZ/World),2009-2017,17,17,4,4,0,0,4,2 (2ct 0st),0.235,t20i
943279,943279,Fahad Tariq,UAE,Fahad Tariq (UAE),2016-2016,6,6,4,4,0,0,4,3 (3ct 0st),0.666,t20i
1438863,1438863,Faraaz Mehti Abbas,FIN,Faraaz Mehti Abbas (FIN),2025-2026,15,15,4,4,0,0,4,1 (1ct 0st),0.266,t20i
55894,55894,Farhad Reza,BAN,Farhad Reza (BAN),2006-2014,13,13,4,4,0,0,4,1 (1ct 0st),0.307,t20i
307184,307184,H Fennell,ARG,H Fennell (ARG),2019-2026,38,37,4,4,0,0,4,1 (1ct 0st),0.108,t20i
629080,629080,B Fernando,SL,B Fernando (SL),2015-2025,25,25,4,4,0,0,4,1 (1ct 0st),0.16,t20i
1434633,1434633,Firas Hussain,BUL,Firas Hussain (BUL),2024-2026,12,12,4,4,0,0,4,1 (1ct 0st),0.333,t20i
1182114,1182114,O Fournier,CRC,O Fournier (CRC),2019-2019,2,2,4,4,0,0,4,2 (2ct 0st),2,t20i
37091,37091,PG Fulton,NZ,PG Fulton (NZ),2006-2012,12,12,4,4,0,0,4,1 (1ct 0st),0.333,t20i
1345172,1345172,LM Gabriel,LES,LM Gabriel (LES),2022-2026,27,27,4,4,0,0,4,2 (2ct 0st),0.148,t20i
307775,307775,R Gaznavi,SGP,R Gaznavi (SGP),2019-2026,29,29,4,4,0,0,4,1 (1ct 0st),0.137,t20i
1471666,1471666,J Ghelzai,AUT,J Ghelzai (AUT),2025-2025,8,8,4,4,0,0,4,1 (1ct 0st),0.5,t20i
396580,396580,S Ghimire,POR,S Ghimire (POR),2023-2024,12,12,4,3,1,2,1,1 (1ct 0st),0.333,t20i
637523,637523,D Gim,NGA,D Gim (NGA),2019-2021,17,17,4,4,0,0,4,2 (2ct 0st),0.235,t20i
473191,473191,RJ Gleeson,ENG,RJ Gleeson (ENG),2022-2022,6,6,4,4,0,0,4,1 (1ct 0st),0.666,t20i
1380123,1380123,MK Gnanasekaram,SUI,MK Gnanasekaram (SUI),2023-2026,8,8,4,4,0,0,4,1 (1ct 0st),0.5,t20i
25476,25476,G Goudie,SCOT,G Goudie (SCOT),2010-2013,9,9,4,4,0,0,4,1 (1ct 0st),0.444,t20i
366594,366594,A Govorko,CRT,A Govorko (CRT),2024-2024,4,4,4,4,0,4,0,2 (2ct 0st),1,t20i
364300,364300,TGJ Gruijters,NED,TGJ Gruijters (NED),2012-2013,8,8,4,4,0,0,4,2 (2ct 0st),0.5,t20i
1203231,1203231,K Gupta,Chile,K Gupta (Chile),2019-2019,4,4,4,3,1,3,0,3 (2ct 1st),1,t20i
414973,414973,OJ Hairs,SCOT,OJ Hairs (SCOT),2019-2025,30,30,4,4,0,0,4,1 (1ct 0st),0.133,t20i
1275734,1275734,A Halbhavi,LUX,A Halbhavi (LUX),2021-2025,20,20,4,4,0,0,4,1 (1ct 0st),0.2,t20i
1178902,1178902,Hamza Dar,ESP,Hamza Dar (ESP),2019-2025,33,33,4,4,0,0,4,1 (1ct 0st),0.121,t20i
25451,25451,RM Haq,SCOT,RM Haq (SCOT),2007-2013,21,20,4,4,0,0,4,2 (2ct 0st),0.2,t20i
1492928,1492928,Hassan Khan,GER,Hassan Khan (GER),2025-2025,6,6,4,4,0,0,4,2 (2ct 0st),0.666,t20i
1456611,1456611,Hassnain Shah,OMA,Hassnain Shah (OMA),2025-2025,5,5,4,4,0,0,4,1 (1ct 0st),0.8,t20i
1489800,1489800,S Heath,DEN,S Heath (DEN),2026-2026,4,4,4,2,2,2,0,1 (1ct 0st),1,t20i
721041,721041,MADI Hemantha,SL,MADI Hemantha (SL),2025-2026,8,8,4,4,0,0,4,2 (2ct 0st),0.5,t20i
379927,379927,BE Hendricks,SA,BE Hendricks (SA),2014-2021,19,19,4,4,0,0,4,2 (2ct 0st),0.21,t20i
1437208,1437208,JAM Henri,POR,JAM Henri (POR),2024-2026,15,15,4,4,0,0,4,1 (1ct 0st),0.266,t20i
1153748,1153748,OJ Herrington,BEL,OJ Herrington (BEL),2025-2025,7,7,4,4,0,0,4,2 (2ct 0st),0.571,t20i
917083,917083,V Hirlal,SUR,V Hirlal (SUR),2024-2026,14,14,4,3,1,0,3,1 (1ct 0st),0.285,t20i
1267507,1267507,V Hristov,BUL,V Hristov (BUL),2021-2023,4,4,4,4,0,3,1,3 (3ct 0st),1,t20i
1063427,1063427,Huang Junjie,CHN,Huang Junjie (CHN),2024-2024,7,7,4,4,0,4,0,2 (2ct 0st),0.571,t20i
52197,52197,DP Hyatt,WI,DP Hyatt (WI),2011-2012,5,5,4,4,0,0,4,1 (1ct 0st),0.8,t20i
1198948,1198948,Ijaz Hussain,ROM,Ijaz Hussain (ROM),2019-2025,30,30,4,4,0,0,4,1 (1ct 0st),0.133,t20i
280734,280734,Imrul Kayes,BAN,Imrul Kayes (BAN),2010-2017,14,14,4,4,0,0,4,1 (1ct 0st),0.285,t20i
1163190,1163190,B Isaac,STHEL,B Isaac (STHEL),2022-2024,11,10,4,4,0,0,4,1 (1ct 0st),0.4,t20i
851403,851403,VR Iyer,IND,VR Iyer (IND),2021-2022,9,9,4,4,0,0,4,2 (2ct 0st),0.444,t20i
1283109,1283109,YYM Jakda,LES,YYM Jakda (LES),2021-2026,19,19,4,4,0,0,4,1 (1ct 0st),0.21,t20i
820681,820681,AA Jangoo,WI,AA Jangoo (WI),2025-2026,7,6,4,3,1,3,0,3 (3ct 0st),0.666,t20i
376102,376102,Jaskaran Singh,CAN,Jaskaran Singh (CAN),2025-2026,16,16,4,4,0,0,4,1 (1ct 0st),0.25,t20i
1188638,1188638,Javed Maroofkhail,NOR,Javed Maroofkhail (NOR),2019-2024,14,14,4,4,0,0,4,1 (1ct 0st),0.285,t20i
422965,422965,GSNFG Jayasuriya,SL,GSNFG Jayasuriya (SL),2015-2020,18,18,4,4,0,0,4,1 (1ct 0st),0.222,t20i
49209,49209,ST Jayasuriya,SL,ST Jayasuriya (SL),2006-2011,31,31,4,4,0,0,4,1 (1ct 0st),0.129,t20i
1347284,1347284,M Jobarteh,GMB,M Jobarteh (GMB),2022-2024,12,12,4,4,0,0,4,2 (2ct 0st),0.333,t20i
1156430,1156430,J Jojo,DEN,J Jojo (DEN),2019-2022,13,11,4,4,0,0,4,2 (2ct 0st),0.363,t20i
1350775,1350775,Jonte Smith,BER,Jonte Smith (BER),2024-2026,15,15,4,4,0,0,4,2 (2ct 0st),0.266,t20i
1156612,1156612,Jubaid Ahamed,Fran,Jubaid Ahamed (Fran),2021-2022,9,9,4,4,0,0,4,1 (1ct 0st),0.444,t20i
1496497,1496497,Junaid Khan,FIN,Junaid Khan (FIN),2025-2026,10,10,4,4,0,0,4,2 (2ct 0st),0.4,t20i
1063353,1063353,Jun Hyunwoo,SKOR,Jun Hyunwoo (SKOR),2022-2026,16,16,4,4,0,0,4,2 (2ct 0st),0.25,t20i
1534330,1534330,Kaif Jamadar,FIN,Kaif Jamadar (FIN),2026-2026,6,6,4,4,0,0,4,1 (1ct 0st),0.666,t20i
525041,525041,L Kamarlekar,ISR,L Kamarlekar (ISR),2022-2022,1,1,4,4,0,4,0,4 (4ct 0st),4,t20i
1345186,1345186,S Kamate,Mali,S Kamate (Mali),2022-2026,21,20,4,4,0,0,4,1 (1ct 0st),0.2,t20i
49363,49363,SHT Kandamby,SL,SHT Kandamby (SL),2008-2011,5,5,4,4,0,0,4,2 (2ct 0st),0.8,t20i
229225,229225,Kashif Daud,UAE,Kashif Daud (UAE),2021-2022,16,16,4,4,0,0,4,2 (2ct 0st),0.25,t20i
1403925,1403925,Kawsar Khan,BRA,Kawsar Khan (BRA),2024-2025,8,7,4,4,0,0,4,2 (2ct 0st),0.571,t20i
214695,214695,AN Kervezee,NED,AN Kervezee (NED),2009-2012,10,10,4,4,0,0,4,2 (2ct 0st),0.4,t20i
41046,41046,Khalid Latif,PAK,Khalid Latif (PAK),2008-2016,13,13,4,4,0,0,4,1 (1ct 0st),0.307,t20i
1380788,1380788,P Khari,CZK-R,P Khari (CZK-R),2023-2023,3,3,4,4,0,4,0,3 (3ct 0st),1.333,t20i
1204131,1204131,A Kheterpal,HUN,A Kheterpal (HUN),2021-2023,18,18,4,4,0,0,4,1 (1ct 0st),0.222,t20i
594996,594996,R Klein,NED,R Klein (NED),2022-2025,8,8,4,4,0,0,4,3 (3ct 0st),0.5,t20i
1023393,1023393,B Kohler-Cadmore,GER,B Kohler-Cadmore (GER),2024-2026,8,8,4,4,0,0,4,2 (2ct 0st),0.5,t20i
1283119,1283119,N Krishna,SEY,N Krishna (SEY),2021-2024,18,17,4,4,0,0,4,1 (1ct 0st),0.235,t20i
1046643,1046643,Kuldeep Lal,ESP,Kuldeep Lal (ESP),2019-2021,11,11,4,4,0,0,4,2 (2ct 0st),0.363,t20i
1193293,1193293,Akhil Kumar,CAN,Akhil Kumar (CAN),2024-2025,14,14,4,4,0,0,4,2 (2ct 0st),0.285,t20i
1501640,1501640,DB Lakhani,SWE,DB Lakhani (SWE),2025-2026,11,11,4,4,0,0,4,2 (2ct 0st),0.363,t20i
1156497,1156497,CJ Langford,IOM,CJ Langford (IOM),2020-2026,22,21,4,4,0,0,4,1 (1ct 0st),0.19,t20i
46148,46148,RE Levi,SA,RE Levi (SA),2012-2012,13,13,4,4,0,0,4,1 (1ct 0st),0.307,t20i
1280691,1280691,R Lutaaya,UGA,R Lutaaya (UGA),2022-2025,28,28,4,4,0,0,4,1 (1ct 0st),0.142,t20i
1400094,1400094,O Lutbayar,MNG,O Lutbayar (MNG),2023-2024,14,14,4,4,0,0,4,2 (2ct 0st),0.285,t20i
1345188,1345188,TM Macalou,Mali,TM Macalou (Mali),2022-2026,21,20,4,4,0,0,4,2 (2ct 0st),0.2,t20i
906783,906783,OC McCoy,WI,OC McCoy (WI),2019-2025,43,43,4,4,0,0,4,1 (1ct 0st),0.093,t20i
1493434,1493434,DVD Madampage,SKOR,DVD Madampage (SKOR),2025-2026,14,14,4,4,0,0,4,2 (2ct 0st),0.285,t20i
1542962,1542962,J Madan,LUX,J Madan (LUX),2026-2026,4,4,4,4,0,0,4,2 (2ct 0st),1,t20i
453289,453289,N Madziva,ZIM,N Madziva (ZIM),2015-2019,15,15,4,4,0,0,4,1 (1ct 0st),0.266,t20i
1163164,1163164,M Magagula,SWA/SWZ,M Magagula (SWA/SWZ),2021-2026,38,36,4,4,0,0,4,1 (1ct 0st),0.111,t20i
1203230,1203230,MSS Mandy,Chile,MSS Mandy (Chile),2019-2019,4,4,4,4,0,0,4,1 (1ct 0st),1,t20i
1197882,1197882,P Manning,CAY,P Manning (CAY),2019-2023,13,13,4,4,0,0,4,2 (2ct 0st),0.307,t20i
520081,520081,A Manousis,GRC,A Manousis (GRC),2019-2022,11,11,4,2,2,0,2,1 (1ct 0st),0.363,t20i
420432,420432,I Mansaray,SLE,I Mansaray (SLE),2021-2021,4,4,4,4,0,4,0,2 (2ct 0st),1,t20i
1479947,1479947,Mansoor Shah,NOR,Mansoor Shah (NOR),2025-2026,8,8,4,4,0,0,4,2 (2ct 0st),0.5,t20i
1455288,1455288,M Mariyappan,SEY,M Mariyappan (SEY),2024-2026,6,6,4,4,0,0,4,2 (2ct 0st),0.666,t20i
1163161,1163161,ZE Matsinhe,MOZ,ZE Matsinhe (MOZ),2019-2022,22,21,4,4,0,0,4,1 (1ct 0st),0.19,t20i
1283118,1283118,Mazharul Islam,SEY,Mazharul Islam (SEY),2021-2026,22,21,4,4,0,1,3,2 (2ct 0st),0.19,t20i
1155531,1155531,S Mba,NGA,S Mba (NGA),2021-2021,8,8,4,4,0,0,4,2 (2ct 0st),0.5,t20i
469114,469114,A McAuley,IOM,A McAuley (IOM),2020-2026,26,25,4,4,0,0,4,1 (1ct 0st),0.16,t20i
526021,526021,CE McConchie,NZ,CE McConchie (NZ),2021-2026,21,20,4,4,0,0,4,2 (2ct 0st),0.2,t20i
1156466,1156466,Md Nurul Huda,FIN,Md Nurul Huda (FIN),2019-2019,5,5,4,4,0,0,4,2 (2ct 0st),0.8,t20i
1484471,1484471,Mehboob Ali,MLT,Mehboob Ali (MLT),2025-2026,20,20,4,4,0,0,4,1 (1ct 0st),0.2,t20i
1058987,1058987,KP Meiyappan,UAE,KP Meiyappan (UAE),2021-2023,15,15,4,4,0,0,4,2 (2ct 0st),0.266,t20i
1530388,1530388,Mohammad Khan Rafah,Fran,Mohammad Khan Rafah (Fran),2026-2026,11,11,4,4,0,0,4,1 (1ct 0st),0.363,t20i
55988,55988,Mohammad Ashraful,BAN,Mohammad Ashraful (BAN),2007-2013,23,23,4,4,0,0,4,1 (1ct 0st),0.173,t20i
1312422,1312422,Mohammad Atif,ESP,Mohammad Atif (ESP),2022-2025,10,10,4,4,0,0,4,2 (2ct 0st),0.4,t20i
1076579,1076579,Mohammad Ishaq,AFG,Mohammad Ishaq (AFG),2024-2025,8,8,4,4,0,4,0,1 (1ct 0st),0.5,t20i
269237,269237,Mohammad Mithun,BAN,Mohammad Mithun (BAN),2014-2021,17,15,4,4,0,0,4,2 (2ct 0st),0.266,t20i
